,code,name,year,unit,sector,source,subsource,gas,value
661,,World,2003,MtCO2eq,Energy,Combustion,StatMob,CH4,185.12739476425256
662,,World,2003,MtCO2eq,Energy,Combustion,StatMob,N2O,200.68616255313154
663,,World,2003,MtCO2eq,Energy,NGO,Gas Product,CH4,303.31601767141984
664,,World,2003,MtCO2eq,Energy,NGO,Gas TSD,CH4,173.8916702596651
665,,World,2003,MtCO2eq,Energy,NGO,Oil Product,CH4,1066.3250909220494
666,,World,2003,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.164697587518067
667,,World,2003,MtCO2eq,Energy,OtherEnergy,,CH4,10.996473482797054
668,,World,2003,MtCO2eq,Energy,OtherEnergy,,N2O,6.7711151369913845
669,,World,2003,MtCO2eq,Industrial Processes,EPS,,SF6,37.733284433368304
670,,World,2003,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.016970878863583158
671,,World,2003,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,0.3799998646266653
672,,World,2003,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.2240276933521051
673,,World,2003,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,2.235552695000634
674,,World,2003,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.013922419951897753
675,,World,2003,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,0.21799225380183107
676,,World,2003,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,0.8586101812526867
677,,World,2003,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,1.9936678723288557
678,,World,2003,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,15.822539951629441
679,,World,2003,MtCO2eq,Industrial Processes,Electronics,Semi,SF6,2.9633555738151935
680,,World,2003,MtCO2eq,Industrial Processes,HCFC22,,HFCs,87.63707464764092
681,,World,2003,MtCO2eq,Industrial Processes,Metals,Aluminum,PFCs,40.42091953773777
682,,World,2003,MtCO2eq,Industrial Processes,Metals,Magnesium,SF6,12.078477589707575
683,,World,2003,MtCO2eq,Industrial Processes,NitricAdipic,Adipic,N2O,71.78744898982521
684,,World,2003,MtCO2eq,Industrial Processes,NitricAdipic,Nitric,N2O,79.61386008837421
685,,World,2003,MtCO2eq,Industrial Processes,ODSSubs,Aerosols,HFCs,24.636154239435385
686,,World,2003,MtCO2eq,Industrial Processes,ODSSubs,Fire Ext,HFCs,5.007461682123848
687,,World,2003,MtCO2eq,Industrial Processes,ODSSubs,Foams,HFCs,6.7300150555339675
688,,World,2003,MtCO2eq,Industrial Processes,ODSSubs,RefAC,HFCs,233.80684761303638
689,,World,2003,MtCO2eq,Industrial Processes,ODSSubs,Solvents,HFCs,4.947893626014947
690,,World,2003,MtCO2eq,Industrial Processes,OtherIPPU,,CH4,9.198679623140395
691,,World,2003,MtCO2eq,Industrial Processes,OtherIPPU,,N2O,66.39072542742268
692,,World,2003,MtCO2eq,Waste,Landfills,Industrial,CH4,183.93065271002388
693,,World,2003,MtCO2eq,Waste,Landfills,MSW,CH4,663.5312624430796
694,,World,2003,MtCO2eq,Waste,OtherWaste,,CH4,16.844466157190386
695,,World,2003,MtCO2eq,Waste,OtherWaste,,N2O,11.0329980383
696,,World,2003,MtCO2eq,Waste,Wastewater,Rural,CH4,210.6786576218039
697,,World,2003,MtCO2eq,Waste,Wastewater,Rural,N2O,47.63040658353797
698,,World,2003,MtCO2eq,Waste,Wastewater,Urban,CH4,256.8407893426251
699,,World,2003,MtCO2eq,Waste,Wastewater,Urban,N2O,53.16674065626459
700,,World,2004,MtCO2eq,Agriculture,AgSoils,,N2O,1738.023099929276
701,,World,2004,MtCO2eq,Agriculture,Livestock,Enteric,CH4,2348.553749882771
702,,World,2004,MtCO2eq,Agriculture,Livestock,Manure,CH4,282.13845047099437
703,,World,2004,MtCO2eq,Agriculture,Livestock,Manure,N2O,249.95426743493246
704,,World,2004,MtCO2eq,Agriculture,OtherAg,,CH4,107.99470704305313
705,,World,2004,MtCO2eq,Agriculture,OtherAg,,N2O,81.13786442925529
706,,World,2004,MtCO2eq,Agriculture,Rice,,CH4,576.5450634851792
707,,World,2004,MtCO2eq,Energy,Coal,Surface,CH4,20.569927357624614
708,,World,2004,MtCO2eq,Energy,Coal,Under,CH4,580.6243904848792
709,,World,2004,MtCO2eq,Energy,Combustion,Biomass,CH4,203.31767970716942
710,,World,2004,MtCO2eq,Energy,Combustion,Biomass,N2O,48.88084232266374
711,,World,2004,MtCO2eq,Energy,Combustion,StatMob,CH4,189.06634945768772
712,,World,2004,MtCO2eq,Energy,Combustion,StatMob,N2O,201.48814706100126
713,,World,2004,MtCO2eq,Energy,NGO,Gas Product,CH4,309.24534396902584
714,,World,2004,MtCO2eq,Energy,NGO,Gas TSD,CH4,171.74294205041605
715,,World,2004,MtCO2eq,Energy,NGO,Oil Product,CH4,1111.1333219578905
716,,World,2004,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.198930278756732
717,,World,2004,MtCO2eq,Energy,OtherEnergy,,CH4,9.806026595754904
718,,World,2004,MtCO2eq,Energy,OtherEnergy,,N2O,6.8020007129990026
719,,World,2004,MtCO2eq,Industrial Processes,EPS,,SF6,40.528199509073026
720,,World,2004,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.022943500707396647
721,,World,2004,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,0.466392454057315
722,,World,2004,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.2519078287395437
723,,World,2004,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,2.644659089682486
724,,World,2004,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.01633256305890983
725,,World,2004,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,0.2843306610299846
726,,World,2004,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,0.9065584043135678
727,,World,2004,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,2.352459311082396
728,,World,2004,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,16.473496547642117
729,,World,2004,MtCO2eq,Industrial Processes,Electronics,Semi,SF6,3.087080250793738
730,,World,2004,MtCO2eq,Industrial Processes,HCFC22,,HFCs,95.07602108284001
731,,World,2004,MtCO2eq,Industrial Processes,Metals,Aluminum,PFCs,36.128662088821045
732,,World,2004,MtCO2eq,Industrial Processes,Metals,Magnesium,SF6,11.029403334004915
733,,World,2004,MtCO2eq,Industrial Processes,NitricAdipic,Adipic,N2O,75.84417264919712
734,,World,2004,MtCO2eq,Industrial Processes,NitricAdipic,Nitric,N2O,84.19346448564019
735,,World,2004,MtCO2eq,Industrial Processes,ODSSubs,Aerosols,HFCs,27.751918578152775
736,,World,2004,MtCO2eq,Industrial Processes,ODSSubs,Fire Ext,HFCs,6.0707957070221665
737,,World,2004,MtCO2eq,Industrial Processes,ODSSubs,Foams,HFCs,8.51085721155649
738,,World,2004,MtCO2eq,Industrial Processes,ODSSubs,RefAC,HFCs,255.033785020804
739,,World,2004,MtCO2eq,Industrial Processes,ODSSubs,Solvents,HFCs,5.207366825435317
740,,World,2004,MtCO2eq,Industrial Processes,OtherIPPU,,CH4,9.233703339965592
741,,World,2004,MtCO2eq,Industrial Processes,OtherIPPU,,N2O,66.29463504283491
742,,World,2004,MtCO2eq,Waste,Landfills,Industrial,CH4,183.30551740235825
743,,World,2004,MtCO2eq,Waste,Landfills,MSW,CH4,661.1104073256432
744,,World,2004,MtCO2eq,Waste,OtherWaste,,CH4,16.93802152734363
745,,World,2004,MtCO2eq,Waste,OtherWaste,,N2O,11.0389569804
746,,World,2004,MtCO2eq,Waste,Wastewater,Rural,CH4,201.04937109582914
747,,World,2004,MtCO2eq,Waste,Wastewater,Rural,N2O,48.45583304478241
748,,World,2004,MtCO2eq,Waste,Wastewater,Urban,CH4,255.1511933957189
749,,World,2004,MtCO2eq,Waste,Wastewater,Urban,N2O,54.8311575815739
750,,World,2005,MtCO2eq,Agriculture,AgSoils,,N2O,1702.54509374204
751,,World,2005,MtCO2eq,Agriculture,Livestock,Enteric,CH4,2380.730094407821
752,,World,2005,MtCO2eq,Agriculture,Livestock,Manure,CH4,290.9820846909501
753,,World,2005,MtCO2eq,Agriculture,Livestock,Manure,N2O,260.21452331332785
754,,World,2005,MtCO2eq,Agriculture,OtherAg,,CH4,108.0662871001501
755,,World,2005,MtCO2eq,Agriculture,OtherAg,,N2O,81.0526792580344
756,,World,2005,MtCO2eq,Agriculture,Rice,,CH4,585.5050289009683
757,,World,2005,MtCO2eq,Energy,Coal,Surface,CH4,19.35628216426219
758,,World,2005,MtCO2eq,Energy,Coal,Under,CH4,592.6290709702317
759,,World,2005,MtCO2eq,Energy,Combustion,Biomass,CH4,205.56006153962
760,,World,2005,MtCO2eq,Energy,Combustion,Biomass,N2O,49.27642136517039
761,,World,2005,MtCO2eq,Energy,Combustion,StatMob,CH4,185.04465493213735
762,,World,2005,MtCO2eq,Energy,Combustion,StatMob,N2O,201.4061539423858
763,,World,2005,MtCO2eq,Energy,NGO,Gas Product,CH4,313.72480061761377
764,,World,2005,MtCO2eq,Energy,NGO,Gas TSD,CH4,171.69596826326566
765,,World,2005,MtCO2eq,Energy,NGO,Oil Product,CH4,1139.3382121395982
766,,World,2005,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.2290655155241277
767,,World,2005,MtCO2eq,Energy,OtherEnergy,,CH4,8.998553241261494
768,,World,2005,MtCO2eq,Energy,OtherEnergy,,N2O,6.848394707300656
769,,World,2005,MtCO2eq,Industrial Processes,EPS,,SF6,42.88627673659003
770,,World,2005,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.027456863271210212
771,,World,2005,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,0.441169754287965
772,,World,2005,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.2414695873586824
773,,World,2005,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,2.919428021164337
774,,World,2005,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.018742706165921892
775,,World,2005,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,0.34494928932333835
776,,World,2005,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,0.9163155341943113
777,,World,2005,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,2.605630052031227
778,,World,2005,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,15.434433979768723
779,,World,2005,MtCO2eq,Industrial Processes,Electronics,Semi,SF6,3.0115667201926457
780,,World,2005,MtCO2eq,Industrial Processes,HCFC22,,HFCs,98.62276118723742
781,,World,2005,MtCO2eq,Industrial Processes,Metals,Aluminum,PFCs,33.9327523383056
782,,World,2005,MtCO2eq,Industrial Processes,Metals,Magnesium,SF6,9.87154558752049
783,,World,2005,MtCO2eq,Industrial Processes,NitricAdipic,Adipic,N2O,73.78592914874405
784,,World,2005,MtCO2eq,Industrial Processes,NitricAdipic,Nitric,N2O,87.18219833669689
785,,World,2005,MtCO2eq,Industrial Processes,ODSSubs,Aerosols,HFCs,30.993545329556117
786,,World,2005,MtCO2eq,Industrial Processes,ODSSubs,Fire Ext,HFCs,7.216348288723064
787,,World,2005,MtCO2eq,Industrial Processes,ODSSubs,Foams,HFCs,10.342702311321194
788,,World,2005,MtCO2eq,Industrial Processes,ODSSubs,RefAC,HFCs,276.6192929996921
789,,World,2005,MtCO2eq,Industrial Processes,ODSSubs,Solvents,HFCs,5.464574090259213
790,,World,2005,MtCO2eq,Industrial Processes,OtherIPPU,,CH4,9.11186866258709
791,,World,2005,MtCO2eq,Industrial Processes,OtherIPPU,,N2O,66.33427254024048
792,,World,2005,MtCO2eq,Waste,Landfills,Industrial,CH4,182.94827819936424
793,,World,2005,MtCO2eq,Waste,Landfills,MSW,CH4,662.1669570568421
794,,World,2005,MtCO2eq,Waste,OtherWaste,,CH4,17.063091839480556
795,,World,2005,MtCO2eq,Waste,OtherWaste,,N2O,11.192557447324186
796,,World,2005,MtCO2eq,Waste,Wastewater,Rural,CH4,191.33631797493317
797,,World,2005,MtCO2eq,Waste,Wastewater,Rural,N2O,49.29115440193529
798,,World,2005,MtCO2eq,Waste,Wastewater,Urban,CH4,252.15731936642086
799,,World,2005,MtCO2eq,Waste,Wastewater,Urban,N2O,56.50072267849802
800,,World,2006,MtCO2eq,Agriculture,AgSoils,,N2O,1736.6526393836969
801,,World,2006,MtCO2eq,Agriculture,Livestock,Enteric,CH4,2381.078869677502
802,,World,2006,MtCO2eq,Agriculture,Livestock,Manure,CH4,294.80128398446345
803,,World,2006,MtCO2eq,Agriculture,Livestock,Manure,N2O,261.69541765405006
804,,World,2006,MtCO2eq,Agriculture,OtherAg,,CH4,108.19265872757633
805,,World,2006,MtCO2eq,Agriculture,OtherAg,,N2O,81.04863373273331
806,,World,2006,MtCO2eq,Agriculture,Rice,,CH4,587.0414132560848
807,,World,2006,MtCO2eq,Energy,Coal,Surface,CH4,18.096626164242185
808,,World,2006,MtCO2eq,Energy,Coal,Under,CH4,638.0897595958996
809,,World,2006,MtCO2eq,Energy,Combustion,Biomass,CH4,204.71052565244858
810,,World,2006,MtCO2eq,Energy,Combustion,Biomass,N2O,49.40115538821059
811,,World,2006,MtCO2eq,Energy,Combustion,StatMob,CH4,191.9304735423512
812,,World,2006,MtCO2eq,Energy,Combustion,StatMob,N2O,203.27275292557252
813,,World,2006,MtCO2eq,Energy,NGO,Gas Product,CH4,332.04713772197005
814,,World,2006,MtCO2eq,Energy,NGO,Gas TSD,CH4,174.5731916053904
815,,World,2006,MtCO2eq,Energy,NGO,Oil Product,CH4,1163.9116224018194
816,,World,2006,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.2183775057977697
817,,World,2006,MtCO2eq,Energy,OtherEnergy,,CH4,8.96020403560758
818,,World,2006,MtCO2eq,Energy,OtherEnergy,,N2O,6.7024817397012
819,,World,2006,MtCO2eq,Industrial Processes,EPS,,SF6,44.159154139549294
820,,World,2006,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.0431081033597072
821,,World,2006,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,0.6941234819548869
822,,World,2006,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.3047762066437457
823,,World,2006,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,4.20506953890595
824,,World,2006,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.15001278002319207
825,,World,2006,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,0.8948797128006862
826,,World,2006,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,1.0593565606182749
827,,World,2006,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,3.11698054608258
828,,World,2006,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,16.16844035779918
829,,World,2006,MtCO2eq,Industrial Processes,Electronics,Semi,SF6,2.764644653885269
830,,World,2006,MtCO2eq,Industrial Processes,HCFC22,,HFCs,106.3248541391126
831,,World,2006,MtCO2eq,Industrial Processes,Metals,Aluminum,PFCs,30.572782269251267
832,,World,2006,MtCO2eq,Industrial Processes,Metals,Magnesium,SF6,9.499968480357449
833,,World,2006,MtCO2eq,Industrial Processes,NitricAdipic,Adipic,N2O,70.6719107169983
834,,World,2006,MtCO2eq,Industrial Processes,NitricAdipic,Nitric,N2O,89.08743065560013
835,,World,2006,MtCO2eq,Industrial Processes,ODSSubs,Aerosols,HFCs,35.403365724340425
836,,World,2006,MtCO2eq,Industrial Processes,ODSSubs,Fire Ext,HFCs,8.197301190272317
837,,World,2006,MtCO2eq,Industrial Processes,ODSSubs,Foams,HFCs,11.937668610515367
838,,World,2006,MtCO2eq,Industrial Processes,ODSSubs,RefAC,HFCs,306.1730688602544
839,,World,2006,MtCO2eq,Industrial Processes,ODSSubs,Solvents,HFCs,5.533659416118642
840,,World,2006,MtCO2eq,Industrial Processes,OtherIPPU,,CH4,9.206085153584691
841,,World,2006,MtCO2eq,Industrial Processes,OtherIPPU,,N2O,66.40883080046945
842,,World,2006,MtCO2eq,Waste,Landfills,Industrial,CH4,184.6853742832671
843,,World,2006,MtCO2eq,Waste,Landfills,MSW,CH4,666.0071162355177
844,,World,2006,MtCO2eq,Waste,OtherWaste,,CH4,17.187509024997283
845,,World,2006,MtCO2eq,Waste,OtherWaste,,N2O,11.381732569408022
846,,World,2006,MtCO2eq,Waste,Wastewater,Rural,CH4,189.28756462310045
847,,World,2006,MtCO2eq,Waste,Wastewater,Rural,N2O,50.02933431932788
848,,World,2006,MtCO2eq,Waste,Wastewater,Urban,CH4,256.95313543001515
849,,World,2006,MtCO2eq,Waste,Wastewater,Urban,N2O,58.31660438429127
850,,World,2007,MtCO2eq,Agriculture,AgSoils,,N2O,1771.971884156045
851,,World,2007,MtCO2eq,Agriculture,Livestock,Enteric,CH4,2372.5302524502195
852,,World,2007,MtCO2eq,Agriculture,Livestock,Manure,CH4,303.4700703699989
853,,World,2007,MtCO2eq,Agriculture,Livestock,Manure,N2O,263.3934162655875
854,,World,2007,MtCO2eq,Agriculture,OtherAg,,CH4,108.45434333886375
855,,World,2007,MtCO2eq,Agriculture,OtherAg,,N2O,81.08920107510241
856,,World,2007,MtCO2eq,Agriculture,Rice,,CH4,594.1454623449766
857,,World,2007,MtCO2eq,Energy,Coal,Surface,CH4,17.87053320434038
858,,World,2007,MtCO2eq,Energy,Coal,Under,CH4,679.4742776598897
859,,World,2007,MtCO2eq,Energy,Combustion,Biomass,CH4,205.4783488723367
860,,World,2007,MtCO2eq,Energy,Combustion,Biomass,N2O,49.86734399543041
861,,World,2007,MtCO2eq,Energy,Combustion,StatMob,CH4,198.11003448639931
862,,World,2007,MtCO2eq,Energy,Combustion,StatMob,N2O,204.47488678829004
863,,World,2007,MtCO2eq,Energy,NGO,Gas Product,CH4,338.854210687468
864,,World,2007,MtCO2eq,Energy,NGO,Gas TSD,CH4,176.03424986174824
865,,World,2007,MtCO2eq,Energy,NGO,Oil Product,CH4,1182.1317591424224
866,,World,2007,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.1951825904026534
867,,World,2007,MtCO2eq,Energy,OtherEnergy,,CH4,8.78188552390565
868,,World,2007,MtCO2eq,Energy,OtherEnergy,,N2O,6.663744862391945
869,,World,2007,MtCO2eq,Industrial Processes,EPS,,SF6,46.04469977359166
870,,World,2007,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.059140703040204204
871,,World,2007,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,0.9612393040654049
872,,World,2007,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.3118553419879078
873,,World,2007,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,5.423113493470559
874,,World,2007,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.28193700875943106
875,,World,2007,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,1.4470695540540326
876,,World,2007,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,1.1343023757927602
877,,World,2007,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,3.3506671037884397
878,,World,2007,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,15.521260489179598
879,,World,2007,MtCO2eq,Industrial Processes,Electronics,Semi,SF6,2.45349375876209
880,,World,2007,MtCO2eq,Industrial Processes,HCFC22,,HFCs,119.3352983170081
881,,World,2007,MtCO2eq,Industrial Processes,Metals,Aluminum,PFCs,31.075698503134838
882,,World,2007,MtCO2eq,Industrial Processes,Metals,Magnesium,SF6,8.04250215163201
883,,World,2007,MtCO2eq,Industrial Processes,NitricAdipic,Adipic,N2O,64.44047916691359
884,,World,2007,MtCO2eq,Industrial Processes,NitricAdipic,Nitric,N2O,91.18387590561811
885,,World,2007,MtCO2eq,Industrial Processes,ODSSubs,Aerosols,HFCs,39.595359048134654
886,,World,2007,MtCO2eq,Industrial Processes,ODSSubs,Fire Ext,HFCs,9.319113888466122
887,,World,2007,MtCO2eq,Industrial Processes,ODSSubs,Foams,HFCs,13.667994324409978
888,,World,2007,MtCO2eq,Industrial Processes,ODSSubs,RefAC,HFCs,337.71795675497066
889,,World,2007,MtCO2eq,Industrial Processes,ODSSubs,Solvents,HFCs,5.710404072934754
890,,World,2007,MtCO2eq,Industrial Processes,OtherIPPU,,CH4,9.498815413982967
891,,World,2007,MtCO2eq,Industrial Processes,OtherIPPU,,N2O,66.28860137662376
892,,World,2007,MtCO2eq,Waste,Landfills,Industrial,CH4,185.35162369691326
893,,World,2007,MtCO2eq,Waste,Landfills,MSW,CH4,668.0460554493133
894,,World,2007,MtCO2eq,Waste,OtherWaste,,CH4,17.284690150281847
895,,World,2007,MtCO2eq,Waste,OtherWaste,,N2O,11.480427364052455
896,,World,2007,MtCO2eq,Waste,Wastewater,Rural,CH4,187.2273515615766
897,,World,2007,MtCO2eq,Waste,Wastewater,Rural,N2O,50.769211988009985
898,,World,2007,MtCO2eq,Waste,Wastewater,Urban,CH4,261.5708212246145
899,,World,2007,MtCO2eq,Waste,Wastewater,Urban,N2O,60.13443260956648
900,,World,2008,MtCO2eq,Agriculture,AgSoils,,N2O,1791.8672607161761
901,,World,2008,MtCO2eq,Agriculture,Livestock,Enteric,CH4,2376.734175933905
902,,World,2008,MtCO2eq,Agriculture,Livestock,Manure,CH4,304.93302484414676
903,,World,2008,MtCO2eq,Agriculture,Livestock,Manure,N2O,264.0135275373856
904,,World,2008,MtCO2eq,Agriculture,OtherAg,,CH4,108.0810550472287
905,,World,2008,MtCO2eq,Agriculture,OtherAg,,N2O,80.90856027678498
906,,World,2008,MtCO2eq,Agriculture,Rice,,CH4,598.8767795950232
907,,World,2008,MtCO2eq,Energy,Coal,Surface,CH4,18.167135327466
908,,World,2008,MtCO2eq,Energy,Coal,Under,CH4,735.3671543943568
909,,World,2008,MtCO2eq,Energy,Combustion,Biomass,CH4,206.22414451085265
910,,World,2008,MtCO2eq,Energy,Combustion,Biomass,N2O,50.199060683313164
911,,World,2008,MtCO2eq,Energy,Combustion,StatMob,CH4,205.8329506572608
912,,World,2008,MtCO2eq,Energy,Combustion,StatMob,N2O,206.41095610239321
913,,World,2008,MtCO2eq,Energy,NGO,Gas Product,CH4,347.4531101795961
914,,World,2008,MtCO2eq,Energy,NGO,Gas TSD,CH4,176.319897434759
915,,World,2008,MtCO2eq,Energy,NGO,Oil Product,CH4,1202.731110528638
916,,World,2008,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.1844128379299805
917,,World,2008,MtCO2eq,Energy,OtherEnergy,,CH4,8.763339870119717
918,,World,2008,MtCO2eq,Energy,OtherEnergy,,N2O,6.52462572211553
919,,World,2008,MtCO2eq,Industrial Processes,EPS,,SF6,48.45972282339013
920,,World,2008,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.07471264175732771
921,,World,2008,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,1.117064714243651
922,,World,2008,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.3461418772273621
923,,World,2008,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,6.778497712011384
924,,World,2008,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.42854315749567123
925,,World,2008,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,1.9962639473693802
926,,World,2008,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,1.1582268544730048
927,,World,2008,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,3.6429708883026324
928,,World,2008,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,13.827236108961282
929,,World,2008,MtCO2eq,Industrial Processes,Electronics,Semi,SF6,2.2786954010045184
930,,World,2008,MtCO2eq,Industrial Processes,HCFC22,,HFCs,126.5008848310697
931,,World,2008,MtCO2eq,Industrial Processes,Metals,Aluminum,PFCs,29.24235343714057
932,,World,2008,MtCO2eq,Industrial Processes,Metals,Magnesium,SF6,6.241490151428527
933,,World,2008,MtCO2eq,Industrial Processes,NitricAdipic,Adipic,N2O,55.90682864408994
934,,World,2008,MtCO2eq,Industrial Processes,NitricAdipic,Nitric,N2O,86.68292898804444
935,,World,2008,MtCO2eq,Industrial Processes,ODSSubs,Aerosols,HFCs,43.33536315088004
936,,World,2008,MtCO2eq,Industrial Processes,ODSSubs,Fire Ext,HFCs,10.364964950322099
937,,World,2008,MtCO2eq,Industrial Processes,ODSSubs,Foams,HFCs,15.190096245616923
938,,World,2008,MtCO2eq,Industrial Processes,ODSSubs,RefAC,HFCs,367.79007623634106
939,,World,2008,MtCO2eq,Industrial Processes,ODSSubs,Solvents,HFCs,5.862481801288263
940,,World,2008,MtCO2eq,Industrial Processes,OtherIPPU,,CH4,9.15659544437222
941,,World,2008,MtCO2eq,Industrial Processes,OtherIPPU,,N2O,66.19423279477229
942,,World,2008,MtCO2eq,Waste,Landfills,Industrial,CH4,185.36001732728252
943,,World,2008,MtCO2eq,Waste,Landfills,MSW,CH4,669.307326010136
944,,World,2008,MtCO2eq,Waste,OtherWaste,,CH4,17.360960699850313
945,,World,2008,MtCO2eq,Waste,OtherWaste,,N2O,11.546326958115575
946,,World,2008,MtCO2eq,Waste,Wastewater,Rural,CH4,184.6766506154324
947,,World,2008,MtCO2eq,Waste,Wastewater,Rural,N2O,51.48951430644563
948,,World,2008,MtCO2eq,Waste,Wastewater,Urban,CH4,265.26937334421683
949,,World,2008,MtCO2eq,Waste,Wastewater,Urban,N2O,61.9151432924336
950,,World,2009,MtCO2eq,Agriculture,AgSoils,,N2O,1819.3642928745696
951,,World,2009,MtCO2eq,Agriculture,Livestock,Enteric,CH4,2381.553766070494
952,,World,2009,MtCO2eq,Agriculture,Livestock,Manure,CH4,307.52036857358553
953,,World,2009,MtCO2eq,Agriculture,Livestock,Manure,N2O,264.74686735417663
954,,World,2009,MtCO2eq,Agriculture,OtherAg,,CH4,108.16716443848553
955,,World,2009,MtCO2eq,Agriculture,OtherAg,,N2O,80.91579205195329
956,,World,2009,MtCO2eq,Agriculture,Rice,,CH4,608.4441784553281
957,,World,2009,MtCO2eq,Energy,Coal,Surface,CH4,17.218713729031087
958,,World,2009,MtCO2eq,Energy,Coal,Under,CH4,773.3452817648407
959,,World,2009,MtCO2eq,Energy,Combustion,Biomass,CH4,206.34243290836616
960,,World,2009,MtCO2eq,Energy,Combustion,Biomass,N2O,49.97526296109183
961,,World,2009,MtCO2eq,Energy,Combustion,StatMob,CH4,212.00299044156785
962,,World,2009,MtCO2eq,Energy,Combustion,StatMob,N2O,205.58333669779182
963,,World,2009,MtCO2eq,Energy,NGO,Gas Product,CH4,333.9994744607248
964,,World,2009,MtCO2eq,Energy,NGO,Gas TSD,CH4,167.27920701547202
965,,World,2009,MtCO2eq,Energy,NGO,Oil Product,CH4,1189.1455543725785
966,,World,2009,MtCO2eq,Energy,NGO,Oil Refining,CH4,2.0963705882335253
967,,World,2009,MtCO2eq,Energy,OtherEnergy,,CH4,8.44301303166704
968,,World,2009,MtCO2eq,Energy,OtherEnergy,,N2O,6.410816679642629
969,,World,2009,MtCO2eq,Industrial Processes,EPS,,SF6,50.41862868487512
970,,World,2009,MtCO2eq,Industrial Processes,Electronics,FPD,HFCs,0.08997718058639176
971,,World,2009,MtCO2eq,Industrial Processes,Electronics,FPD,NF3,1.347853352141154
972,,World,2009,MtCO2eq,Industrial Processes,Electronics,FPD,PFCs,0.3596983428481736
973,,World,2009,MtCO2eq,Industrial Processes,Electronics,FPD,SF6,8.106930844466667
974,,World,2009,MtCO2eq,Industrial Processes,Electronics,PV,NF3,0.5666557361385627
975,,World,2009,MtCO2eq,Industrial Processes,Electronics,PV,PFCs,2.546959534574726
976,,World,2009,MtCO2eq,Industrial Processes,Electronics,Semi,HFCs,1.073769285344844
977,,World,2009,MtCO2eq,Industrial Processes,Electronics,Semi,NF3,3.701595014904158
978,,World,2009,MtCO2eq,Industrial Processes,Electronics,Semi,PFCs,10.550430272404144
