31221,,5000,World,5063,Manure left on Pasture,7234,Direct emissions (N2O),3050,FAO TIER 1,kilotonnes,1152.1875,1168.9487,1182.7073,1207.2951,1235.0752,1257.3943,1285.2605,1311.3627,1324.5169,1338.4382,1357.1257,1378.4622,1392.3529,1427.7243,1457.9464,1475.6279,1481.4928,1484.483,1495.295,1520.3497,1538.6731,1558.6894,1565.657,1567.8291,1575.4656,1593.997,1602.4535,1625.2412,1657.6102,1677.4847,1688.161,1712.2428,1713.9292,1741.6109,1760.3354,1775.3822,1767.2261,1775.543,1796.7911,1815.3219,1828.4253,1858.5992,1889.0954,1922.7241,1955.7638,1974.9897,2003.8249,2025.5362,2039.8913,2045.0437,2061.9271,2091.5158,2111.5276,2128.9298,2154.6899,2190.4027,2218.6487,2245.9689,2279.263,,2433.6672,2778.4117
31222,,5000,World,5063,Manure left on Pasture,7234,Direct emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5121,218.5412,272.5466,271.3042,265.4812,259.8407,260.5923,249.8921,247.4105,244.7795,247.8954,238.4408,234.2259,233.7989,237.0238,236.0409,235.2974,233.6232,232.5396,232.2964,234.9969,224.8397,230.5945,230.5006,233.5034,184.2485,185.4465,185.7337,187.7637,189.638,,,
31223,,5000,World,5063,Manure left on Pasture,7236,Indirect emissions (N2O),3050,FAO TIER 1,kilotonnes,318.384,322.6597,325.8613,331.7725,338.7764,343.8736,351.0679,357.8562,361.2148,363.8968,368.1833,371.4423,372.8143,381.4083,389.4095,393.589,394.2558,396.1361,400.0086,407.0305,412.0142,417.6078,419.342,419.2823,421.3917,426.4075,429.9612,436.9239,446.7113,452.2798,454.2007,458.128,456.3657,463.1668,467.118,471.0549,467.8838,470.7775,476.6761,481.6981,484.048,490.6464,498.1953,507.8503,517.3956,521.4947,529.6485,534.4158,537.4947,538.4287,543.658,551.8912,558.0425,562.3661,570.0781,579.5832,586.9815,593.7634,603.5659,,646.3981,740.243
31224,,5000,World,5063,Manure left on Pasture,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,1470.5715,1491.6084,1508.5687,1539.0676,1573.8516,1601.2679,1636.3284,1669.2189,1685.7317,1702.335,1725.309,1749.9045,1765.1672,1809.1326,1847.3559,1869.2169,1875.7486,1880.6191,1895.3036,1927.3802,1950.6873,1976.2972,1984.999,1987.1114,1996.8573,2020.4045,2032.4147,2062.1651,2104.3215,2129.7645,2142.3617,2170.3709,2170.2948,2204.7777,2227.4535,2246.4371,2235.1099,2246.3204,2273.4673,2297.0199,2312.4733,2349.2456,2387.2907,2430.5744,2473.1594,2496.4843,2533.4734,2559.952,2577.386,2583.4724,2605.5851,2643.4071,2669.57,2691.2959,2724.768,2769.986,2805.6302,2839.7323,2882.8289,,3080.0653,3518.6546
31225,,5000,World,5063,Manure left on Pasture,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5121,218.5413,272.5464,271.3043,265.4811,259.8409,260.5926,249.8924,247.4104,244.7793,247.8953,238.4407,234.226,233.7988,237.0237,236.041,235.2974,233.6234,232.5397,232.2965,234.9969,224.8396,230.5944,230.5004,233.5038,184.2484,185.4465,185.7334,187.7637,189.6377,,,
31226,,5000,World,5063,Manure left on Pasture,724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,389701.4515,395276.2186,399770.6986,407852.9222,417070.6623,424336.0047,433627.0239,442343.0089,446718.909,451118.777,457206.8879,463724.6864,467769.3143,479420.1282,489549.3098,495342.4828,497073.38,498364.069,502255.447,510755.7652,516932.1332,523718.7501,526024.7304,526584.5282,529167.1842,535407.1827,538589.8977,546473.748,557645.1969,564387.5885,567725.8398,575148.2826,575128.1293,584266.0973,590275.1678,595305.8281,592304.1306,595274.9106,602468.8257,608710.2839,612805.4204,622550.0764,632632.046,644102.2167,655387.232,661568.3514,671370.4591,678387.2702,683007.2843,684620.1789,690480.0536,700502.8737,707436.0544,713193.4087,722063.5241,734046.2785,743491.996,752529.0652,763949.6512,,816217.3024,932443.4798
31227,,5000,World,5063,Manure left on Pasture,724313,Emissions (CO2eq) from N2O (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50485.7066,57913.4456,72224.8008,71895.6432,70352.5007,68857.8502,69057.0484,66221.4756,65563.7606,64866.5246,65692.2584,63186.7927,62069.8936,61956.679,62811.2926,62550.8529,62353.801,61910.2008,61623.015,61558.5758,62274.1708,59582.4851,61107.5162,61082.6029,61878.5028,48825.8161,49143.3141,49219.3401,49757.3778,50254.0033,,,
31228,,5000,World,5063,Manure left on Pasture,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,389701.4515,395276.2186,399770.6986,407852.9222,417070.6623,424336.0047,433627.0239,442343.0089,446718.909,451118.777,457206.8879,463724.6864,467769.3143,479420.1282,489549.3098,495342.4828,497073.38,498364.069,502255.447,510755.7652,516932.1332,523718.7501,526024.7304,526584.5282,529167.1842,535407.1827,538589.8977,546473.748,557645.1969,564387.5885,567725.8398,575148.2826,575128.1293,584266.0973,590275.1678,595305.8281,592304.1306,595274.9106,602468.8257,608710.2839,612805.4204,622550.0764,632632.046,644102.2167,655387.232,661568.3514,671370.4591,678387.2702,683007.2843,684620.1789,690480.0536,700502.8737,707436.0544,713193.4087,722063.5241,734046.2785,743491.996,752529.0652,763949.6512,,816217.3024,932443.4798
31229,,5000,World,5063,Manure left on Pasture,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50485.7066,57913.4456,72224.8008,71895.6432,70352.5007,68857.8502,69057.0484,66221.4756,65563.7606,64866.5246,65692.2584,63186.7927,62069.8936,61956.679,62811.2926,62550.8529,62353.801,61910.2008,61623.015,61558.5758,62274.1708,59582.4851,61107.5162,61082.6029,61878.5028,48825.8161,49143.3141,49219.3401,49757.3778,50254.0033,,,
31230,,5000,World,5064,Crop Residues,7234,Direct emissions (N2O),3050,FAO TIER 1,kilotonnes,221.2059,231.3731,233.3363,244.6206,243.3055,257.1377,264.2288,272.3471,272.8534,276.1758,292.7726,286.0875,306.733,301.3123,307.7504,325.1092,324.8322,345.6155,338.7723,341.2211,353.9044,362.7637,353.4358,378.1224,383.1027,385.2172,374.3791,369.4848,392.6068,404.9844,392.2828,406.0706,397.5267,403.6511,395.8693,419.8127,428.9405,426.6992,425.6722,423.8141,431.9429,425.361,428.1818,463.1763,463.4499,462.4297,471.8544,503.1863,496.4601,496.6575,516.5783,509.1331,544.0673,556.0319,562.3395,575.6513,588.077,576.5021,583.6302,,573.8394,621.9507
31231,,5000,World,5064,Crop Residues,7234,Direct emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9804,328.2769,410.7515,432.3862,405.4128,407.9135,407.4755,405.1397,384.4973,402.3509,387.4924,402.2773,398.8319,390.1187,399.7778,403.8288,398.5234,384.8412,407.7433,410.8678,405.3272,421.4323,406.1763,433.0021,448.6531,425.8029,441.9295,450.3219,445.0552,457.9172,,,
31232,,5000,World,5064,Crop Residues,7236,Indirect emissions (N2O),3050,FAO TIER 1,kilotonnes,49.7713,52.059,52.5007,55.0396,54.7437,57.856,59.4515,61.2781,61.392,62.1395,65.8738,64.3697,69.0149,67.7953,69.2439,73.1496,73.0872,77.7635,76.2238,76.7747,79.6285,81.6218,79.523,85.0775,86.1981,86.6739,84.2353,83.1341,88.3365,91.1215,88.2636,91.3659,89.4435,90.8215,89.0706,94.4579,96.5116,96.0073,95.7762,95.3582,97.1872,95.7062,96.3409,104.2147,104.2762,104.0467,106.1672,113.2169,111.7035,111.7479,116.2301,114.5549,122.4151,125.1072,126.5264,129.5215,132.3173,129.713,131.3168,,129.1139,139.9389
31233,,5000,World,5064,Crop Residues,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,270.9773,283.4321,285.837,299.6602,298.0492,314.9936,323.6803,333.6252,334.2454,338.3153,358.6465,350.4571,375.748,369.1076,376.9943,398.2587,397.9194,423.379,414.996,417.9958,433.5329,444.3855,432.9588,463.1999,469.3008,471.891,458.6144,452.6189,480.9433,496.1058,480.5464,497.4365,486.9702,494.4726,484.9399,514.2706,525.4521,522.7065,521.4484,519.1722,529.1301,521.0673,524.5227,567.391,567.7261,566.4763,578.0216,616.4032,608.1636,608.4054,632.8084,623.688,666.4824,681.1391,688.8659,705.1728,720.3943,706.2151,714.9469,,702.9532,761.8896
31234,,5000,World,5064,Crop Residues,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9805,328.2771,410.7517,432.3864,405.4129,407.9134,407.4756,405.1399,384.4973,402.3512,387.492,402.2772,398.8315,390.1191,399.7777,403.829,398.5233,384.8412,407.7435,410.8679,405.3272,421.4324,406.1764,433.0022,448.653,425.8028,441.9299,450.322,445.0552,457.9173,,,
31235,,5000,World,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,71808.9779,75109.5007,75746.7963,79409.9622,78983.0468,83473.3146,85775.2813,88410.6794,88575.0391,89653.5549,95041.3208,92871.144,99573.2124,97813.5056,99903.489,105538.5645,105448.6511,112195.4302,109973.9463,110768.8911,114886.2195,117762.1693,114734.0823,122747.9804,124364.7012,125051.1177,121532.8092,119944.0083,127449.9867,131468.046,127344.7974,131820.6701,129047.1065,131035.2403,128509.0707,136281.7093,139244.7967,138517.2275,138183.8306,137580.6413,140219.4766,138082.8291,138998.5124,150358.6139,150447.408,150116.2304,153175.7223,163346.8395,161163.3482,161227.4299,167694.2364,165277.3196,176617.8317,180501.8578,182549.4515,186870.7927,190904.4926,187146.9893,189460.94,,186282.6103,201900.7418
31236,,5000,World,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87709.8218,86993.4202,108849.2016,114582.406,107434.4222,108097.0539,107981.0209,107362.0634,101891.7922,106623.0558,102685.3914,106603.4625,105690.3424,103381.5542,105941.0878,107014.6777,105608.6782,101982.9146,108052.0237,108879.9836,107411.7152,111679.5952,107636.7378,114745.5836,118893.0427,112837.7457,117111.4114,119335.337,117939.6337,121348.0723,,,
31237,,5000,World,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,71808.9779,75109.5007,75746.7963,79409.9622,78983.0468,83473.3146,85775.2813,88410.6794,88575.0391,89653.5549,95041.3208,92871.144,99573.2124,97813.5056,99903.489,105538.5645,105448.6511,112195.4302,109973.9463,110768.8911,114886.2195,117762.1693,114734.0823,122747.9804,124364.7012,125051.1177,121532.8092,119944.0083,127449.9867,131468.046,127344.7974,131820.6701,129047.1065,131035.2403,128509.0707,136281.7093,139244.7967,138517.2275,138183.8306,137580.6413,140219.4766,138082.8291,138998.5124,150358.6139,150447.408,150116.2304,153175.7223,163346.8395,161163.3482,161227.4299,167694.2364,165277.3196,176617.8317,180501.8578,182549.4515,186870.7927,190904.4926,187146.9893,189460.94,,186282.6103,201900.7418
31238,,5000,World,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87709.8218,86993.4202,108849.2016,114582.406,107434.4222,108097.0539,107981.0209,107362.0634,101891.7922,106623.0558,102685.3914,106603.4625,105690.3424,103381.5542,105941.0878,107014.6777,105608.6782,101982.9146,108052.0237,108879.9836,107411.7152,111679.5952,107636.7378,114745.5836,118893.0427,112837.7457,117111.4114,119335.337,117939.6337,121348.0723,,,
31239,,5000,World,5066,Burning - Crop residues,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,692.515,696.8239,709.663,727.3435,725.5756,738.2234,747.8192,753.1774,748.1545,746.7436,769.3205,756.615,775.0499,787.7358,804.6285,821.2682,821.2444,821.9048,814.2492,833.5956,843.0306,830.0735,806.001,835.8364,842.2254,844.1563,827.6153,833.0477,850.9299,851.2251,851.7479,859.5842,842.5224,854.723,854.9087,875.9899,884.6345,871.9649,867.4036,864.542,862.6803,858.5188,871.0658,890.3643,904.6391,897.2735,932.6343,960.9979,947.8975,956.8018,985.9777,1006.8298,1032.0417,1028.4625,1042.372,1055.1215,1062.0707,1054.8156,1053.3483,,974.3957,1003.7233
31240,,5000,World,5066,Burning - Crop residues,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.266,249.4984,266.7699,251.3837,849.3788,271.1085,277.2636,274.0006,279.7034,408.8639,977.875,385.8651,392.52,403.8056,266.7379,339.9426,228.9817,274.0853,282.3669,282.4823,662.2142,269.7095,298.0238,428.7193,237.3762,264.937,61.0448,59.2024,53.2871,51.9118,,,
31241,,5000,World,5066,Burning - Crop residues,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,17.9541,18.0658,18.3987,18.8571,18.8112,19.1391,19.3879,19.5268,19.3966,19.36,19.9453,19.6159,20.0939,20.4228,20.8607,21.2921,21.2915,21.3086,21.1102,21.6117,21.8563,21.5204,20.8963,21.6698,21.8355,21.8855,21.4567,21.5975,22.0611,22.0688,22.0824,22.2855,21.8432,22.1595,22.1643,22.7109,22.935,22.6065,22.4882,22.4141,22.3658,22.2579,22.5832,23.0835,23.4536,23.2626,24.1794,24.9148,24.5751,24.806,25.5624,26.103,26.7566,26.6638,27.0245,27.355,27.5352,27.3471,27.309,,25.2621,26.0225
31242,,5000,World,5066,Burning - Crop residues,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.831,7.0362,7.4908,7.1493,22.0834,7.4481,7.8604,8.3903,7.8883,10.4047,24.6566,9.9246,10.158,10.4107,7.5501,8.2267,6.3985,7.5974,7.737,7.7847,16.78,7.4541,8.2192,10.7313,6.6026,7.6193,1.98,2.0223,1.8066,1.711,,,
31243,,5000,World,5066,Burning - Crop residues,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,19390.4197,19511.0679,19870.5636,20365.6169,20316.1162,20670.2553,20938.939,21088.9665,20948.3271,20908.8217,21540.9734,21185.2195,21701.3962,22056.603,22529.5981,22995.5096,22994.843,23013.3343,22798.9773,23340.6757,23604.8564,23242.0574,22568.027,23403.4201,23582.3104,23636.376,23173.2294,23325.3353,23826.0367,23834.3041,23848.9419,24068.3566,23590.6279,23932.2453,23937.4431,24527.7182,24769.7655,24415.0162,24287.3014,24207.1755,24155.0472,24038.527,24389.8421,24930.2,25329.8947,25123.6568,26113.7611,26907.9412,26541.1293,26790.4497,27607.3766,28191.2356,28897.1668,28796.9493,29186.4163,29543.4033,29737.9785,29534.8376,29493.7512,,27283.0788,28104.2524
31244,,5000,World,5066,Burning - Crop residues,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9079.4469,6985.9538,7469.5567,7038.7447,23782.6075,7591.0393,7763.3799,7672.0178,7831.6939,11448.1888,27380.5002,10804.223,10990.5606,11306.5554,7468.6603,9518.3931,6411.4882,7674.3891,7906.2736,7909.5053,18541.9977,7551.8668,8344.6659,12004.1402,6646.534,7418.2351,1709.2556,1657.6661,1492.0379,1453.5303,,,
31245,,5000,World,5066,Burning - Crop residues,724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,4757.8345,4787.438,4875.6475,4997.119,4984.973,5071.8682,5137.7952,5174.6075,5140.0988,5130.4053,5285.5166,5198.2252,5324.8796,5412.0369,5528.0958,5642.4167,5642.2531,5646.7904,5594.1935,5727.1102,5791.9324,5702.9122,5537.5251,5742.5059,5786.4002,5799.6663,5686.0239,5723.3462,5846.2034,5848.232,5851.8237,5905.6616,5788.4411,5872.2639,5873.5393,6018.3753,6077.7665,5990.7216,5959.3841,5939.7236,5926.9329,5898.3423,5984.5446,6117.1324,6215.2057,6164.601,6407.5432,6602.4115,6512.4067,6573.5826,6774.0322,6917.2939,7090.5085,7065.9181,7161.4818,7249.0758,7296.8188,7246.974,7236.8927,,6694.4591,6895.9508
31246,,5000,World,5066,Burning - Crop residues,724313,Emissions (CO2eq) from N2O (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.2153,1864.6045,1985.0582,1894.5658,5852.1138,1973.7559,2083.0064,2223.4205,2090.3872,2757.242,6533.9905,2630.0109,2691.8611,2758.8428,2000.7801,2180.0817,1695.6,2013.3152,2050.3001,2062.957,4446.6869,1975.3317,2178.0865,2843.7886,1749.6953,2019.1231,524.707,535.8988,478.7486,453.4152,,,
31247,,5000,World,5066,Burning - Crop residues,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,24148.2542,24298.5059,24746.2111,25362.7359,25301.0892,25742.1234,26076.7342,26263.574,26088.4259,26039.227,26826.49,26383.4447,27026.2759,27468.6399,28057.6939,28637.9263,28637.0961,28660.1247,28393.1708,29067.7859,29396.7888,28944.9697,28105.5522,29145.9259,29368.7106,29436.0423,28859.2533,29048.6815,29672.2401,29682.5362,29700.7656,29974.0181,29379.0691,29804.5092,29810.9824,30546.0935,30847.5321,30405.7378,30246.6856,30146.8992,30081.9801,29936.8693,30374.3868,31047.3324,31545.1004,31288.2577,32521.3043,33510.3527,33053.5361,33364.0323,34381.4088,35108.5295,35987.6753,35862.8674,36347.898,36792.4791,37034.7973,36781.8117,36730.6439,,33977.5379,35000.2032
31248,,5000,World,5066,Burning - Crop residues,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11684.6622,8850.5583,9454.6149,8933.3105,29634.7213,9564.7952,9846.3863,9895.4383,9922.0811,14205.4308,33914.4907,13434.2339,13682.4217,14065.3982,9469.4404,11698.4748,8107.0882,9687.7043,9956.5737,9972.4623,22988.6846,9527.1985,10522.7524,14847.9288,8396.2293,9437.3582,2233.9626,2193.5649,1970.7865,1906.9455,,,
31249,,5000,World,6729,Drained organic soils,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735896.0198,735896.0198,735896.0198,735896.0198,736200.5475,742653.8364,741906.3941,743848.9937,747599.3324,753671.9746,756755.5306,756811.1058,759381.7413,762219.3809,765653.9465,771736.2965,779189.6772,787966.805,794198.9568,798102.3757,805437.7907,811417.2547,816274.9911,818188.3637,822905.9412,822681.3783,827005.1918,828708.8847,832875.4186,832875.4186,,,
31250,,5000,World,67292,Drained organic soils (CO2),7273,Emissions (CO2),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634656.7363,634656.7363,634656.7363,634656.7363,634684.9084,640518.9529,639917.7344,641743.1153,645355.3776,650518.1836,653272.3494,653328.6892,655683.8892,658301.0357,661428.0604,666983.2869,673792.6219,681797.7822,687496.1963,691067.1837,697704.9206,703079.4128,707479.6235,709222.1608,713563.475,713356.3186,717296.9816,718816.1746,722422.8467,722422.8467,,,
31251,,5000,World,67292,Drained organic soils (CO2),7273,Emissions (CO2),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842.0182,3829.7969,5190.0583,5159.0934,5111.5052,5064.2272,5040.6233,5008.6041,4945.0749,4897.0637,273432.6382,272316.9747,273270.6451,274323.4713,279069.9124,285450.7187,290978.0186,297571.2717,302159.2504,308413.0969,317798.2164,327466.396,333391.0839,346257.9839,346576.2914,364467.7863,362744.1115,4872.4248,4876.2295,4869.2296,,,
31252,,5000,World,67292,Drained organic soils (CO2),723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634656.7363,634656.7363,634656.7363,634656.7363,634684.9084,640518.9529,639917.7344,641743.1153,645355.3776,650518.1836,653272.3494,653328.6892,655683.8892,658301.0357,661428.0604,666983.2869,673792.6219,681797.7822,687496.1963,691067.1837,697704.9206,703079.4128,707479.6235,709222.1608,713563.475,713356.3186,717296.9816,718816.1746,722422.8467,722422.8467,,,
31253,,5000,World,67292,Drained organic soils (CO2),723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842.0182,3829.7969,5190.0583,5159.0934,5111.5052,5064.2272,5040.6233,5008.6041,4945.0749,4897.0637,273432.6382,272316.9747,273270.6451,274323.4713,279069.9124,285450.7187,290978.0186,297571.2717,302159.2504,308413.0969,317798.2164,327466.396,333391.0839,346257.9839,346576.2914,364467.7863,362744.1115,4872.4248,4876.2295,4869.2296,,,
31254,,5000,World,67291,Drained organic soils (N2O),7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.035,382.035,382.035,382.035,383.0779,385.4147,384.8629,385.3052,385.8262,389.2596,390.5026,390.4997,391.3126,392.1447,393.3052,395.2944,397.7247,400.6378,402.6519,403.9064,406.5391,408.822,410.5486,411.1932,412.6131,412.5474,413.9932,414.6895,416.8022,416.8022,,,
31255,,5000,World,67291,Drained organic soils (N2O),7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3443,80.7454,180.6285,179.1866,177.5533,176.0247,174.4516,172.5528,170.3216,168.2088,166.6205,165.4735,164.3504,161.5448,160.6206,159.1057,157.8779,156.9345,156.4449,156.178,155.41,155.0149,154.8336,154.3213,154.1573,147.2141,147.5523,146.9785,146.8242,146.5925,,,
31256,,5000,World,67291,Drained organic soils (N2O),724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101239.2835,101239.2835,101239.2835,101239.2835,101515.6391,102134.8835,101988.6597,102105.8784,102243.9548,103153.791,103483.1812,103482.4166,103697.8522,103918.3452,104225.8861,104753.0096,105397.0553,106169.0228,106702.7605,107035.192,107732.8701,108337.8419,108795.3676,108966.2028,109342.4662,109325.0597,109708.2101,109892.7102,110452.5719,110452.5719,,,
31257,,5000,World,67291,Drained organic soils (N2O),724313,Emissions (CO2eq) from N2O (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19701.2445,21397.5324,47866.5588,47484.4528,47051.6367,46646.5507,46229.6812,45726.4877,45135.2256,44575.3264,44154.4242,43850.4798,43552.8543,42809.3642,42564.4683,42162.9988,41837.6469,41587.6338,41457.8979,41387.1773,41183.6545,41078.9595,41030.9012,40895.1484,40851.6916,39011.7242,39101.3714,38949.2972,38908.4023,38847.0098,,,
31258,,5000,World,67291,Drained organic soils (N2O),723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101239.2835,101239.2835,101239.2835,101239.2835,101515.6391,102134.8835,101988.6597,102105.8784,102243.9548,103153.791,103483.1812,103482.4166,103697.8522,103918.3452,104225.8861,104753.0096,105397.0553,106169.0228,106702.7605,107035.192,107732.8701,108337.8419,108795.3676,108966.2028,109342.4662,109325.0597,109708.2101,109892.7102,110452.5719,110452.5719,,,
31259,,5000,World,67291,Drained organic soils (N2O),723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19701.2445,21397.5324,47866.5588,47484.4528,47051.6367,46646.5507,46229.6812,45726.4877,45135.2256,44575.3264,44154.4242,43850.4798,43552.8543,42809.3642,42564.4683,42162.9988,41837.6469,41587.6338,41457.8979,41387.1773,41183.6545,41078.9595,41030.9012,40895.1484,40851.6916,39011.7242,39101.3714,38949.2972,38908.4023,38847.0098,,,
31260,,5000,World,6750,Net Forest conversion,7273,Emissions (CO2),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3302172.287,3302172.287,3302172.287,3302172.287,3302172.287,2945052.5669,2945052.5669,2945052.5669,2945052.5669,,,
31261,,5000,World,6750,Net Forest conversion,7273,Emissions (CO2),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585928.7921,682902.5518,641501.1901,573381.405,549599.1762,248214.9656,1220147.7718,1221067.8192,1221904.5607,1231764.5119,1973607.7828,1235554.9909,1655011.9115,1692408.9628,1686955.7413,1500972.3953,918113.0577,956212.0805,995011.7677,683496.28,674476.0027,585185.2552,554720.5258,620609.0449,557387.7019,537413.3786,203491.4466,157439.9902,160191.6677,157743.7419,,,
31262,,5000,World,6750,Net Forest conversion,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,4271167.1477,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3693381.7522,3302172.287,3302172.287,3302172.287,3302172.287,3302172.287,2945052.5669,2945052.5669,2945052.5669,2945052.5669,,,
31263,,5000,World,6750,Net Forest conversion,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585928.7921,682902.5518,641501.1901,573381.405,549599.1762,248214.9656,1220147.7718,1221067.8192,1221904.5607,1231764.5119,1973607.7828,1235554.9909,1655011.9115,1692408.9628,1686955.7413,1500972.3953,918113.0577,956212.0805,995011.7677,683496.28,674476.0027,585185.2552,554720.5258,620609.0449,557387.7019,537413.3786,203491.4466,157439.9902,160191.6677,157743.7419,,,
31264,,5000,World,6751,Forestland,7273,Emissions (CO2),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3448167.2127,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3148174.6587,-3966552.5581,-3966552.5581,-3966552.5581,-3966552.5581,-3966552.5581,-2636985.222,-2636985.222,-2636985.222,-2636985.222,,,
31265,,5000,World,6751,Forestland,7273,Emissions (CO2),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1688166.7401,-1810165.9148,-2329198.9747,-2451319.3547,-2682646.0614,-2305872.7235,-2387628.1485,-2458086.5826,-2538480.3964,-2572520.1502,-3041582.0666,-2627412.5493,-2600756.5663,-2601077.6176,-2377548.1294,-2690106.8561,-2753441.0135,-2718891.1774,-2810826.5885,-2890585.6896,-3564839.7323,-2662712.5929,-3478635.2601,-2683811.931,-2649916.3258,-3404492.9871,-2720180.9735,-2367084.9198,-2427864.4818,-2295285.0716,,,
