,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
47,Sweden,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195361545,0.478323348,0.644688591,0.822072501,1.091271793,1.257507811,1.314381366,1.496185147,1.657908884,1.663989748,1.629278065,1.668706715,1.75259317,1.821972251,1.794801894,1.652241758,1.859670738,1.874107015,1.957926929,1.879990612,1.734602846,1.757895677,1.949844672,1.663050448,2.354918397,3.028079249,2.505580509,2.226133338,1.992742723,1.703381175,1.780013798,1.697006286,1.456539924,1.528557348,1.442134457,1.915482427
48,Switzerland,gas,MtCO2eq,0.029593226,0.144763021,0.256431314,0.528478643,0.962864184,1.074502958,1.338559915,1.45406035,1.659955296,1.910860233,2.077827586,2.215481108,2.444273859,2.745750251,2.880817207,2.955731329,3.193186549,3.231214109,3.514995311,3.805966591,4.274486091,4.493592782,4.714978312,4.649982225,5.129897146,5.557336932,5.365387665,5.527066355,5.728779851,5.699573165,5.936312154,5.82712552,6.162151154,6.359629164,6.531850737,6.350777999,6.184742667,6.595845799,6.332376816,7.077639665,6.283047846,6.890759577,7.266084515,6.308219125,6.746712707,7.094285207,7.131704593,6.77215827,6.953577326,6.764659475
49,Turkey,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077426303,0.13741646,0.077426303,0.129734275,0.885297454,1.408379292,2.369486039,6.219696027,6.298784763,7.276072132,7.747799233,8.425098192,9.413671707,12.18078644,14.9482917,18.10655708,19.64169138,24.29975466,28.94500837,31.23284575,33.67237564,40.74360729,42.9566485,52.42651799,60.74463254,71.04648093,70.27987841,67.59562454,73.3786913,85.93889097,87.02256447,87.98042965,93.40295804,91.6084676,87.55833799,102.6527968,93.19403901,84.81419072,90.12652475
50,United Kingdom,gas,MtCO2eq,21.72260114,35.66521456,46.26966268,60.64714584,67.72553018,74.96155872,79.22145845,85.26278239,92.02037849,93.0765337,94.07921935,95.39234859,97.73896176,99.15421003,106.0600357,107.1985031,111.8433662,108.1948462,102.6239362,104.4613619,114.7440232,115.5675124,128.3507109,136.5965159,144.8797853,168.5614548,172.9097641,180.9234624,193.0569523,198.7398319,200.4067275,197.6837496,199.0128338,203.0633837,197.6775446,187.1128908,188.7739164,195.186478,181.4186448,195.6076495,162.9811054,153.1338594,152.0847539,139.5235795,143.2825445,161.3219392,157.1309258,159.1545953,158.1198089,150.0605217
51,OECD Europe,gas,MtCO2eq,187.88284,241.8225451,285.285476,332.5394758,352.2015177,388.5155221,406.6966231,421.2589936,450.9474055,444.4632841,438.3322619,429.5495418,445.2038545,463.9688312,482.5302424,494.1932362,523.6922881,519.5366002,539.7905538,576.4671876,618.8718953,613.8524128,642.4850277,655.8377033,704.0383924,781.4271448,786.3976571,815.3509309,859.5195419,879.7216254,911.4593044,918.90283,964.4448277,992.1502157,1022.203713,1020.618874,1019.853437,1049.143941,991.3988427,1072.788689,983.9984959,961.5729637,945.1672989,858.2185649,890.4523511,947.3208555,983.8964583,965.44323,976.4047308,951.8160345
52,Albania,gas,MtCO2eq,0.251194867,0.289073376,0.378939176,0.404805123,0.597776344,0.698325632,0.698325632,0.705635661,0.733852993,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.817737839,0.658118664,0.478608452,0.27846928,0.201851751,0.161370035,0.102509548,0.05446706,0.045212426,0.03586987,0.032467048,0.031789312,0.021175789,0.016526275,0.027493402,0.025370839,0.019457614,0.021125477,0.021125477,0.033869122,0.016930663,0.01723419,0.027038702,0.028207325,0.031081869,0.034265479,0.058372841,0.064336615,0.082205833,0.088001032,0.075963691,0.135422501,0.1041331754
53,Armenia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,8.399036441,8.279007963,3.52804268,1.526695397,1.66248723,2.690731639,2.024668839,2.753780138,2.868124053,2.337354782,2.6344551,2.683334851,2.058364483,2.289068118,2.544437098,3.155117781,3.236834575,3.89635453,4.272384974,3.34739758,3.078297104,3.776306702,4.587938304,4.440628485,4.402382255,4.339828457,4.132335026,4.349885794,4.629659253,4.86674129,4.899406178
54,Azerbaijan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,32.2922266,32.16892675,19.83298019,16.01743839,15.39742691,15.54320303,10.88221202,10.58994539,9.79250361,10.54533944,10.45023298,15.87002636,16.11453927,16.57562005,17.24570609,17.17729814,18.92239401,16.82955893,19.69406408,16.8624715,16.12763125,17.68475994,19.3816796,19.39788363,20.70828121,20.23749854,20.37898944,19.84506251,20.59442412,23.24205909,23.48978118
55,Belarus,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,24.69882374,23.55116133,31.81446232,30.0948665,26.73439887,23.73514793,25.74568625,30.15133021,29.30507092,30.34201258,30.92838447,31.32269806,31.90640618,33.24917655,36.24740674,36.8290589,37.20778645,37.67025746,38.59148547,31.50027602,39.50360444,37.19627645,36.52153177,36.84130222,36.38201308,33.85536876,33.77290221,34.62375818,36.81381173,35.17931238,32.61265907
56,Bosnia and Herzegovina,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.933745826,0.85858302,0.808917141,0.276700429,0.330594336,0.289491327,0.485783449,0.291439629,0.332300931,0.338824316,0.462691855,0.299092956,0.282807937,0.374371763,0.590932737,0.701351087,0.737183566,0.779029717,0.772409016,0.44601734,0.468334543,0.532859181,0.490625999,0.381535464,0.355849977,0.41628743,0.433282701,0.46895544,0.466639619,0.441059578,0.3498765098
57,Bulgaria,gas,MtCO2eq,0.588166056,0.396268274,0.399233187,0.869929641,2.310286986,4.040535981,5.155883806,5.500369536,5.88462501,7.563755642,8.227832097,9.104764765,9.567180007,10.0590394,10.94670961,10.87461831,12.1214432,11.7272569,12.07286841,11.0436257,9.878840506,8.788917994,7.301746602,7.261672021,9.180501218,9.17525808,7.895793964,6.772965845,5.71371327,5.992502931,5.397988635,4.89316639,5.091328308,5.0090508,5.662203618,5.983891587,6.143780848,5.906072877,4.572371546,4.812314356,5.441505193,5.201840829,4.978334293,4.908064176,5.12211974,5.084518469,5.234072432,5.136227564,4.733906338,4.898074111
58,Croatia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,4.179660719,3.675216895,3.748088093,4.25254187,3.935607652,3.421856711,3.880183323,4.021319691,3.998848712,3.946596351,4.009953027,4.400033018,4.589736884,4.462064968,4.720941213,4.538673675,4.515199563,5.217431331,4.980677378,4.746716683,5.084066035,4.804463586,4.239127351,4.196639157,3.551129135,3.700896102,3.947980648,4.649230897,4.294943482,4.469595634,4.504468772
59,Cyprus,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,Georgia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,10.71252731,9.211780629,9.165547676,7.353189024,3.614137028,2.165293138,1.822398495,1.555069654,1.588561322,1.622697055,2.241898392,1.616569839,1.142554203,1.266891559,1.535359859,1.936592018,2.467937414,2.776018293,2.185373455,2.248598874,2.087771852,2.904615207,3.400057557,3.21820731,3.794706068,4.13808234,3.92251574,4.187921907,4.080473222,4.728464155,4.396452044
61,Gibraltar,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037013902,
62,Kazakhstan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,25.17404574,23.96622259,35.18620331,24.84149872,19.14451762,23.82354332,18.47799308,15.82750256,15.83809988,15.84165288,15.41642859,11.50415727,15.85672519,19.55088927,22.20320996,28.73790142,34.92387509,39.69457708,48.0519071,46.42595324,53.83043765,53.39149245,53.72789884,56.83020636,28.22075616,26.73232546,29.19707781,32.60851821,32.08578408,38.68631049,
63,Kosovo,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64,Kyrgyzstan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,3.589304572,3.606058327,3.613138752,2.698327833,1.720243211,1.744682868,2.082751082,1.711552933,2.018188964,1.186279702,1.353286925,1.381668769,1.755715472,1.447752849,1.580986344,1.237220549,1.304831524,1.323903371,1.263616781,0.50358585,0.467881919,0.564320073,0.672366273,0.563143934,0.470935449,0.505952058,0.549044848,0.565799887,0.601778866,0.588270413,
65,Malta,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54459548,0.687412155,0.718494965,0.7465705221
66,Republic of Moldova,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,7.643902585,7.702708771,6.768355046,6.75608855,6.598562034,6.478263381,5.360737625,5.670813608,5.319067205,5.22536347,4.841733651,5.117754439,4.955490589,5.165490488,5.262394278,5.473914724,5.249210961,5.212555257,4.9470931,4.938109412,5.33720151,5.211047849,5.175914322,3.952167812,4.687088496,4.888592077,4.949623714,4.545601787,4.936984717,5.095070487,6.908458852
67,Montenegro,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68,Republic of North Macedonia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040835833,0.077881004,0.127207325,0.169357181,0.175067742,0.15621718,0.137467008,0.147385002,0.157259179,0.200216675,0.227215554,0.150241917,0.222962306,0.257790064,0.268235471,0.303213669,0.260468857,0.262089161,0.412950084,0.531575041,0.489744022,0.571351301,0.6532309153
69,Romania,gas,MtCO2eq,52.39593257,53.20133467,56.22224248,58.02305544,63.0387903,69.46447597,73.58428975,76.06597252,73.30677823,76.12859048,79.99479815,81.35703497,81.01599585,80.71296185,75.06007165,76.40727351,75.0337805,75.26431279,75.51313707,67.81470926,55.96501613,44.13033641,41.83096081,41.02511431,42.40102466,42.08123597,35.92233449,33.22203818,29.56548746,29.56945631,28.34704122,29.69666035,32.14600607,30.12883668,28.76027666,29.98668396,26.80852479,26.44496137,22.17710757,22.64319848,22.91576483,22.2049162,21.1272911,19.95996358,19.86617604,19.91119553,21.00472087,21.49709889,19.85951508,21.45845128
70,Russian Federation,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,838.8723787,864.4533539,821.1363426,794.2593814,744.9356072,710.5494781,710.5240152,679.7382552,678.4782718,690.2587742,696.1793954,702.8259539,712.9250292,746.6555986,752.1809634,754.7454466,775.5281175,788.1200596,789.4320243,748.5062455,803.7529463,827.587375,820.5402016,814.7033032,807.8076395,766.3887475,774.4638213,796.7505785,839.3515526,855.4372692,810.4595625
71,Serbia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,6.126734545,5.924245731,4.791502718,2.986297793,2.492855914,2.853692072,4.048440534,4.474430103,4.168005355,3.012607121,3.18888082,3.536671444,3.552890215,3.715308564,4.718533701,3.968815846,3.762438223,4.612636671,4.323566245,3.086087369,3.811589512,3.933118018,3.883936928,4.10800713,3.290265967,3.544566976,3.61816835,4.121205964,4.315291816,4.070305721,4.015234923
72,Tajikistan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,3.281475428,3.282746427,3.457460293,2.748604897,1.53604334,1.206971255,1.249935905,1.489675286,1.527349522,1.538420847,1.484663676,1.189322336,1.00164425,1.088542759,1.267983627,1.27136064,1.27319091,1.283108535,1.026701923,0.460419834,0.383036118,0.386353711,0.280573727,0.007360918,0.006236354,0.007974447,0.006236354,0.002305489,0.111614804,0.456090981,
73,Turkmenistan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,28.83151813,25.92701937,12.96875203,18.42692311,25.03958854,26.38016518,21.32918893,21.77193556,20.61202106,25.2206786,25.65372268,26.33189095,26.79946198,29.63389696,31.75411579,33.58515944,35.01750744,41.1393047,41.20590587,35.47583603,40.81114852,44.93260977,46.34348546,47.58026361,48.27646731,50.24264909,50.24264909,50.24250708,50.24250708,50.24250708,
74,Ukraine,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,210.7453826,213.9328736,197.6486026,184.5596919,164.1200148,157.1459645,170.9552807,152.224656,136.5222051,148.1007602,142.8961256,142.934133,141.1291707,149.4064437,138.4229486,136.3506843,122.7483539,115.8614517,110.559081,86.27347835,96.16246864,97.69170456,87.98628106,82.40618243,69.33793346,54.7602058,54.51354275,53.38837407,55.89179158,49.22053754,46.52310826
75,Uzbekistan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,76.54508074,78.60874156,79.07774765,83.9016673,80.41935516,71.74431436,72.7298293,73.7646769,89.27506509,90.92847614,97.16223649,98.60260763,101.3478283,97.19035274,99.62631498,93.61072743,100.7122132,98.83692047,103.6569554,94.09237901,104.1159667,107.3169535,92.11117455,89.48913554,82.88875163,78.95939506,83.29654213,88.24702219,88.98854374,92.78803089,
76,Former Soviet Union (if no detail),gas,MtCO2eq,422.5887107,442.1653892,457.9659755,484.8333099,504.6006701,541.7705877,570.456975,602.3382334,637.1545824,678.9108706,726.4440905,783.6048271,841.002229,910.9023075,990.496334,1057.41661,1120.816428,1173.331652,1232.610814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Former Yugoslavia (if no detail),gas,MtCO2eq,1.269281666,1.603580036,1.772436825,2.031612637,2.075954604,2.225029323,2.413002119,3.110758807,3.788829341,4.958787332,6.160862487,7.975052722,8.674564912,9.778971484,11.03842501,11.50955268,10.61285316,10.77750605,11.59685213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Non-OECD Europe and Eurasia,gas,MtCO2eq,477.0932858,497.6556456,516.7388272,546.1627127,572.6234783,618.1989546,652.3084764,687.7209699,720.868668,768.3286238,821.594203,882.8082993,941.0265895,1012.2199,1088.30816,1156.974675,1219.351124,1271.918466,1332.45179,1361.362787,1371.270973,1286.667249,1229.993991,1146.070736,1101.408792,1102.900811,1049.890381,1041.71199,1065.834709,1074.614432,1083.546828,1100.210753,1149.490391,1155.197046,1157.910313,1183.756035,1196.439559,1207.558427,1105.830528,1202.727896,1236.557523,1207.048868,1194.559072,1139.367306,1078.033092,1092.915582,1125.999693,1175.292247,1195.567329,
79,Algeria,gas,MtCO2eq,2.383026355,3.058608442,3.524308798,4.081844623,4.654142949,5.54032242,6.229260598,9.453217247,13.0994017,13.50103897,16.60253279,20.94242366,23.95814021,21.81035116,21.83726204,26.65767199,26.14911568,28.62708293,28.22954702,26.23003795,28.2847487,28.58138491,30.22865478,29.89878984,31.29278601,31.3812418,32.94827403,34.00721657,35.56037201,35.9253372,36.64839626,38.3511155,42.27725248,41.54212507,45.01634496,47.26628826,48.52660419,49.00076604,51.75465004,51.37726693,55.93747089,61.99349235,63.35714072,68.84819946,72.73293287,72.29196232,75.61742543,80.82300158,84.44967624,
80,Angola,gas,MtCO2eq,0.084804962,0.112348912,0.128167745,0.134131282,0.128167745,0.111691782,0.139387378,0.139387378,0.139387378,0.151668528,0.176837172,0.176837172,0.20200558,0.22737642,0.22737642,0.252545065,0.30313486,0.308188761,0.328505464,1.037066842,1.113886565,1.094681692,1.075476821,1.075476821,1.075476821,1.075476821,1.094681692,1.113886565,1.075476821,1.094681692,1.01786197,1.152296543,1.248321138,1.440370562,1.248321138,1.305935989,1.594010242,1.305935989,1.32514086,1.421165689,1.440370562,1.459575669,0.787402803,0.595353144,1.47878054,1.536395391,1.613214878,1.651625093,2.49664251,
81,Benin,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020973832,0.057412657,0.061203082,0.003840974,0.077144409,0.037922128,0.110875249,0.3263323524
82,Botswana,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
83,Cameroon,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564524251,0.585498084,0.483762458,0.488007585,0.348569894,0.418263465,0.594291861,0.86265576,0.958528708,1.025695565,1.139661555,1.481560233,1.398592883,
84,Congo,gas,MtCO2eq,0.004245362,0.004346459,0.004498104,0.005407741,0.004801159,0.004397007,0.002729144,0.000454936,0.000151645,0.0,0.000151645,0.000101097,0.000151645,0.000101097,0.000101097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032901142,0.038713034,0.045030647,0.04679937,0.041644373,0.049882354,0.107396108,0.198265703,0.289792429,0.419122552,0.433829556,0.463243327,1.009169053,1.155733131,1.215205811,1.380546627,1.93707459,
85,Côte d'Ivoire,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097743006,0.879687519,1.443099706,1.778327169,2.992774524,2.99195483,3.01325956,3.051721458,2.687423889,2.639708194,2.946205091,2.898968346,2.973438885,3.126556733,2.845009976,3.118882475,3.07460982,3.353738648,3.851349023,3.883390842,4.000591461,3.565448115,4.431208724,3.832662566,4.088233481,
86,Dem. Rep. of Congo,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023096394,0.046193025,0.046193025,0.046193025,0.046193025,0.046193025,0.0,0.0,0.004043168,0.002324757,0.000707442,0.00062586,0.00062586,0.0,
87,Egypt,gas,MtCO2eq,0.165213153,0.137719751,0.171328335,0.084602768,0.076162829,0.134080733,0.423064623,0.953575904,1.250393388,2.775922515,2.812924934,2.866455428,3.627010178,4.865362107,6.620064748,8.092764396,9.073302057,9.944240328,12.93126041,13.40269118,14.87489155,16.01422321,18.83181612,19.92384787,20.82706295,21.60580403,22.44214519,22.8497688,29.26210065,29.80542925,42.83380462,42.71865225,48.89222405,47.17831364,62.89572974,66.64245099,73.51218536,74.91152309,72.59424524,73.92615203,81.24584973,82.16625514,78.66862876,75.09126845,78.22034763,87.01354413,104.7843581,107.5470935,109.4153079,
88,Equatorial Guinea,gas,MtCO2eq,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013039141,0.499378862,1.845645435,1.866872008,2.48294624,4.477480509,5.443792263,4.388985983,5.84254733,5.977083236,6.046827356,6.540141819,6.827457845,5.617445355,4.505580492,3.571613612,4.201990696,3.915998331,4.674404446,3.567251637,
89,Eritrea,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,Ethiopia,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91,Gabon,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001415121,0.050791989,0.051550216,0.073282039,0.078133747,0.09966361,0.114370378,0.112399461,0.157935354,0.166779917,0.209182281,0.213427643,0.202814357,0.216156787,0.201045631,0.264219632,0.246834034,0.254718176,0.248097744,0.24870409,0.24359964,0.252039579,0.264270182,0.279330787,0.273619993,0.287518456,0.295907848,0.318398131,0.356857953,0.474311315,0.634369469,0.714019432,0.734083628,0.60677497,0.665148047,0.721145819,0.813784139,1.000283346,0.960905659,0.966426722,
92,Ghana,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010562738,0.83268572,1.627618827,0.823689748,0.617085201,1.310686834,2.507003055,1.105395841,2.260290103,2.959833174,4.123410713,6.060937001
93,Kenya,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94,Libya,gas,MtCO2eq,3.570249275,3.154361115,3.021897696,2.448478569,2.569216872,3.233404498,3.611337615,3.784434673,4.188698578,3.659046856,2.990815826,2.942803529,2.930472067,2.991978205,3.148548987,3.160324888,3.187211708,2.999862347,3.176800616,3.523096065,3.828151531,3.883946873,3.479126937,3.58268207,5.31269318,5.545325694,5.903952606,5.805653805,6.011854433,6.235793796,6.420060409,6.147400837,6.584616432,7.521766922,9.232017597,10.82471382,11.48308932,12.03664668,11.42143153,12.55482626,11.63940736,13.51557863,15.28652714,13.67856788,14.24673068,17.71231323,18.0093764,17.63039705,17.72064525,
95,Mauritius,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Morocco,gas,MtCO2eq,0.101533431,0.109973606,0.137517557,0.15778371,0.139589572,0.156115847,0.170064859,0.160563402,0.14868664,0.130492502,0.167537909,0.155458953,0.164151635,0.163949441,0.185277111,0.179364123,0.145755303,0.148939384,0.110024155,0.101786173,0.065145154,0.042806751,0.041846566,0.040886381,0.025876088,0.032901142,0.060647285,0.066560274,0.077577949,0.089353614,0.088393193,0.085562952,0.082530754,0.119929999,0.880698252,1.111713454,1.287893495,1.114341501,1.224163696,1.339544572,1.695189834,2.509327577,2.346136127,2.366150009,2.379492204,2.421035714,2.401713524,2.166151552,2.04400189,1.592273634
97,Mozambique,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000303291,0.000303291,0.000303291,0.000656894,0.000656894,0.00075799,0.001061281,0.001263474,0.001975296,0.002682828,0.005108682,0.005359199,0.006015312,0.041948708,0.065348123,0.072226409,0.121406735,0.153111905,0.159531064,0.357479064,0.376094494,0.441870936,0.520541127,1.113344209,1.853483765,1.686852675,1.67616779,1.923376932,
98,Namibia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
99,Niger,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068286679,0.072978748,
100,Nigeria,gas,MtCO2eq,0.40487025,0.542337493,0.833444182,0.777193668,1.039088308,1.325696892,1.57020617,1.826390014,2.290239687,2.911115314,4.366698364,5.002937889,6.106110069,5.90511522,6.970433455,6.273395235,7.043816591,6.980592041,7.310007142,6.923887062,8.508294516,8.945460032,9.804627951,9.456816518,9.269770683,9.394855209,11.86415573,12.03988084,12.75248562,14.68374408,13.83129816,14.68091431,18.58022485,18.62070684,18.69378692,19.81611342,20.93990583,19.96874261,16.26385633,19.29424451,26.70255069,27.10747196,27.69549676,31.14066127,31.16941839,31.94216403,29.60207984,30.78791538,31.05798217,
101,Senegal,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000707442,0.015616639,0.017739203,0.013089689,0.010107803,0.006266829,0.029615964,0.042099308,0.10876068,0.100269956,0.055239545,0.047254307,0.014150971,0.001314023,0.0,0.007126152,0.026634314,0.03183986,0.033608584,0.02577499,0.023753524,0.024764258,0.036084986,0.049073578,0.038005592,0.054734061,0.076769174,0.074090578,0.047810104,0.044373517,0.048053912,0.025032046,0.028230468,
102,South Africa,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.931312184,4.07923429,4.059850157,4.010321767,3.996577883,4.097352729,3.979494655,4.331443244,4.508961209,4.48233325,
103,South Sudan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
