,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
78,Angola,fugitive,MtCO2eq,3591.697455,4325.819588,5082.004815,5709.999895,6155.855285,4598.6166,7306.50668,5711.743535,6007.350198,5700.57165,5373.922305,4600.223255,4495.062225,4971.811925,5148.774408,6088.874568,6652.439283,8317.332155,7523.798055,7350.993525,7556.678343,8224.721008,10967.5034,13889.0168,17412.58883,21286.36918,22237.65375,24179.05703,24281.52263,22510.30865,21370.49563,21027.801,20450.66885,21249.55373,22471.3152,21816.0107,22441.48214,24273.16797,23084.03154,24988.9474,24143.85111,22405.53025,21703.82723,21986.05793,24832.2442,25696.1905,24204.12433,20346.39165,18649.0537,16504.16305
79,Benin,fugitive,MtCO2eq,0.1414101,0.2232683,0.2199938,0.2309675,0.250691,0.1544263,0.190666,0.218019,0.2190585,0.2262063,9.5358868,12.2545728,18.4562813,24.6142785,33.7275845,33.6949465,29.4453175,19.5473098,14.511059,19.2820222,19.248477,19.2494587,19.2582521,9.7009943,4.9213959,5.284919,5.4102978,5.5698278,0.793053,0.8271415,0.9866588,1.1509848,1.2731973,1.3169715,1.4816483,1.79805,2.12126,2.153185,2.39964,3.0501175,2.94573,2.54574,3.76659,6.0580825,6.3674425,3.2516183,7.4529275,7.9252775,8.08329,7.89237
80,Botswana,fugitive,MtCO2eq,,,,,,,,,,,0.1491153,0.1505643,0.1485448,0.1538141,0.1522061,0.184742,0.2044618,0.24529,0.2867185,0.361533,0.346361,0.4347125,0.438719,0.3592275,0.3818678,0.3896335,0.4181538,0.471871,0.5425378,0.57517,0.6170243,0.6544775,0.6636878,0.6302093,0.679505,0.7353438,0.7931988,0.8788858,0.8159938,0.9609223,1.0706645,0.9986205,1.033926,1.090865,1.0381985,1.051001,1.0384933,1.118014,1.1142815,1.029289
81,Cameroon,fugitive,MtCO2eq,0.6722793,0.8689928,0.877584,0.8804878,1.003278,0.9251818,10.9473993,122.0256833,482.613642,858.0881868,1157.629577,1370.261158,1423.672755,2155.9595,2482.268093,2400.009447,2306.771035,2371.975275,2345.571618,2249.808878,10656.09113,10464.06852,7937.869828,5315.598615,5351.671835,5817.111375,5663.016085,5784.962838,5695.26393,5757.052305,5601.24175,5184.62707,5128.319635,4751.742513,4591.625643,4465.988005,4497.271228,4879.220688,4785.244943,4197.56146,3825.638813,3589.970015,3880.007485,4245.83948,5164.468345,5228.739713,4816.30195,4913.275568,5012.158818,4951.220215
82,Congo,fugitive,MtCO2eq,261.5897233,598.9352613,1275.091768,1498.337828,1504.659606,1690.497146,1260.51565,1237.5114,1915.917627,2331.049411,2764.899033,3235.601401,3775.907362,4106.886428,4062.045854,4129.164358,4398.684383,4871.109962,5476.617526,6056.976315,5974.16629,6203.627515,5656.243222,4807.717273,5572.502546,6917.761266,7567.279912,8960.514344,9323.947715,9771.325974,9227.14621,6631.117204,6886.719609,7413.025838,8914.836013,9943.110685,8084.004416,8176.29248,9061.234223,10047.44794,9330.947575,8573.097403,7699.370495,7271.641678,6916.524558,6603.901235,7128.780457,9304.818463,9870.340928,9798.379673
83,Côte d'Ivoire,fugitive,MtCO2eq,1.3433325,1.7692575,1.7993825,1.9007425,2.0072925,2.2564025,2.3095025,2.6323475,3.024785,11.7687675,47.4265375,89.3358475,121.0645425,577.12559,574.48971,968.1784275,810.0902075,603.0730075,13.99882,19.17962,10.7948125,53.7032625,53.2600475,54.1778175,215.2029275,478.20371,544.14942,517.9301,616.4453025,626.7181075,765.6113625,1207.05211,702.31679,549.2899175,718.130555,861.58976,828.95651,878.3365825,895.0546075,900.10418,876.0102175,917.8905925,892.768685,780.4447925,820.50292,936.0788475,933.4452125,821.283235,862.691445,847.981635
84,Dem. Rep. of Congo,fugitive,MtCO2eq,3.2930925,3.9708075,4.25368,4.311405,5.8039528,398.0151625,363.56342,292.3144225,336.815185,299.2418975,349.0421025,383.7001725,439.3819625,563.503735,621.7464325,646.9606,684.780365,646.1329525,608.9713025,614.93431,555.488915,499.1997925,1811.9538,3146.449223,3078.29206,3522.44541,3609.611007,3236.611415,2761.772393,2565.650203,2746.732083,2699.478133,3212.978078,2727.654793,2549.61545,2451.16931,2761.303198,2616.832728,2310.403098,2330.471305,2070.494798,1712.500908,1399.314435,1507.161445,1476.719963,1440.634707,1399.305419,1355.620017,1365.634894,1321.379585
85,Egypt,fugitive,MtCO2eq,7049.197693,6492.819983,6374.09579,6449.31681,7516.707043,7334.77675,7904.243575,7904.205125,8279.176575,9843.972975,10183.351,9281.51805,9242.338125,10028.70843,12278.35018,11325.78193,11226.7987,10089.82583,10752.90025,15942.8145,18200.5538,15920.388,17632.6636,18308.37773,19054.58443,19552.49702,19092.7403,17982.0372,19281.30838,17793.02068,19046.11163,19689.72233,20651.8837,20687.41023,23988.34048,24675.2918,25360.89248,26560.29105,27162.6522,26403.62668,26825.31158,29906.01838,28017.62523,29123.4236,28187.4826,29838.82073,31009.6595,32628.79343,33169.51963,31539.77173
86,Equatorial Guinea,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,131.910675,1883.924713,2057.4364,2213.6859,2385.962675,2693.021575,4149.6915,5332.17775,6926.396,6050.85775,8222.27025,7146.51,8201.7375,9599.0975,9932.9625,9775.9775,9762.495,9244.965,8024.82,8261.9475,7130.83,6583.53,6294.3725,9097.3775,8263.8555,7502.26825,6609.9985,6486.033,5975.064,5678.29375
87,Eritrea,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,2.2126175,2.2456375,2.5741275,2.2146775,2.449565,1.9731975,1.1953255,1.3197265,1.274814,1.4435558,1.344316,1.3397228,1.3449025,1.259245,1.0112773,1.0103873,0.8462765,0.8491628,1.038689,1.1790035,1.128234,1.1260773,1.1801415,1.1551348,1.222133,1.2075883,1.3000575,1.2957178,1.1968868
88,Ethiopia,fugitive,MtCO2eq,0.8880143,1.006786,1.0283873,1.0460665,0.927639,0.9353198,0.923051,0.98402,1.118542,1.1050623,1.1872445,1.1703738,1.210728,1.2040075,1.2207115,1.4103193,1.6580388,1.6820535,1.76826,2.01554,2.0405775,1.1247143,1.4656153,1.5823733,1.705858,1.8941175,1.9262425,2.078845,2.148365,2.3323775,2.86558,3.000125,3.147355,3.283085,3.27646,3.52005,4.1659275,4.5629025,4.643885,5.0269975,5.7425075,5.551035,6.1076725,7.2786375,6.9239475,7.5124825,7.423095,7.9914925,7.9648175,7.35729
89,Gabon,fugitive,MtCO2eq,2134.881008,2364.824613,5278.804623,5879.32971,6901.697144,7207.232701,6971.163164,7068.364444,7304.529943,6806.654309,6473.55082,6415.397035,5762.934572,6981.393529,7922.734145,5828.143704,5183.291494,5287.073462,7543.061831,8508.297047,9329.549424,9234.392961,9443.587182,10234.93732,11190.00725,12020.16903,11602.23897,12493.68353,11481.16333,10984.66511,11037.65201,10411.26943,11495.56823,10888.36034,10328.02037,8890.966935,8008.313265,8449.614645,8105.820815,8277.264888,7830.916725,7264.953433,7064.651088,7432.439332,7709.975875,7657.635768,7038.772418,6545.641152,7110.466725,6957.921872
90,Ghana,fugitive,MtCO2eq,0.8461015,1.0658903,1.0712425,1.144436,1.2118868,1.21334,1.2528305,1.2739443,1.136332,1.1453555,1.3199893,1.17183,0.7978273,0.8934685,1.031104,1.0805575,1.18266,1.2106695,1.339384,1.4265538,1.2678333,1.4376488,1.4729403,40.4139008,39.5598803,44.9613153,47.0634585,48.614055,49.770635,49.9379025,35.2497225,50.939885,48.69752,107.5804875,61.934515,127.672575,113.6032175,157.5893675,119.8856023,139.6069375,504.9630975,492.6836075,706.995155,839.7349075,985.983165,938.182215,1715.418558,1451.760788,1580.445335,1583.47195
91,Kenya,fugitive,MtCO2eq,2.132525,2.7309275,2.806145,2.80971,2.7063,2.644665,2.867495,2.96995,3.0589275,3.135565,3.0305925,2.85111,2.490785,2.896175,2.9120325,3.267295,3.4512375,3.38108,3.509835,3.67466,3.3947975,3.4468025,3.660915,3.599135,3.519085,3.7897875,3.6298075,4.0434475,4.3636125,4.7269975,4.33265,4.1994275,3.643405,4.0259075,4.6985425,5.194305,5.3575825,5.35204,6.1470125,7.192085,7.8278025,6.635855,6.504095,6.90209,7.45073,8.28869,8.1900525,14.7696675,22.34564,16.198685
92,Libya,fugitive,MtCO2eq,137508.1423,114016.3463,102367.1938,72597.41467,60136.27627,79226.36458,83571.53953,86613.61573,87356.27543,79117.64488,49666.57008,48033.84873,50358.43028,51406.7899,48268.84853,50948.92878,44092.57605,47907.26298,48240.48195,61493.39918,65943.05885,57365.10263,63568.76903,73085.37593,77484.93947,78920.4172,71756.84395,70490.03315,65220.98523,69199.08905,64566.2541,61947.0449,68602.84822,73019.75567,78865.62503,80430.4183,79256.80078,80374.0362,73040.48388,77299.63723,30290.00338,77408.45803,55373.21542,36024.06325,34735.7398,34328.86748,54383.1114,63069.05053,68331.58865,31084.09415
93,Mauritius,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Morocco,fugitive,MtCO2eq,33.0676725,42.41779,60.685665,48.969665,39.2563475,33.15851,49.6649975,51.7654775,43.8926925,37.23488,42.1925925,39.7743125,42.1689925,42.56533,50.8831975,49.5937875,38.89257,46.1760475,35.40579,28.1131625,24.00444,22.6512825,22.5117925,16.9475375,14.6356175,15.1154875,19.046765,20.1855175,22.007025,22.312745,22.49848,22.0264525,22.0669575,28.66522,61.759885,77.8427975,87.126095,77.8945675,82.18035,90.152325,109.90875,149.715675,148.8454,152.612275,149.095425,166.097975,146.05628,153.6059675,157.825035,155.0298625
95,Mozambique,fugitive,MtCO2eq,34.6496625,35.428827,41.3752075,44.4691155,59.240142,57.020796,34.1678345,16.2413038,21.3484585,22.290848,34.5433088,21.473906,7.007512,5.0983273,4.496937,1.4077533,5.3897768,5.5792,6.0457018,4.928532,4.9234065,4.809966,4.988754,4.8157145,4.7133431,2.8580317,2.8601896,2.868693,2.8356533,3.0028073,4.4073833,6.5164926,6.0694523,329.8728063,563.7702975,669.728098,650.965288,781.7162943,806.858497,853.50761,1084.72776,1539.658393,1858.144463,1862.374942,1937.330435,1913.851345,2491.698257,2941.158768,2376.74154,1956.722337
96,Namibia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,0.486442,0.5205103,0.5643813,0.614103,0.6897393,0.7595625,0.7690323,0.79244,0.8213455,0.7828533,0.9374733,0.8283555,0.8543548,0.8643063,0.965594,0.9358595,0.9797245,1.0730838,1.1271163,1.340172,1.464871,1.3292868,1.3749875,1.4937623,1.4847065,1.5708195,1.552125,1.6709758,1.6653985,1.5383683
97,Niger,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412043,0.3855973,0.411121,0.4496773,0.4602678,0.4463738,0.4613828,0.5407488,0.556017,0.7034553,0.9791468,54.757397,123.2268473,421.575924,404.0792055,288.4502098,260.6834678,244.1896188,241.549282,236.3166108,219.957445
98,Nigeria,fugitive,MtCO2eq,45655.03384,54659.30131,63180.43814,71234.69562,72516.73835,84009.01005,82798.3322,78047.01328,106856.4675,89789.96405,57331.29793,51526.6679,50339.19848,53198.66023,57601.42293,56532.13643,50718.12738,58831.3157,73194.05965,84453.98938,91860.84558,97188.65243,94535.1363,91757.40433,99763.70593,117168.2432,108984.259,98066.91153,91919.15135,103403.2427,103938.1531,85343.60413,98465.60248,97131.77785,93934.51085,85364.83535,78487.72685,75256.10705,70883.62585,76606.961,70403.32158,62415.56728,59114.27705,56803.64035,54058.65275,49690.64473,51663.50253,52080.5702,54535.77505,50439.1519
99,Senegal,fugitive,MtCO2eq,1.743352,2.07814,2.2207,2.0103875,1.8918,1.5934308,1.7009465,1.78984,1.5579413,1.6584588,1.5157105,1.6801563,1.3129675,1.3617003,1.360647,1.298636,1.3448818,3.6255368,3.586106,3.272856,2.8723665,2.306011,5.803074,8.464065,17.9246713,16.1048803,9.4372568,8.6054675,4.2067,2.4888865,2.388425,3.4675393,6.2426175,7.2643175,7.9216025,6.61238,6.4614225,6.88144,8.893025,11.3525,13.7149675,14.622145,17.295465,13.6043125,9.99938,9.610015,10.1579775,8.17636,8.61353,8.6163925
100,South Africa,fugitive,MtCO2eq,8215.473165,8188.313325,8736.64375,9253.7971,9728.31625,10709.55863,11962.84123,13080.44288,14990.31337,16606.30312,18370.89808,19890.61837,20862.88515,23356.62893,24864.56246,25345.76414,25291.40159,25978.48745,25213.96521,25371.4755,25753.70226,25240.42026,27325.74058,28464.92139,29933.83948,29919.76173,31958.98118,32337.5425,32302.6665,32416.77488,32311.13145,31815.48601,34353.59702,35233.80658,35478.8866,35363.09292,35737.68801,36384.41254,35941.49313,36812.84333,36426.76005,37185.26067,36898.76519,37453.83828,36896.81186,36834.88697,36970.93325,36732.03617,37071.16992,35442.14259
101,South Sudan,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.4158175,2337.377545,3644.251615,3493.692998,3254.640098,3425.00402,3331.641842,4057.560598,3866.205138
102,Sudan,fugitive,MtCO2eq,5.1259275,6.4881,8.2223575,7.4734675,5.728265,5.629685,6.046095,5.59925,5.7280025,6.55569,6.440505,6.838445,6.84743,6.52794,7.4618825,7.353845,5.9328975,8.18769,7.5096525,10.3294825,9.16056,8.468195,50.56365,96.7987525,109.722635,181.8671825,284.317685,412.5808675,854.29064,1345.589885,2064.63901,2298.081853,2137.785757,3068.970503,3346.93615,3817.40675,4359.8789,3896.33965,4000.22675,4075.55375,7892.4748,4491.404375,4697.876825,4885.41815,4893.8595,3677.2704,3237.992975,3183.070175,3178.7714,2929.595075
103,United Rep. of Tanzania,fugitive,MtCO2eq,0.8859043,1.2579345,1.2109178,1.1948963,1.1112055,1.138769,1.1135548,1.1725248,1.2120528,1.180162,1.09573,1.0265898,1.0180683,1.0155205,1.038969,1.0898408,1.1016365,1.1680188,1.1841833,1.3453695,1.2978948,1.2559765,1.2280483,1.1921183,1.620737,1.7988475,1.7105855,1.5530913,1.4325565,1.6746203,1.7727375,2.04277,2.1174075,36.9323425,126.6730025,156.653165,160.4256175,178.90292,221.47117,253.1963225,273.779045,313.12889,316.5553675,243.64239,246.54983,251.67322,237.7279,243.9496275,277.4509575,278.029085
104,Togo,fugitive,MtCO2eq,0.184747,0.2348685,0.1977423,0.1786203,0.2064108,0.173395,0.2251708,0.2245685,0.2738255,0.245586,0.2380253,0.2894983,0.1993918,0.2294258,0.192046,0.312074,0.3428095,0.3282063,0.3327473,0.4784635,0.4235118,0.312672,0.2058918,0.439758,0.4555668,0.6943533,0.5038323,0.6527558,0.735548,0.636355,0.5445043,0.609019,0.7606188,0.736219,0.7530753,0.6583063,0.6675343,0.8773743,1.6349668,1.7050263,1.6394728,1.3141003,1.3249708,1.4324925,4.694913,2.6413275,6.6920805,7.0918895,7.2795043,7.2118085
105,Tunisia,fugitive,MtCO2eq,1258.468012,1484.486498,1717.99598,1946.6817,2207.798453,1643.593618,2684.165683,2521.456893,2908.183073,2839.64988,3775.53221,3546.674868,2966.646323,2970.356828,3005.62604,2830.549675,2757.424288,2626.332273,2653.965985,2469.841848,2334.623253,2930.762757,2395.462178,2010.689725,1962.626833,1980.31806,1953.704045,2095.140135,2265.46759,2100.397448,2083.60541,2093.56548,2043.0304,2166.934068,2238.899715,2423.029923,2666.238138,3053.908595,2957.23856,3124.896993,3440.241668,3928.68702,3659.177455,3673.819755,3184.097505,2739.00908,2358.746403,2386.339058,2310.335145,2221.909538
106,Zambia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Zimbabwe,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Other Africa,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Africa,fugitive,MtCO2eq,237129.1397,230480.4337,235465.4511,217879.4875,213022.3393,254659.0759,267088.2405,268931.4702,297768.3573,271798.808,204410.9925,191706.1032,194116.6343,210035.2898,224311.3388,232794.2785,215068.175,223750.6038,242200.7483,269781.036,294627.8193,291925.0285,306423.2803,320847.253,346090.33,375582.0388,362317.3458,353923.4553,347353.1235,365382.377,358370.2525,333293.5563,367145.5053,375247.2565,387186.5205,383508.538,375385.0615,378338.3793,358397.852,372003.3868,312167.3648,355144.9655,328632.6765,319025.1633,316938.1048,313607.8293,334446.4735,344742.7103,350622.7173,299957.1248
110,Bangladesh,fugitive,MtCO2eq,159.510265,159.595915,232.386775,265.8489775,180.8103175,270.007815,312.229605,330.61494,378.2182,470.7365325,499.22773,646.7258425,719.0176475,830.6457275,935.4197325,1055.116015,1252.339625,1451.239453,1561.504845,1709.205428,1739.133762,1941.565018,2170.02892,2294.785318,2476.175098,2669.195938,2629.04303,2788.337825,3037.620338,3229.18992,3611.90031,3799.131718,4110.875673,4453.858513,4757.663703,5371.595105,5768.313795,6261.356118,6813.379133,7426.990963,7484.808863,7871.74312,8520.366813,8771.730183,9591.962685,10298.95476,10441.67016,9889.489898,10013.11796,10213.98184
111,Brunei Darussalam,fugitive,MtCO2eq,7701.623928,7018.204673,6418.771335,5589.398768,4769.351131,4257.480112,3605.656323,4059.00886,4514.091293,4501.568138,2780.005481,2684.088974,3685.653594,2266.588209,2098.597142,1960.073572,1952.04633,1912.158568,1921.636575,1245.726306,1328.668116,1409.080701,1554.690806,1571.659073,1577.570368,1557.873269,1590.185765,1579.194389,1768.169938,1918.193709,1949.610284,1896.27697,1999.690997,1906.54194,1830.263888,2165.187938,2037.323691,2509.601548,2061.617294,1933.398516,2001.04305,1965.948792,1831.508008,1856.717298,1802.52697,1930.8183,2030.240099,1823.766742,1789.739024,1680.248743
112,Cambodia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,DPR of Korea,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,India,fugitive,MtCO2eq,5084.10765,5299.8038,5350.8855,5954.836375,6665.171775,6894.30385,7128.026175,7280.5469,7313.995625,7812.972625,11011.10363,11626.6701,17142.27777,22043.47268,23694.39228,21976.49563,24274.9561,26608.89403,30473.89503,33950.82495,35160.01677,27783.982,25499.6299,23568.5831,25934.138,26133.74058,28114.3403,26813.38643,27152.178,27370.646,27566.22925,28319.68725,29573.88175,30824.5805,31950.30075,33118.39225,34841.58675,36361.487,41456.973,43069.41875,45515.758,46998.461,46343.9945,48185.938,50194.61775,50578.723,48113.803,49695.1025,50348.8725,49122.7385
115,Indonesia,fugitive,MtCO2eq,12643.63231,14965.9941,17747.50629,19146.1005,19552.17595,24407.38163,31662.35115,29248.14228,29396.57598,30688.24175,30146.2825,25568.15795,23432.64713,25369.79035,23434.98545,25114.84165,26052.97118,24025.94353,26221.1347,31345.49018,36028.9584,37516.2637,37882.07542,39184.50795,38071.14133,40907.97598,42955.19883,40313.4718,39478.18105,37625.5091,37651.10973,36363.85623,36865.93788,35760.82162,36785.96933,40272.60843,38748.58645,39042.32845,43065.37648,44508.37403,49352.9337,53372.56578,53108.97513,52295.0861,49787.58683,50460.23488,50153.56205,51800.07765,53734.17813,50229.32578
116,Lao People's Democratic Republic,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Malaysia,fugitive,MtCO2eq,1486.892995,2509.616548,3411.771138,4281.336827,5292.5799,6537.679723,5274.018605,4782.91673,7322.659293,7000.078598,5858.080705,5720.907855,7022.950878,9184.06954,7289.633308,5749.65079,4690.870553,5269.080328,5637.350827,6758.292388,7335.333253,6496.503825,7629.971175,8965.1431,9175.6455,10344.07815,11639.99622,10639.32063,10630.99498,11237.99605,11268.2857,11594.05925,12873.01265,13713.78428,14157.47505,14138.31358,14082.48507,14767.54725,13788.54635,12751.2471,12774.40805,14591.67243,16568.06923,18184.0482,19092.78895,17673.8503,16480.73532,15482.80673,15740.9124,14844.2095
118,Mongolia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Myanmar,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Nepal,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Pakistan,fugitive,MtCO2eq,987.00601,1045.12173,1192.908215,1364.480983,1475.437395,1437.84756,1590.015083,1691.103743,1824.220483,2093.41488,2367.940713,2542.03201,2669.77603,2537.235873,2762.922225,2917.06529,3710.931575,3877.291575,4353.523225,4825.3528,5283.0483,5666.798125,5654.629225,5693.636175,6054.32445,6325.8582,6289.5988,6521.543675,7143.9198,7579.675975,7981.3644,8173.206875,9903.2733,10839.01418,11446.58368,11593.45238,12253.32343,11908.2456,12242.7346,12154.70588,12194.59063,12610.92985,13756.76478,13469.3853,13013.60083,12410.10465,11388.73788,12044.7327,12181.28115,12503.97855
122,Philippines,fugitive,MtCO2eq,11.7627175,13.3741125,14.91051,14.0822675,15.478235,15.6585,16.8856425,17.25796,220.9438,108.1149225,62.7106325,106.354185,140.58314,113.2089425,84.9097925,75.7878075,59.6075825,70.03536,61.991745,62.132115,45.44694,92.122825,139.97815,107.8137263,66.4128161,43.217975,42.8380568,47.1899375,45.0394193,49.4499325,98.94872,585.301475,684.631225,598.60145,746.511625,696.2367,822.319425,842.731,1014.103925,959.09355,1062.39745,1089.476725,1068.00275,1219.31775,1170.052825,1267.119725,1137.2537,1149.819875,1134.17945,1070.1035
123,Singapore,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Sri Lanka,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Chinese Taipei,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Thailand,fugitive,MtCO2eq,9.558019,10.4785883,11.860237,11.492234,11.8247573,14.247945,15.6251108,16.437194,17.7277378,18.2862495,65.1506875,221.6996,305.156995,474.1812825,750.509845,736.408265,925.359525,1083.678075,1069.9424,1166.761375,1460.093025,1579.988825,1869.477575,2239.12445,2392.2627,2776.82105,3221.401275,3414.438575,3751.71935,4145.443325,4427.40715,4718.109325,5140.937725,5426.23395,5858.7491,5985.245225,6368.032375,6927.8906,6690.81215,7355.05025,7348.187525,8708.6915,8889.1001,8872.689625,8720.94145,8549.959575,8138.20875,8174.145575,8365.1491,7781.494675
127,Viet Nam,fugitive,MtCO2eq,562.8519525,380.5006025,563.7254275,746.5870425,968.3633025,1038.403612,1149.541066,1112.802397,1020.434428,966.17508,1116.471613,1172.15681,1185.114944,942.5146913,1047.823184,1146.153359,1213.950025,1192.05234,1138.066433,2447.152923,3602.52718,3786.76925,3943.365435,3790.567668,4759.37529,5019.83527,5018.064768,5659.532105,6612.323125,6595.594635,7049.16065,7270.581523,7814.15665,10356.75823,11621.18695,12207.70203,12776.79955,12230.85593,13499.44035,13570.25663,14400.83145,14633.7427,14848.58295,14862.92832,15049.68793,13888.06965,13587.1347,13466.64903,14045.84863,13646.63508
128,Other Asia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Asia (excl. China),fugitive,MtCO2eq,41362.33703,44341.35066,47888.17724,50481.85219,52480.84113,59122.4451,65959.71041,65626.70044,69918.02569,72598.54078,72932.32314,70148.35028,77067.57908,85235.0768,84396.44355,82890.73076,85754.94726,86887.17927,93351.78887,104032.0184,112083.962,105019.9289,104607.814,104891.7881,107165.388,111317.7943,116754.0359,113438.9009,115947.9071,117158.0335,119169.3298,120301.2775,127316.0114,134825.4541,143271.9768,150524.4877,151511.5543,156125.3923,163305.4222,168596.9727,179170.1655,189473.1873,192312.2815,196939.5878,197629.0624,200075.5046,192332.2642,193244.6477,199900.0642,193842.0697
130,People's Rep. of China,fugitive,MtCO2eq,56133.872,59563.70963,61816.62625,63186.32315,73967.92485,75775.23375,85734.62338,96253.02838,99078.5732,100227.4467,98047.5567,103527.552,110412.1633,121363.9521,125358.8443,129120.4898,133971.7219,140796.983,150665.2453,156093.8263,157028.0528,160859.953,170198.4108,184911.3835,209692.6167,216264.3215,211703.5922,209026.6213,207309.9083,219474.994,234468.577,245582.097,289174.078,335649.1415,379988.4547,415199.6985,452571.6015,465118.4028,493405.8163,541327.4768,590942.8645,589628.212,611700.5295,621210.1295,610825.891,566202.1418,578006.426,609881.8053,633398.1963,647496.3445
131,"Hong Kong, China",fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"China (incl. Hong Kong, China)",fugitive,MtCO2eq,56133.872,59563.70963,61816.62625,63186.32315,73967.92485,75775.23375,85734.62338,96253.02838,99078.5732,100227.4467,98047.5567,103527.552,110412.1633,121363.9521,125358.8443,129120.4898,133971.7219,140796.983,150665.2453,156093.8263,157028.0528,160859.953,170198.4108,184911.3835,209692.6167,216264.3215,211703.5922,209026.6213,207309.9083,219474.994,234468.577,245582.097,289174.078,335649.1415,379988.4547,415199.6985,452571.6015,465118.4028,493405.8163,541327.4768,590942.8645,589628.212,611700.5295,621210.1295,610825.891,566202.1418,578006.426,609881.8053,633398.1963,647496.3445
133,Argentina,fugitive,MtCO2eq,12354.17458,13176.95998,13526.89118,14187.49043,14657.19915,15788.00357,17331.31565,17691.63355,20390.46515,20460.6418,18450.11232,19540.23305,19296.90795,21695.80433,21450.13533,18423.83953,17283.08593,19882.9272,19570.29775,19237.14188,18592.13385,19169.0102,17952.39663,16893.8115,19431.70318,19518.04995,20259.85152,20463.48795,21531.53748,21784.49208,22425.58075,22341.6254,23201.94345,23532.41528,22568.3593,22448.14768,21679.2792,21881.9406,20533.86455,20001.3601,19978.50338,20861.05975,20794.0131,21011.164,21146.9163,21013.0566,20827.7555,22051.19318,23915.40915,22300.06923
134,Bolivia,fugitive,MtCO2eq,8102.49735,8837.08662,10008.98601,9369.954538,8486.404855,9961.69788,9109.638093,9734.075803,9638.246848,8797.796485,8601.026328,9236.637673,9647.334065,9093.90834,8121.584883,7600.329783,7732.037775,8253.941393,9492.963678,9257.441708,9911.930162,10038.66685,7967.495595,6098.649858,3309.86273,3220.127515,4387.614195,3043.18468,2895.318922,2667.938648,2763.169353,3091.496625,3437.58466,4015.40159,4505.603703,4605.939553,4890.27444,5082.371125,4549.014745,5052.378628,5424.412055,6064.749065,6750.43409,7177.513338,7085.59844,6867.94286,6642.634865,6160.446545,5554.31913,5027.141423
135,Brazil,fugitive,MtCO2eq,3378.5918,3090.634225,2835.602,2738.7535,2400.70565,2504.094375,2530.85895,3305.2136,2840.4524,3074.340775,3755.322,4576.96745,6530.82925,7976.8054,8403.651325,7583.252675,6901.417625,6824.924,6841.422825,7215.6899,7090.72715,6946.308075,6810.875475,6802.939575,6929.761175,8058.62995,8948.5754,10424.92055,11141.03803,12272.67553,12205.91125,12863.65923,12933.42298,13304.91488,15700.7233,15179.21885,14729.04153,16393.37088,16974.4608,17123.4045,18201.425,19642.458,19933.62925,21908.62275,22149.9985,22054.713,21883.31375,21031.27115,22439.368,21706.41355
