code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DEU,Germany,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.6167864575784,1139.8507352647287,1199.481751114042,1154.653581073234,1128.6855334991535,1136.2074444451096,1118.4923067045604,1075.0247479618754,1079.7832055157032,1088.3753442168165,1093.2934472934614,1088.283451759812,1058.8132143738342,1066.0666074818541,1070.8469489477832,1050.7448307297407,1079.407027950108,1022.460373246598,1012.1094407916103,932.0282296938213,978.6482398655636,979.0912920076274,923.050502627011,923.4825353428768,889.5051438871693,876.230446863266,874.5110763601593,873.009265308422,862.4876007796325,825.3399873827315,
GHA,Ghana,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.839890487572764,5.275930115727077,4.791192478128247,5.413342214743577,6.218175895184807,6.364176517257974,7.515470604164452,8.85192859967702,8.702254930751103,9.344217041289387,8.92855913726139,9.539289472814128,9.750625676321127,10.83997300789403,11.913911087637238,12.296693137036916,13.927324512666033,15.048515592072746,14.963549528952276,12.898507457280902,14.777931686912533,18.381859363152817,22.438846410457728,21.055446796321267,21.016695814691793,20.713516594224593,20.644065265528944,18.242888704599423,20.79704494667019,20.570884135416854,
GRC,Greece,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.14811009432457,95.24761019908787,104.01713771672593,98.99510725260164,99.00312488126097,100.29838664818317,98.610114218099,100.19933477399964,107.75943415322543,103.66065059408447,108.96467084209705,109.75794235266373,112.39849102395651,98.11484804246034,95.87739973764333,97.19722566414703,101.33283212614539,98.82264532932989,99.68032199082027,111.42673980667938,97.79969705680129,86.72486578015076,80.76892318314528,69.75787754959431,65.66874192295194,63.30064570365139,61.41266538930379,61.433481669265205,58.323677134795595,53.793445607351266,
GRL,Greenland,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,Grenada,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLP,Guadeloupe,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,Guatemala,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.722718310951134,6.742811421526657,8.039439673307497,7.53027631697143,8.57341972860131,9.090736146682483,8.699546522461667,10.149442965114421,12.02003791836947,12.179200857493305,12.949578440115019,13.935348930130724,15.804665794501979,13.945553683067123,14.65965023000632,16.349322206368104,16.895738023458836,16.864835065278125,16.192250032482114,15.449968032765495,15.983347994123475,17.495655369797515,18.052045867508472,18.899354719135292,19.5979527092063,20.97463730235012,21.604377640820957,22.038711969446258,23.50547887818372,26.144573132734575,
GIN,Guinea,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0046666666666668,1.0266666666666666,1.0596666666666665,1.089,1.1256666666666666,1.1660000000000001,1.2356666666666667,1.2906666666666666,1.3639999999999999,1.4336666666666666,1.492333333333333,1.562,1.6243333333333334,1.7013333333333334,1.7636666666666665,1.8259999999999998,1.8920000000000001,1.969,1.9983333333333333,2.1119999999999997,2.486,2.5959999999999996,2.423666666666667,2.1119999999999997,2.167,2.453,2.7463333333333337,3.2413333333333334,3.6886666666666668,3.719655043444303,
GNB,Guinea-Bissau,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,Guyana,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI,Haiti,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,Honduras,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2228407516515687,3.2903881071055756,3.68768693413505,3.6864304519143936,3.9079347597428598,4.3392540966665365,4.6842099020600765,5.324464578859214,6.14489745434411,6.746340031935277,7.622746144906677,8.305905364530181,9.596450344643102,9.140692334958873,9.110631628999963,9.411796224195603,9.781811865041186,10.60512999142234,10.743646155796364,9.857238727024773,10.197051287675928,10.305132178372716,12.129812558133416,11.75645630148704,11.796083188559122,11.942582852133926,11.4198092928546,11.102173242473098,12.302656702947381,12.804684393058912,
HKG,Hong Kong,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7566307456993,93.92480042239214,102.10079223170273,97.98772655543227,124.5393902976652,130.08181472331322,126.62956930543152,142.26409430025612,119.59134405694482,105.93490603140941,111.75094688438486,116.73205732893723,103.77395069591769,97.39976906545711,87.58117836048973,97.46547076261527,102.11484183066466,86.55786982327395,94.75623233132796,85.13359072588113,91.28346721458581,82.11440190278967,112.79057325702063,118.37548009717979,116.79250433920815,110.06368961258842,104.91626823830019,106.74619907447907,108.97281622204781,108.3061213262237,
HUN,Hungary,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.56572709784626,81.90246822731343,92.06429535637619,85.0212587298261,77.96865721818874,74.46416276836277,69.7240046700021,68.75940299666534,69.98335078083029,71.09764877473391,70.19685987627244,72.26189984400493,76.383642000721,81.5396447393572,77.88720148672722,77.84294031933577,82.87539843595283,81.2993478041591,81.45307471461673,67.6509913125354,69.57159341570754,69.04065694227937,63.7988955222674,62.266408481108336,61.75311530669013,63.49473539337243,62.94482305389814,65.51888007102865,67.1265956813727,65.50466792211063,
ISL,Iceland,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,India,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.3830727278523,599.6907424456557,649.077548793564,654.4619711850073,687.8369960883227,722.73474022893,770.8226635601909,806.0211275735886,822.933231772542,906.5924955803247,897.6791120635213,921.664071795929,940.9327896379142,991.1206210117007,1054.8178673566088,1096.607458659647,1180.8063506891042,1278.326596011333,1364.8642544404267,1540.809176592829,1589.8511706673237,1665.2720725180063,1823.7332953857967,1829.8377008893447,1982.7060390548875,2079.714529663382,2180.1129368175,2244.8539687241105,2364.995146655317,2412.227032770621,
IDN,Indonesia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.72388128270296,165.40603298237517,188.79812135845282,198.70842192451104,203.24319675756178,208.5458833107771,231.881753456639,248.8615331395996,140.57553269145612,211.6334535240552,237.79035681614366,258.98323365998084,284.1499326095353,313.1360969210735,314.5292171529552,321.1814839693614,329.4441184133689,370.5144073046974,369.1306821387423,404.2226325199993,454.15274795718665,505.9994041601474,541.018041892295,520.5937749354944,523.4704856002489,570.5555083382513,580.057449740703,590.6085741474159,626.2410518764804,673.848252024794,
IRQ,Iraq,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,Ireland,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.469366588129866,40.99072773542047,42.4230372435892,40.242806007844,40.93743402547883,41.857320547141,49.18277814292187,48.656247517641134,48.80046272978286,54.277103513349935,55.8926866912117,56.78645349492573,57.706468752809066,63.65160687053813,67.1775565257126,70.86103568895597,70.49928662333407,69.35306583232243,63.32431753321777,52.004416120556165,48.64659070584463,47.05664132835491,45.897228777767765,45.22124832677284,43.597798122155204,41.57955393790366,42.6252942488637,42.33729705157884,42.061978543755494,41.2646407956673,
IRN,Iran,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.50323240557591,217.5659290567206,219.5519276588187,213.6974739120749,234.83530477439854,250.3090969000871,261.99523391293815,266.8128751957119,308.2690315673364,330.2260186385197,319.19303818954495,348.21924060289626,340.9381922834254,404.32590939014636,424.9726747921673,434.13108202434665,469.002465760059,497.4490562758897,510.2127853393487,527.232844110379,551.2175110429387,551.5290401668997,558.1176809292921,553.356316679265,593.7822989324197,591.1705976619447,587.8859605898253,643.9817309043066,646.6787908449513,725.4617550877033,
ISR,Israel,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73238720223143,50.20820171036193,58.1491820128494,58.3892643571479,61.37565022114459,64.88888554298333,66.94747078393917,69.3683587635588,71.17037243333344,63.33773085299733,66.18813829721684,70.11812095456666,66.43153071087097,77.0376128409987,73.49344705212987,72.3873339322837,77.1409620577255,77.9687081749301,83.09886750545196,76.46826532735574,82.7802507764826,84.94704515660918,90.46133793283326,80.28201307272117,78.55206637737066,79.13571761112856,77.26838238638237,76.67861826730527,79.29149581189539,79.69630466493923,
ITA,Italy,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.305392883816,558.3576488891024,609.3015462788577,557.1568626000593,539.9453362690713,559.7195712781016,527.20684538665,533.8920448849497,545.3839265536127,561.9650030032353,585.0153796131259,573.4448394511613,590.3666589509077,589.7053253683057,614.091767130941,613.1373658935689,634.1172925894766,625.7734445526116,624.2986073619753,550.5561044498203,579.7405553447824,579.6009305415706,522.363287358396,482.74869764695563,466.0159768736084,462.78437823070567,455.57005014621103,458.842113949802,466.79062576211635,450.4737488374787,
JAM,Jamaica,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.401073476893727,7.380516513874753,7.05135358790951,7.743522796019376,7.57848827096306,8.68406220918137,7.25420097375996,7.914576288747664,9.907557825389803,9.663725604749994,7.485281796945333,10.320898432498536,8.239180465857551,10.639695505866094,11.386533097897797,12.48727250013925,14.545882242153313,14.488218041163423,14.12169521131314,8.87608293838486,9.591727294362913,11.04633581204252,10.598544378394097,10.993726231790939,10.002243049260624,9.544544960570436,8.94136901282702,8.672929692191344,8.62184431513548,8.39587922621833,
JPN,Japan,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.9727461115806,1341.630124678338,1429.3539835644776,1400.4059597614569,1471.3806488232356,1503.4248131717432,1494.3880215560669,1469.026495623533,1373.288970527133,1459.4553218965464,1532.8351516320884,1487.4765873047081,1499.0953391651344,1513.7790018781427,1510.6427969439071,1526.3406722824186,1502.2598615824324,1518.2070182322561,1488.154269596764,1364.1420655233212,1432.635529926403,1524.8950949313585,1560.9140356974742,1517.85957243085,1449.479013348762,1385.443183118614,1365.7573801757562,1349.0563194260424,1321.3187132138326,1289.0005688478489,
JOR,Jordan,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.936830727092586,14.31382523910735,16.950010339558414,16.278743127687846,17.783025338052113,18.180906333272944,15.02490688076554,17.376451026149017,17.90844842436155,16.917940196325702,16.87244130058487,19.924871654441525,21.8284834785798,21.640529425785306,24.59495319172731,27.051600676260964,26.15251061450434,26.023053995477625,27.476420801784204,29.6483600980809,27.490899816560766,28.35741235640218,27.88442962748498,33.74507896199367,34.74244860390773,33.826011498021124,32.376644910719705,34.26914054039729,34.72517251003904,34.135103781884744,
KAZ,Kazakhstan,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4501456370519,215.21883609765953,133.3527295089308,172.52748555070673,149.75019704092543,136.77303931169158,121.73791945641187,113.8909161215111,118.00518485744487,102.82048460445081,111.20780741510146,117.92010227302801,126.24968647094028,135.68496002797156,139.80355210810998,155.02717470492303,183.68314899549856,191.80338086124345,181.24885748573854,168.13253657718394,157.6124199589137,148.1558661943646,175.928950890451,195.43929716300917,210.05113388258084,245.84320392444303,235.20053002684958,245.32941470930746,239.65386182269182,228.76924610422483,
KEN,Kenya,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96747097897762,7.151358804626191,8.278868417954456,8.602573706704634,8.930845950647647,10.160429535888609,9.38397485572195,9.128840525509174,12.993493160030901,11.387795064956565,10.206015431203937,10.394880240487858,7.2958968583594865,9.48103772043406,10.628418233673644,12.270309700060428,14.056643388136067,14.469363131357383,15.16676335827158,18.451809516558736,17.913401953978887,19.600748518543135,19.803791656373814,23.547382646808533,24.116109101383056,25.500945018476624,26.115072141592098,25.85972280576384,27.995522439508914,28.05994884963006,
KIR,Kiribati,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kosovo,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,Kuwait,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.201712406518574,22.513633067257825,33.638293764693714,48.23144381167163,52.81017192284753,51.995350789305725,44.00252361750813,47.9839425817191,53.48655079993134,43.81859143776913,30.618175069024513,39.16104010039063,42.005355908436066,51.7609186585392,53.54323880670637,58.048828071501305,62.270142662681074,68.74654235526476,73.57688482025384,72.6709713736842,74.93122063953349,70.5139767829332,75.3889800326333,72.5537234655211,69.1492486492159,86.27000578724073,95.84564956318404,89.9610483678786,88.05488435654974,89.7544431397922,
KGZ,Kyrgyzstan,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.372264653141254,17.00209390620393,17.372872238273604,12.671255725615923,10.020949840816199,9.898912680992757,8.48045075133509,5.489350269548493,9.975067846239577,5.628115717791709,4.81834216250068,3.9921813992175132,4.624523053363107,6.06692296282358,6.6792239993289435,7.990872481226323,10.635730584011243,7.430722023345427,8.019117593926634,12.777323573368752,11.901359347409693,13.177061159209934,15.987350064509926,15.962975616955182,16.513908760282963,16.184483579731424,15.113667348201878,15.258251395868543,17.92784630863446,16.745079289847112,
LAO,Laos,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8262575390599641,0.890358856095093,0.9465892801182619,0.9728405885573284,1.0684913157718106,1.190536747399065,1.242644905569661,1.2258314342857146,1.275724106642986,1.2326367107555527,1.9190142912550756,1.6132882245050562,1.8327078253195728,1.793668365061353,1.8854341426055958,1.9585260956055446,2.5488834498133675,2.766144652627664,3.2440916052108335,3.9773633648202664,4.402782924557563,5.121526951670874,5.900445404854623,7.794624030846143,7.82708306871601,11.57290509696101,15.606186545897055,18.451665499264653,19.22774353240543,29.985287119640418,
LVA,Latvia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25459371294505,19.579513977749254,17.98537813342582,14.2952170840655,13.451622947336384,12.48387315407089,14.140601319329065,13.686292832941776,13.546612780830507,12.50934968226944,12.564291765041611,12.39735794045815,11.710743898589193,14.53480334663412,14.23154656779559,13.164073596422432,15.250769358484808,16.93146848922426,16.35575835854928,13.053307623759588,13.28237675448222,13.045323481214053,13.273333164808896,12.707128928966485,12.42456795816357,12.290032108455677,12.097110759316585,12.358770656805687,13.278977858416233,12.614727929815219,
LBN,Lebanon,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO,Lesotho,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,Libya,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,Liechtenstein,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4463258520334,45.06112104386676,50.828408033395306,31.276300570881414,27.71815118271793,27.20913889684606,22.19264453546309,21.309862680064345,22.039236429738732,19.573229099774423,18.121891950653147,17.42279424938331,20.741916659840825,20.033902963937575,19.605674985903672,20.022417665378516,23.237716209973758,24.31764552224172,23.260548791392328,19.789426842269478,19.932848646106844,23.15708076514844,21.515062418134193,21.045907589575624,21.26281029545211,21.69871944572655,21.341994883544462,21.517773799277066,22.74792474427099,21.63926996499143,
LUX,Luxembourg,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.831942892431456,12.452194678694504,12.218590666232977,12.363734875243878,11.550859078132328,9.158374574474804,9.208304612582166,8.560187622323737,7.68151704351735,8.595995359623503,7.7182524313719005,8.356978340959637,9.031390191037245,10.99464499501544,13.179481678492616,14.568690072029574,17.260674333111698,11.013168842811154,25.98228929277069,26.36794097690152,25.22064076669687,10.59076408660776,24.999125467383834,24.356255154977276,23.292497687823943,23.669155020640176,22.83880875623512,23.173337792584537,23.232348125347386,22.450972941047713,
MAC,Macao,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,North Macedonia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Madagascar,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3323488592534265,1.4042614989396291,1.4045764916249552,1.472865530231205,1.6985642653562805,1.7361858025180386,1.5071506501567524,1.7992433648763566,2.269875664078616,2.555852156667678,2.2586575813327827,2.3068711153610395,1.6725920827680643,2.9527270519735342,2.4413805086586886,3.3141365404958214,2.838058882200593,3.228455467898177,4.00952067903211,3.6987098667537333,3.408719049360086,3.6767753695226766,4.37707379033474,4.912571147072673,4.713971811986177,4.6569713324858535,4.5976439880684135,5.223839444880539,5.324923869129993,5.310575402535004,
MWI,Malawi,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5197813095280346,1.5456176268356232,1.5411286451514472,1.7198076900509962,1.7555722590934952,1.8143474763688705,2.08726914050226,2.0819521838732906,2.0056505628650516,1.969314512950503,1.765465517744489,1.7211999001458433,2.024420285322611,1.9313607129162793,1.8521481160272018,1.9461588353250632,1.9462169179129927,1.9507666152767065,2.4010744668470227,2.6786576343191424,2.705343674212271,2.5702280123809778,2.1730993316855423,3.007695661491591,2.898005237547545,2.843328688272567,3.015505408229354,3.0540474109420805,3.3559490878656857,3.3409021663207814,
MYS,Malaysia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86884084599792,72.70863124214615,81.30736722915327,86.8905185944202,88.40972582310478,100.12719384734442,102.0507377118603,113.8439979797043,80.22641682392076,95.3762733749155,111.4672624542697,116.02982268614329,126.93515413139623,132.8297911393552,141.909125374683,150.94698695343632,152.57840995597238,157.65028825026948,176.69870740102533,169.81045413552332,192.22288528728083,197.2017273789365,213.1822077149068,242.48727244393157,243.52454560279924,236.40926881517035,244.0522236872056,242.95356068903186,261.1403335025375,266.2759473799817,
MDV,Maldives,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,Mali,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,Malta,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3555584533309375,3.2085609409068527,3.439707432446824,3.7009753378662533,3.617531496098032,3.663747850325702,3.7821326445184695,3.5408612693143175,4.639191716351683,4.142668786282804,4.682811078289117,4.722806908792023,3.9714289724097633,5.27328780756899,3.5808461768293243,4.371008761832937,5.176905731152466,3.7677270650660297,6.032995783539341,5.78056827929823,5.44688482296453,6.189613158883514,7.5862652350941495,5.556717226232187,5.528754387129894,5.1761374717313435,4.880492032311721,5.128322332166367,5.3546772805201135,5.263062344259684,
MHL,Marshall Islands,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTQ,Martinique,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5623430183727165,2.6937283913881953,2.986356688274102,3.081659789976808,3.075572064593046,3.331055951554258,3.6820766519501067,3.66532612607678,3.6282070218583127,3.96768727561833,4.38853823645391,4.268637442895467,4.330877991656443,4.700556053404237,4.9077520831119,4.5955551303429525,5.184312661886564,4.933572188033646,5.328092215012307,5.046508007401189,5.0802646579788036,5.898930610852069,5.224718908119004,5.342452315522849,5.302374121069776,5.198592290151921,5.3549127501503335,5.58441635790346,5.772886043916787,5.66105960128753,
MYT,Mayotte,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.3720817323958,338.6379034515173,346.20298092301164,352.4062579250514,364.42204037866696,322.76207186601806,341.6619363369985,379.7548772226184,404.11281286131066,411.84471346197665,436.0082790197603,446.6470474214027,450.0047370140043,472.57554357013004,465.43451139860764,506.86231206016265,521.647400487631,503.0370470139703,519.1630231397097,495.20955445882436,499.43925647675036,514.772744933931,543.724068521304,543.257289457586,532.7470769736902,512.7217970782821,497.1964656553583,480.00338474548903,476.65096570229235,455.67486556809064,
MNG,Mongolia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.016854174505761,8.88901410580909,9.244437331862223,6.12430495462313,5.896393473996703,6.008267162954174,7.547741200166384,6.136494334761523,6.472214586427003,6.66051675374734,6.640635610233386,6.901173648890803,7.3780164391998175,8.26959953688363,8.373144879511392,8.715768445203269,9.897892143476223,11.988640285943495,12.92161899558024,13.744687926663795,14.677093766595775,23.1600669699894,35.24380893747894,42.26734051584403,28.683709499278134,23.776539758438613,24.67716037440753,31.041788159583337,42.148816028733336,73.42278036126073,
MNE,Montenegro,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSR,Montserrat,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.082544805958065,31.40806898059167,36.11165072617073,35.46172490191283,36.13939153790893,37.059899723309464,33.546179646613076,32.555274662034265,35.29718934281701,38.55018850482104,40.7250764353664,43.0665036804101,47.40346184743143,41.626493564441496,47.03998004399504,50.54434042532527,52.89859915408713,55.16061559928846,60.018708656238196,57.0536600834288,60.07605586798897,62.32677360787386,63.62478892190337,62.942770097365404,62.534758691336435,62.369019703429636,61.44471740270381,64.30072175713816,65.14494810161948,68.64102163509178,
MOZ,Mozambique,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.132082144836128,2.989167003631556,2.955616390245325,3.324994547746105,3.2961025509069235,3.5073958288058873,2.392757839816531,1.9455802812449594,2.8703625447269085,3.820992698415824,4.170482184266163,3.959569304988183,4.347461194607557,4.339693585856273,4.1575079952067195,4.73890006079083,6.184855332235249,7.517927839877253,8.71018305745874,9.759436713335687,9.156661702635553,10.700326397868507,11.287214220367616,14.454252226867787,18.3135840832417,16.063998246583466,17.637017899167077,17.35257940819887,16.42731439830976,16.89834235715355,
MMR,Myanmar,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0559999999999998,1.1513333333333333,1.3896666666666668,1.5730000000000002,1.6206666666666667,1.7233333333333334,1.771,1.8186666666666664,1.6646666666666665,4.849203645266273,5.507807661095886,1.5148415591205746,4.164157209430203,5.345513671509514,5.240847459969147,5.390544680389147,6.146111484891364,7.364532944961133,4.17517391247528,3.9378890094237096,3.8099644395940238,5.06742362005264,7.805704865630394,9.003227326750581,8.715532737504303,9.094036970170643,9.111065383040316,8.997137121324476,9.085341105457394,
NRU,Nauru,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Nepal,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1573065542296537,1.5281485463239308,1.733024041302763,1.9156473329689885,2.1361057548008784,2.7960249216967465,2.8144718037509553,3.0696544778691517,4.143693062492133,6.175011762797497,3.8071363637247604,3.9587969575250432,3.7570234722794402,5.0393975211242665,4.272090654097896,4.5643250284483505,4.23192711060075,4.626386140244697,5.512159655560176,7.42943314383072,9.58882839700082,10.319072459714224,10.273264820839863,12.792443654577106,13.770037261701821,12.566644202620017,15.300017880197638,17.026640840937386,19.52956623453583,22.159620187400776,
NLD,Netherlands,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.8341025202992,209.02817573282883,237.6851063663494,218.80580371887856,214.6511791269802,218.0707909865291,215.5428253318538,209.98623569356766,215.04721608447736,144.47413439574424,143.4741133590677,140.02444200822,151.80800785485278,189.09873906020388,189.9388544563235,191.99968305727512,219.2377311402553,181.33017298115905,183.6880727024919,177.62968758490925,184.52497142306845,168.4628995471356,165.22620236697006,161.04931155409068,156.19518880956687,154.51280981111654,151.76861952751545,150.63880164875522,152.52569808330284,148.05349227482955,
NCL,New Caledonia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.117374387817048,27.288992292765574,28.58399701228856,28.609240838631422,29.432127885897177,30.64645301431179,32.31787810100113,34.086876031398155,31.219046744863416,34.31168607195058,33.139724819364496,34.010263750296424,35.62374867364738,37.754752030623834,39.58350746606593,42.04530924328973,40.0109265980963,40.7350238128361,41.19302792268363,36.5140119212113,36.96442655280614,38.20451233397993,39.47607947006167,38.974697086821834,39.206908110927706,38.78571901165537,37.75987777337233,38.76719315919046,39.28196140534343,40.118312770922834,
NIC,Nicaragua,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56289472029789,2.5467771137644513,3.08558222437219,2.9189296405561236,3.112243622236507,3.320165840425966,3.3865818236257077,3.7320650144210403,4.08306863607951,4.37599862343138,4.628606216757123,4.80034791207059,4.988509222633933,5.694299110785303,5.57054804202809,5.669198610696573,5.831563546894763,6.0090592353852506,5.617653015240457,5.549318838409647,5.91431851245477,6.235963026161183,6.3723069755885104,5.925215153450083,5.983117115608013,6.515894774012067,6.428308476753937,6.465164183619753,6.316979989135493,6.50640077564059,
NER,Niger,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
