code,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CZE,Czech Republic,gas,MtCO2eq,1.868771083,2.029390586,2.228749279,2.717334326,3.110993976,3.434660639,3.90337087,4.373800176,4.907243466,5.652638022,5.670692341,6.00674953,7.047489997,7.501533548,9.188177143,9.732732766,10.64259939,10.75498606,11.07827544,11.53344358,11.35738805,12.6743888,12.82501125,12.79589315,14.62945609,17.00188413,17.48857033,17.39849207,17.61583869,17.12252743,18.43300605,17.82344499,18.0749411,18.14416617,17.90911968,17.57321305,16.62119803,16.28060452,15.3202004,17.37923183,15.85016324,15.61762771,15.85575448,14.04728825,14.76309313,16.02167228,16.52829918,15.63827559,16.42024795,16.68906494
DNK,Denmark,gas,MtCO2eq,0.0,0.000454936,0.000859088,0.000505484,0.000859088,0.000606581,0.001162378,0.001010733,0.001061281,0.000960185,0.04568754,0.072070821,0.121069799,0.330609819,1.48174868,2.581330851,3.349473368,3.668259463,3.927046867,4.181432606,4.747411529,4.999723551,5.673768364,6.3629686,7.383745841,8.713009216,9.18515576,9.99041877,10.51206904,10.45293787,10.88547471,10.87482532,11.00610967,10.95761675,10.52784509,10.73379938,9.604599819,9.657833013,9.262291706,10.38028678,8.76937017,8.222506062,7.750834169,6.691435067,6.851973196,6.991059942,6.900739861,6.822458172,6.507087774,5.247067576
EST,Estonia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,2.444309417,2.486005955,1.481577941,0.754883468,0.937242112,1.091355904,1.234721285,1.197115706,1.119926912,1.092427141,1.323048539,1.420133601,1.336849627,1.459569077,1.56694884,1.604931301,1.62551878,1.625560114,1.539044595,1.204710008,1.322907229,1.183686525,1.257901038,1.143843756,1.0247549,0.918885182,1.008031269,0.955606984,0.973928917,0.895701784,0.8198114256
FIN,Finland,gas,MtCO2eq,0.0,0.0,0.0,0.907483976,1.482065481,1.734206159,1.756589834,1.909960345,1.908139608,1.725306574,1.431803274,1.28491641,1.253893335,1.494363129,1.903743645,2.333665174,3.093100593,3.309410251,4.330514659,5.06911187,5.363245604,5.564839203,5.751597644,6.342874675,6.589460037,6.893870684,6.783855583,7.771935309,7.780043155,7.96680395,8.644099555,8.583588461,9.501069943,9.153375772,8.375168941,8.951847682,8.281446261,8.467931233,7.556835323,8.349210135,7.302067086,6.458119047,6.010763003,5.389131565,4.638887453,4.064549121,3.715462459,4.252104747,4.11598212,4.080730784
FRA,France,gas,MtCO2eq,17.75667797,21.9587288,25.73381848,27.73194091,30.80637243,34.56062488,36.09845546,38.54713227,43.79153511,44.27172274,45.73651375,44.41942611,46.70110411,48.8275086,51.21412711,52.15211464,53.03256891,51.44423014,53.00772376,53.45827647,61.0271732,61.58604812,61.99518083,61.58157642,62.94291767,69.80968892,69.00631685,70.79988538,74.76715193,78.06502972,82.83233639,83.29705479,87.04479746,88.82676486,91.68426091,89.78154901,86.50418177,89.57893105,88.78134425,94.75351072,86.04267052,88.86883387,89.57264635,74.3813276,79.4566044,87.41687725,87.29084354,83.11296123,84.80489514,78.93472687
DEU,Germany,gas,MtCO2eq,38.53923864,50.20756914,65.05432337,80.64647643,84.43697038,89.97458316,96.42043367,103.554792,112.3188337,111.7536968,107.8385666,100.4191613,102.6476409,103.0207672,101.2883699,103.241174,111.8595275,111.3284594,114.3921727,115.4582018,124.0058557,122.9182728,129.3619412,135.7488052,145.2905866,162.7599191,155.4082677,156.5922623,158.0911369,156.263916,163.4138597,163.232826,166.5224924,167.2162801,169.0186855,172.4345919,166.3562273,173.3105608,161.4303969,177.0571326,160.1663259,161.4228928,164.0019119,147.6115478,152.4861918,167.2725542,170.5035863,171.471746,170.0508529,170.5897846
GRC,Greece,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111085436,0.100320504,0.083996422,0.043817484,0.092031974,0.092891298,0.087028622,0.100573247,0.097540812,0.103706779,0.090010507,0.085563188,0.098602093,0.09425587,0.107446655,0.302882353,1.230183089,2.513772629,3.693065385,3.795114936,4.064286564,4.470734076,4.932386687,5.223341614,6.13292092,7.502289928,7.85127114,6.274683894,6.729178523,8.216396668,7.544429745,6.806810968,5.010334299,5.406287629,7.751107154,8.852028733,8.444488468,9.442349922,10.2373104
HUN,Hungary,gas,MtCO2eq,5.974630049,6.592216738,7.981768259,8.982030649,9.690016132,11.50262968,12.64418482,13.89738054,14.87314048,16.26460837,16.82437577,17.73358021,17.65992572,18.11141955,18.04988173,19.29076765,19.32091121,19.05424573,19.86306422,19.08353292,19.491465,16.86071336,18.25438062,18.42510907,19.86110359,22.37333728,21.51310644,21.54363608,21.93135093,21.2220192,23.63158246,24.10606689,26.44315746,25.68436016,26.69115523,25.27739198,23.75800958,23.5461286,20.36414699,21.42780103,20.29230658,17.96362786,17.01079981,15.54615339,16.59008849,17.76412942,18.76883631,18.07776869,18.26894576,19.00581992
ISL,Iceland,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,Ireland,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08715139,1.725816532,2.608536486,3.887686751,3.9759283,4.188850593,4.518148788,2.20473711,2.164529119,2.767192525,3.312443632,3.314998608,3.384318859,3.362806531,4.050127519,4.032618179,4.365507657,5.152797581,5.313033809,5.436942627,5.985862587,7.115355291,7.257990292,7.671325211,8.534575254,8.461003654,8.011667736,9.109583586,9.833161808,10.25409547,9.905730807,10.83123636,9.399152341,9.141023209,8.754798567,8.432059981,8.484364667,9.706931357,9.963262372,10.38019916,10.54767099,10.5367841
ITA,Italy,gas,MtCO2eq,24.11157756,27.88885804,31.56705943,35.46453411,41.10202275,49.90750305,51.03521758,45.32667637,46.97740369,46.46433116,45.78699515,46.51747986,48.08538088,56.31506158,57.17968107,60.86388101,68.7990757,74.9525121,81.51774495,87.25007006,92.42386967,90.93837358,95.0800695,92.227556,102.0667921,105.7911647,109.0621456,117.880515,127.9155466,133.4137627,133.9506471,133.3676067,146.827325,151.9468309,162.779914,159.5191575,160.5198665,161.1615339,148.2186707,157.7388531,148.4259341,142.5584527,133.1077276,117.5780091,128.271871,134.5829738,142.6204857,137.9794209,141.3211785,135.5880206
LVA,Latvia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,5.590235699,5.551971193,3.974625047,2.592473934,1.888813186,2.320071926,1.978741723,2.421656696,2.371278938,2.271611818,2.525556965,2.935037451,3.005207092,3.126973911,3.103531065,3.184215397,3.293171282,3.178870168,3.116447862,2.850289772,3.422984753,3.001757452,2.820160115,2.802336542,2.510951603,2.564275642,2.592753075,2.308717105,2.719766158,2.560040511,2.114890999
LTU,Lithuania,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,9.393465055,9.636104655,5.594759193,3.078893851,3.240249443,3.52927055,3.701420903,3.503503035,2.877525262,2.977829642,3.497784162,3.535327974,3.620517195,4.009447837,4.166529622,4.571518429,4.442719111,4.338066757,4.031299204,3.892333265,4.728381764,4.127032103,3.891388312,3.296930447,2.80155628,2.648408796,2.355103784,2.179083536,2.16037912,2.131619545,2.326625132
LUX,Luxembourg,gas,MtCO2eq,0.035731148,0.265404183,0.514142988,0.688928576,0.807399901,0.922833448,0.97472893,1.068278954,1.108133033,0.998164914,0.76461608,0.640801903,0.611061238,0.657591842,0.713700226,0.710780589,0.807297379,0.834650804,0.953845976,1.010415142,1.048898236,1.093128082,1.130468891,1.1438506,1.30695526,1.431971299,1.469917995,1.483577608,1.542897135,1.579671571,1.75580014,2.509439805,2.540306995,2.81292093,2.766766315,2.894019318,2.701338482,2.57162613,2.616789139,2.814813896,2.42969256,2.480972902,2.102576547,1.993215485,1.820423524,1.679694767,1.643637565,1.62040309,1.617038594,1.470600604
NLD,Netherlands,gas,MtCO2eq,47.39979678,61.62745169,68.1383523,72.57527131,69.36270073,72.32181737,73.51053374,73.55607949,73.91499112,67.2461732,64.08367144,62.41097558,66.27981465,68.75065817,72.56932791,72.48169333,74.64045883,66.91821357,68.83224573,69.12812342,77.43705066,75.31479568,77.82711582,74.68368628,76.93298884,86.12326246,79.93408049,79.08376107,77.20664238,77.23755163,79.5340154,78.82972534,79.42625506,81.30406425,78.60246361,75.76700904,73.32112444,77.12942659,77.9879545,87.33612715,75.83482592,72.40733081,73.25801253,63.4186314,62.74227853,65.79002092,67.24487242,66.38016321,69.04033935,67.81430309
NOR,Norway,gas,MtCO2eq,0.0,0.0,0.0,0.028554682,0.408812556,0.68430237,0.965098827,1.630954316,1.529420885,2.043001502,1.999588169,2.226459105,2.654931469,2.354222698,2.772991412,5.001320574,3.488173222,4.053202959,4.228776419,4.645877506,4.541918221,7.61096889,8.689124307,9.232118695,8.138194993,7.01566606,9.220241933,10.12423877,11.18379567,7.409524928,8.126293631,8.326296674,8.937342445,9.427568497,9.26483221,9.574513467,9.857446617,10.00932212,11.01359396,13.51285125,12.41298291,11.72459652,11.71851342,12.29988195,12.65201597,12.46504365,12.69735649,12.1061026,12.11988191,10.35270306
POL,Poland,gas,MtCO2eq,10.31951854,10.79144451,10.69425553,10.65232729,11.48702407,12.93960349,13.97894136,14.75961638,14.99443838,15.26643354,14.74692197,14.49493852,14.61547804,15.21120514,15.62596979,16.31045304,16.34087545,16.52357421,16.18354027,15.57702543,14.31595744,13.98805351,14.10225297,14.96077316,15.46136523,16.18981887,17.25553707,17.07441321,17.27715007,17.87201095,18.87664,19.59202094,20.80848299,22.3884661,23.22129303,23.48168142,23.65455675,23.81053119,23.80901431,25.5135988,25.44068307,26.45234954,26.53459136,25.25700768,26.18586143,28.12730214,29.66612571,30.35302382,31.79958475,32.13828151
PRT,Portugal,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159759758,1.436337831,4.333367487,4.612659036,5.242124313,6.35115036,6.150711525,7.724134724,8.69123156,8.339142579,8.878119587,9.610694021,9.653217501,10.48877633,10.63284042,9.011767963,8.061284721,7.639581034,9.013725793,9.645994225,12.20779702,11.2206419,11.86517615,11.58854045
SVK,Slovak Republic,gas,MtCO2eq,2.664698057,2.893664522,3.178013313,3.87462316,4.435836078,4.897308957,5.56579722,6.236460864,7.439281506,4.970513785,5.167221464,5.388995684,5.540289166,6.284831891,6.454740444,6.91627607,7.302502646,7.193332017,8.127002172,11.75326393,10.05703818,11.14189973,10.92330157,10.71436222,11.81745174,12.50509645,12.79687481,12.96257339,13.35319672,13.2121251,13.36741228,12.53882741,12.08789225,11.50621308,12.63950876,11.54469771,10.81883459,10.81533124,9.406728714,10.9028271,9.586093265,9.168226592,9.381432925,7.607061233,7.619769054,7.785079798,8.223901261,7.977641076,8.207626508,8.076533169
SVN,Slovenia,gas,MtCO2eq,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.804410274,1.709902466,1.430489483,1.42356342,1.452940973,1.537073396,1.611051408,1.62765418,1.676245885,1.718871167,1.649168895,1.714485132,1.699142306,1.84377927,1.87141324,1.887708066,1.848823209,1.842462597,1.840310757,1.742913612,1.843541848,1.723069909,1.659943158,1.617217336,1.461970696,1.550960892,1.645926364,1.725007302,1.691456892,1.713798991,1.71693749
ESP,Spain,gas,MtCO2eq,0.688938898,1.341779543,1.935427571,1.915646233,1.822778842,2.421832381,2.333255172,2.449544869,2.972023907,3.148474905,3.74428367,4.032359495,4.311090235,4.019088522,4.5531836,4.94081242,5.597283093,6.965636731,8.672317594,10.01589535,10.87621523,11.91366896,12.29395145,13.06064832,16.92497225,18.60978895,24.82974618,25.50942815,29.66706867,34.15383432,37.20493095,42.79994058,48.56767376,56.61969305,66.91492119,72.18618859,73.52471825,80.87223969,72.21073548,71.74794385,66.62670347,65.10511786,59.17259643,54.24920402,56.45974495,57.59220094,62.41060387,61.9539527,71.11693929,64.04900681
SWE,Sweden,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195361545,0.478323348,0.644688591,0.822072501,1.091271793,1.257507811,1.314381366,1.496185147,1.657908884,1.663989748,1.629278065,1.668706715,1.75259317,1.821972251,1.794801894,1.652241758,1.859670738,1.874107015,1.957926929,1.879990612,1.734602846,1.757895677,1.949844672,1.663050448,2.354918397,3.028079249,2.505580509,2.226133338,1.992742723,1.703381175,1.780013798,1.697006286,1.456539924,1.528557348,1.442134457,1.915482427
CHE,Switzerland,gas,MtCO2eq,0.029593226,0.144763021,0.256431314,0.528478643,0.962864184,1.074502958,1.338559915,1.45406035,1.659955296,1.910860233,2.077827586,2.215481108,2.444273859,2.745750251,2.880817207,2.955731329,3.193186549,3.231214109,3.514995311,3.805966591,4.274486091,4.493592782,4.714978312,4.649982225,5.129897146,5.557336932,5.365387665,5.527066355,5.728779851,5.699573165,5.936312154,5.82712552,6.162151154,6.359629164,6.531850737,6.350777999,6.184742667,6.595845799,6.332376816,7.077639665,6.283047846,6.890759577,7.266084515,6.308219125,6.746712707,7.094285207,7.131704593,6.77215827,6.953577326,6.764659475
TUR,Turkey,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077426303,0.13741646,0.077426303,0.129734275,0.885297454,1.408379292,2.369486039,6.219696027,6.298784763,7.276072132,7.747799233,8.425098192,9.413671707,12.18078644,14.9482917,18.10655708,19.64169138,24.29975466,28.94500837,31.23284575,33.67237564,40.74360729,42.9566485,52.42651799,60.74463254,71.04648093,70.27987841,67.59562454,73.3786913,85.93889097,87.02256447,87.98042965,93.40295804,91.6084676,87.55833799,102.6527968,93.19403901,84.81419072,90.12652475
GBR,United Kingdom,gas,MtCO2eq,21.72260114,35.66521456,46.26966268,60.64714584,67.72553018,74.96155872,79.22145845,85.26278239,92.02037849,93.0765337,94.07921935,95.39234859,97.73896176,99.15421003,106.0600357,107.1985031,111.8433662,108.1948462,102.6239362,104.4613619,114.7440232,115.5675124,128.3507109,136.5965159,144.8797853,168.5614548,172.9097641,180.9234624,193.0569523,198.7398319,200.4067275,197.6837496,199.0128338,203.0633837,197.6775446,187.1128908,188.7739164,195.186478,181.4186448,195.6076495,162.9811054,153.1338594,152.0847539,139.5235795,143.2825445,161.3219392,157.1309258,159.1545953,158.1198089,150.0605217
,OECD Europe,gas,MtCO2eq,187.88284,241.8225451,285.285476,332.5394758,352.2015177,388.5155221,406.6966231,421.2589936,450.9474055,444.4632841,438.3322619,429.5495418,445.2038545,463.9688312,482.5302424,494.1932362,523.6922881,519.5366002,539.7905538,576.4671876,618.8718953,613.8524128,642.4850277,655.8377033,704.0383924,781.4271448,786.3976571,815.3509309,859.5195419,879.7216254,911.4593044,918.90283,964.4448277,992.1502157,1022.203713,1020.618874,1019.853437,1049.143941,991.3988427,1072.788689,983.9984959,961.5729637,945.1672989,858.2185649,890.4523511,947.3208555,983.8964583,965.44323,976.4047308,951.8160345
ALB,Albania,gas,MtCO2eq,0.251194867,0.289073376,0.378939176,0.404805123,0.597776344,0.698325632,0.698325632,0.705635661,0.733852993,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.766619712,0.817737839,0.658118664,0.478608452,0.27846928,0.201851751,0.161370035,0.102509548,0.05446706,0.045212426,0.03586987,0.032467048,0.031789312,0.021175789,0.016526275,0.027493402,0.025370839,0.019457614,0.021125477,0.021125477,0.033869122,0.016930663,0.01723419,0.027038702,0.028207325,0.031081869,0.034265479,0.058372841,0.064336615,0.082205833,0.088001032,0.075963691,0.135422501,0.1041331754
ARM,Armenia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,8.399036441,8.279007963,3.52804268,1.526695397,1.66248723,2.690731639,2.024668839,2.753780138,2.868124053,2.337354782,2.6344551,2.683334851,2.058364483,2.289068118,2.544437098,3.155117781,3.236834575,3.89635453,4.272384974,3.34739758,3.078297104,3.776306702,4.587938304,4.440628485,4.402382255,4.339828457,4.132335026,4.349885794,4.629659253,4.86674129,4.899406178
AZE,Azerbaijan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,32.2922266,32.16892675,19.83298019,16.01743839,15.39742691,15.54320303,10.88221202,10.58994539,9.79250361,10.54533944,10.45023298,15.87002636,16.11453927,16.57562005,17.24570609,17.17729814,18.92239401,16.82955893,19.69406408,16.8624715,16.12763125,17.68475994,19.3816796,19.39788363,20.70828121,20.23749854,20.37898944,19.84506251,20.59442412,23.24205909,23.48978118
BLR,Belarus,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,24.69882374,23.55116133,31.81446232,30.0948665,26.73439887,23.73514793,25.74568625,30.15133021,29.30507092,30.34201258,30.92838447,31.32269806,31.90640618,33.24917655,36.24740674,36.8290589,37.20778645,37.67025746,38.59148547,31.50027602,39.50360444,37.19627645,36.52153177,36.84130222,36.38201308,33.85536876,33.77290221,34.62375818,36.81381173,35.17931238,32.61265907
BIH,Bosnia and Herzegovina,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.933745826,0.85858302,0.808917141,0.276700429,0.330594336,0.289491327,0.485783449,0.291439629,0.332300931,0.338824316,0.462691855,0.299092956,0.282807937,0.374371763,0.590932737,0.701351087,0.737183566,0.779029717,0.772409016,0.44601734,0.468334543,0.532859181,0.490625999,0.381535464,0.355849977,0.41628743,0.433282701,0.46895544,0.466639619,0.441059578,0.3498765098
BGR,Bulgaria,gas,MtCO2eq,0.588166056,0.396268274,0.399233187,0.869929641,2.310286986,4.040535981,5.155883806,5.500369536,5.88462501,7.563755642,8.227832097,9.104764765,9.567180007,10.0590394,10.94670961,10.87461831,12.1214432,11.7272569,12.07286841,11.0436257,9.878840506,8.788917994,7.301746602,7.261672021,9.180501218,9.17525808,7.895793964,6.772965845,5.71371327,5.992502931,5.397988635,4.89316639,5.091328308,5.0090508,5.662203618,5.983891587,6.143780848,5.906072877,4.572371546,4.812314356,5.441505193,5.201840829,4.978334293,4.908064176,5.12211974,5.084518469,5.234072432,5.136227564,4.733906338,4.898074111
HRV,Croatia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,4.179660719,3.675216895,3.748088093,4.25254187,3.935607652,3.421856711,3.880183323,4.021319691,3.998848712,3.946596351,4.009953027,4.400033018,4.589736884,4.462064968,4.720941213,4.538673675,4.515199563,5.217431331,4.980677378,4.746716683,5.084066035,4.804463586,4.239127351,4.196639157,3.551129135,3.700896102,3.947980648,4.649230897,4.294943482,4.469595634,4.504468772
CYP,Cyprus,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEO,Georgia,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,10.71252731,9.211780629,9.165547676,7.353189024,3.614137028,2.165293138,1.822398495,1.555069654,1.588561322,1.622697055,2.241898392,1.616569839,1.142554203,1.266891559,1.535359859,1.936592018,2.467937414,2.776018293,2.185373455,2.248598874,2.087771852,2.904615207,3.400057557,3.21820731,3.794706068,4.13808234,3.92251574,4.187921907,4.080473222,4.728464155,4.396452044
GIB,Gibraltar,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037013902,
KAZ,Kazakhstan,gas,MtCO2eq,,,,,,,,,,,,,,,,,,,,25.17404574,23.96622259,35.18620331,24.84149872,19.14451762,23.82354332,18.47799308,15.82750256,15.83809988,15.84165288,15.41642859,11.50415727,15.85672519,19.55088927,22.20320996,28.73790142,34.92387509,39.69457708,48.0519071,46.42595324,53.83043765,53.39149245,53.72789884,56.83020636,28.22075616,26.73232546,29.19707781,32.60851821,32.08578408,38.68631049,
