code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AUS,Australia,MtCO2,83.76908010498684,88.18303307086607,90.56976496479156,94.89246805774265,101.0077246194225,108.95500655628307,120.940625695538,120.30679790026261,129.23820314960645,134.59478682414712,142.2272404724409,147.58710467854027,152.7411705975694,157.4512133748576,170.9535736531458,172.31715278496438,175.84475727737893,174.20495523965235,187.74553629224656,201.97175696648353,205.02422371069065,220.69783644983326,230.3078988565802,234.06696835276043,224.95600320260505,236.5422037816453,241.17374471457006,239.90783084217253,256.04815297805254,261.0821936590623,277.7029603875795,279.5681639476491,282.0766942706702,286.5405462406861,291.5367044787219,300.3026631388659,308.2467659669438,316.56244980974753,327.3476253802509,338.94358349031836,346.85112280547224,352.0756542537784,360.7169932004078,367.3800835388713,373.50468641099536,387.04776247852004,387.883689213119,397.58386279184106,402.218061695241,409.95119313610735,401.6134118583693,404.82763975464803,405.63889327142493,402.9589053122343,393.456769019952,399.54432378385064,403.57291811971936,416.2478979163266,415.0530534965467,416.3039233221477,414.8185194263256,392.1771472960147
AUT,Austria,MtCO2,27.93021635170606,30.806884383202103,31.84720664041994,33.88962784824313,36.975951443569606,38.92474320906013,38.168311023621904,39.237132263173166,39.94462220472423,42.327924206523264,44.67089455012837,50.6685502465879,52.1069943287058,56.11197791000706,60.05920581398064,57.33586198954166,54.253141809897805,58.2461525990333,56.03444344724306,57.268133757805664,61.36595539539666,52.062795348255634,55.87352862454733,53.60427204877251,51.7058425008334,54.25350628290487,54.405888160887265,53.767635517360965,57.41567135103176,52.9757489851755,53.7353697082367,62.18528833298394,65.78603616505434,60.28029619580283,60.704929828808105,61.07885822618397,64.05781806061184,67.40436431416454,67.30104300448686,66.93566609409571,65.68765333950233,66.18692552297209,70.1897349500292,71.99531992780197,77.5068716357045,77.7244972601339,79.1255070462362,76.85238379118337,74.1509011085986,73.52574020647386,67.3397346013733,72.0526915346997,69.93960383213137,67.31222807092446,67.80792107236913,64.20763382992347,66.39990978465754,67.26437620306324,69.64950780820047,66.61385478060097,68.0118788011047,60.67900624248319
AZE,Azerbaijan,MtCO2,18.291171502889338,19.051253297668534,19.666854151457628,20.664122588630324,22.181889658965925,23.60882584223357,25.05283740678668,26.46351480485042,27.688970515572553,28.484885617752628,29.67837167093495,31.20579726701639,33.135956800305735,34.87945503063028,36.370889100067906,37.776047219789994,39.72346423185103,41.2564109190453,42.66454843651257,44.1411683979178,44.51056059501076,46.25549304006069,45.40400435762657,46.26377487969637,46.93151621994624,47.35766837078787,51.0584958168659,53.1729735355104,50.47441871347186,51.364356921730234,51.409618214185734,51.4177910796748,50.0703911308942,56.21528414190296,48.4413282530584,41.9744305294248,33.333592458464686,31.2650471152085,29.823905807447584,31.688800518502635,28.59062147752257,29.52779475982534,28.812271066825545,29.66232352352907,30.645854073188275,32.10040665275774,34.31137372634642,39.13704517100437,30.481245911173346,35.47555145901148,31.879584863945315,30.65518267831151,32.999695676626324,35.073872270742356,35.24028529839884,37.00152543376483,37.015696046284994,37.0816894770476,36.756596279080334,36.87407586512063,38.7533157067364,37.74791544861186
BHS,Bahamas,MtCO2,0.2603333333333333,0.4106666666666667,0.5463333333333333,0.726,0.7076666666666668,1.0853333333333333,1.3163333333333334,1.0926666666666667,1.7022344094488187,1.6289010761154854,1.7420324671916028,2.5706396587926523,6.728639658792663,6.486015170603686,7.868467454068246,7.385121679790029,8.252120314960647,6.4620957080750765,9.71575451482812,6.6018454029113665,6.920685737071076,7.977927040399581,2.8004766513895487,2.260129149530113,2.0158397222556927,1.8553333333333333,1.5106666666666666,1.4116666666666668,1.4226666666666665,1.54,1.947,2.0240000000000005,1.9983333333333333,1.87,1.7453333333333332,1.771,1.8406666666666667,1.8150000000000002,1.6096666666666666,1.9910000000000003,2.035,2.0276666666666667,1.947,2.038666666666667,2.0716666666666668,2.049666666666667,1.906666666666667,1.8553333333333333,1.8736666666666668,1.9176666666666666,1.9506666666666668,1.9030000000000002,2.1156666666666664,2.3136666666666668,2.706,2.431,2.1376666666666666,1.9800000000000002,2.0973333333333333,2.7023333333333333,2.6397295344560985,2.339385018456754
BHR,Bahrain,MtCO2,1.3126666666666666,0.5756666666666667,1.771,1.5913333333333333,1.1953333333333334,1.5986666666666667,1.2283333333333333,0.6489999999999999,1.0046666666666668,1.1036666666666666,1.2723333333333333,2.592333333333333,3.0396666666666667,3.6813333333333333,5.521999999999999,5.4046666666666665,5.753,6.574333333333333,7.469,7.765999999999999,8.132666666666667,7.887,8.525,9.837666666666665,8.228,9.207,10.193333333333333,11.011000000000001,11.429,12.151396368837991,11.725273318976617,12.414806069938875,11.865179811616082,10.881488105931519,14.619218624305056,14.765193077745513,14.797238534712442,15.601323188292417,17.301441585762912,18.37972254094827,18.00182752805272,18.80776240914025,14.088082846291117,15.879562022366422,16.781695685221756,17.896520559147707,19.818466344095395,19.435284374698863,26.790608462387695,29.70292006169686,28.118521108915417,29.09659625246037,28.488364706718105,27.03854174288971,31.022085975060623,30.840036791372523,32.49370345803919,31.395655006093474,32.61493988748112,32.63327322081446,34.46411793864138,34.985519000188795
BGD,Bangladesh,MtCO2,1.8413461269893983,2.2135152088363053,2.292076486562478,2.5185877749756385,2.89534785654441,2.976777392784998,3.1235779068564398,3.178626040937607,3.373595882513472,3.868478970850743,3.752055823389867,3.8059630778108127,3.608456443267071,3.5084729506982355,4.553005376462107,4.656470750301883,4.860257499931423,5.559841139289287,5.788963691825086,5.988778089019367,6.617460992802734,7.602748023199193,7.891875406686957,8.558512233275291,8.194241216951534,9.083766475897812,10.196577089050882,11.41410791699816,11.808315122591388,13.488250265668016,13.39210252165126,14.091844968826571,14.752712442041862,15.391097179350458,16.074587125636086,17.55077924193099,21.057027781519327,21.50845859939814,23.142699121303192,23.21468382997115,25.093237464847494,26.543915255318964,31.057495985569016,32.00451880747623,33.483646247403,35.97157259509729,37.704001624299636,41.7195094614265,42.67316302765634,45.333842066957764,49.183842066957766,54.0308485028356,56.59750582241617,60.73549126637556,61.826630294189926,66.0266575843721,73.33057959290801,76.5327576299902,81.00242429665686,82.66005213926057,94.28359374299544,92.90919497926184
BRB,Barbados,MtCO2,0.15033333333333335,0.17233333333333334,0.19433333333333333,0.2603333333333333,0.19066666666666665,0.17966666666666667,0.20533333333333334,0.26766666666666666,0.3373333333333333,0.43999999999999995,0.48033333333333333,0.42900000000000005,0.484,0.5023333333333334,0.48033333333333333,0.4913333333333334,0.5683333333333334,0.5316666666666666,0.5903333333333334,0.6306666666666666,0.6013333333333334,0.6746666666666666,0.6856666666666666,0.6453333333333333,0.6856666666666666,0.7475389750262097,0.8463264223154767,0.9160735596485807,0.9417341892494581,0.9454751099795174,0.9894052118000015,1.0708605278626566,1.2028737385841806,0.9741510806424908,1.1013429198545253,0.7390395479253452,0.807222468051351,0.8231111221559417,0.888882680853354,1.10025957999045,1.1632973051441315,1.1524301310043683,1.187089199234664,1.2004410480349357,1.2461720502292013,1.270443959243085,1.3201120815138263,1.3437772925764184,1.3637758369723436,1.6134374090247452,1.5983108790436702,1.465073508005822,1.5176304844143154,1.460180949384388,1.4382857115615633,1.2621029158626387,1.2622857115615633,1.2842857115615633,1.1706190448948968,1.2364428687187208,1.2161836918156348,1.0875338402469825
BLR,Belarus,MtCO2,38.48141370414367,40.075248416722566,41.347818897946,43.426779525353766,46.588881936374804,49.55802718323233,52.5783159291071,55.5360177902618,58.102588844232905,59.7640103384874,62.2620680591437,65.50764202927266,69.53186182100254,73.18430437711544,76.30722974728077,79.2482219943183,83.3159620535286,86.49245482599224,89.41707790311926,92.49516493550374,93.23268521785532,96.86689545231307,95.05602676770751,96.825796434037,98.19095005251911,99.0375230804399,106.73706103163987,121.1005936894028,111.73357235974743,114.38783801995918,108.91697909762742,103.8330637942884,96.85087195387082,88.92345208601837,76.61075795011614,62.5506046456874,57.549810272817865,58.41911901942013,58.96251979261527,57.438198853955335,54.94222869315473,54.746053212606434,54.8102328667278,54.623114039444495,56.1458655877207,59.8440791924393,61.17110450117993,63.980616591217704,63.34899793834956,65.48688010833577,61.08900729285787,62.820525505270865,61.67377429250474,62.719835351331035,63.283324016847736,62.65434118860767,58.0797420363996,59.89497710203957,60.15944163810863,61.00612791005701,61.06686752775804,57.487226311109104
BEL,Belgium,MtCO2,88.37437186351694,90.97424597748703,92.76575981627313,98.08964158963128,105.7533019720705,103.62935866141724,105.40745409448834,105.1732343075568,107.43914427821518,118.5237749868766,123.58163463695024,125.58179015748043,121.45883876137584,130.73275154860065,138.74005444956325,135.0483144087165,121.91168981831619,129.77197792279014,126.2911763915098,135.5488573044474,139.88825040185637,134.9339247834054,123.66355994166936,117.1871345599218,101.27549694375631,105.04293528885786,104.0801867538708,102.44126191605056,102.66337694796994,99.81541268258268,106.86980909361937,120.39547102729155,123.46821317964942,122.59404344612001,121.52716345861849,124.89859103335716,126.03337899936666,129.5742386988687,124.07371595371205,130.30379532224194,124.79141837428567,126.81246869313402,126.15718364386537,126.95686003251275,128.34367941378466,128.87449497048354,125.73224223430016,123.97415132031307,120.56723039161825,120.26871438996774,107.79015991196457,114.627061859904,105.1021162629152,102.46043663947044,102.72716542012063,96.93819276737419,101.12906234673513,99.94482552266409,99.52051385232734,100.30011441197955,99.81837701301437,83.80991456942171
BLZ,Belize,MtCO2,0.04033333333333333,0.044000000000000004,0.03666666666666667,0.06966666666666667,0.06233333333333333,0.08433333333333333,0.08433333333333333,0.08066666666666666,0.121,0.10266666666666667,0.13566666666666666,0.121,0.143,0.15766666666666665,0.14666666666666667,0.154,0.17600000000000002,0.17600000000000002,0.19799999999999998,0.21633333333333335,0.209,0.19066666666666665,0.18333333333333335,0.17233333333333334,0.17233333333333334,0.17233333333333334,0.19066666666666665,0.20533333333333334,0.2273333333333333,0.24933333333333332,0.3006666666666667,0.3116666666666667,0.40700000000000003,0.35566666666666663,0.37766666666666665,0.37399999999999994,0.37766666666666665,0.308,0.38866666666666666,0.37033333333333335,0.34833333333333333,0.39599999999999996,0.44733333333333336,0.4326666666666667,0.4326666666666667,0.39233333333333337,0.4216666666666667,0.44366666666666665,0.47666666666666674,0.4363333333333333,0.517,0.539,0.5536666666666666,0.451,0.43999999999999995,0.4693333333333333,0.6416666666666666,0.6233333333333334,0.616,0.6050000000000001,0.6588606233119607,0.5832188652407994
BEN,Benin,MtCO2,0.10266666666666667,0.16133333333333333,0.12833333333333333,0.13566666666666666,0.121,0.143,0.15033333333333335,0.11366666666666665,0.143,0.154,0.20166666666666666,0.2823333333333333,0.29333333333333333,0.38866666666666666,0.3813333333333333,0.40700000000000003,0.44366666666666665,0.2603333333333333,0.297,0.363,0.3666666666666667,0.48017500777254435,0.387572805054105,0.4428667787068543,0.40470494894269,0.44862219415713694,0.686872772704921,0.6244566845860348,0.47404059646715196,0.5084193916765004,0.5705793403528203,0.6311012684549797,0.7337679351216463,0.7887679351216463,0.9583426907881054,1.0991902682470378,1.1182967352880033,1.1516672904969834,1.195532335204823,1.1146666666666667,1.463,1.4740000000000002,1.6903333333333335,2.1115905593678534,2.3957400707007683,2.5954876273653578,2.4915423164899155,3.353545227698065,3.9338209606986765,3.9218465377417338,4.227591183198166,4.682795383655656,4.48297920565605,4.405743605739226,4.569297982948637,4.7994905385735,5.329441671865263,6.605073980016381,6.942759465372024,7.259912993576027,7.320440355395604,6.707643561389833
BMU,Bermuda,MtCO2,0.13566666666666666,0.15766666666666665,0.17600000000000002,0.15766666666666665,0.15033333333333335,0.20166666666666666,0.17966666666666667,0.20166666666666666,0.21266666666666667,0.22366666666666668,0.19799999999999998,0.2273333333333333,0.231,0.25300000000000006,0.42533333333333334,0.44366666666666665,0.4583333333333333,0.4693333333333333,0.4546666666666666,0.42533333333333334,0.462,0.4363333333333333,0.38866666666666666,0.39599999999999996,0.451,0.44366666666666665,0.451,0.4216666666666667,0.572,0.6453333333333333,0.781,0.5023333333333334,0.539,0.462,0.539,0.5316666666666666,0.5316666666666666,0.5279999999999999,0.5243333333333333,0.5206666666666666,0.5133333333333333,0.517,0.5279999999999999,0.5573333333333333,0.561,0.5830000000000001,0.5830000000000001,0.6526666666666666,0.7296666666666667,0.6489999999999999,0.47666666666666674,0.6086666666666667,0.44366666666666665,0.3666666666666667,0.5353333333333333,0.6709999999999999,0.539,0.6196666666666667,0.6306666666666666,0.7113333333333333,0.6985000375995584,0.6249023240980923
BTN,Bhutan,MtCO2,,,,,,,,,,,,0.0036666666666666666,0.0036666666666666666,0.0036666666666666666,0.0036666666666666666,0.0036666666666666666,0.0036666666666666666,0.0036666666666666666,0.007333333333333333,0.011000000000000001,0.022000000000000002,0.022000000000000002,0.025666666666666667,0.032999999999999995,0.029333333333333333,0.051333333333333335,0.06233333333333333,0.05499999999999999,0.10266666666666667,0.10999999999999999,0.06233333333333333,0.12833333333333333,0.17557842953903377,0.20485973183002912,0.17222326165290802,0.20173061894839517,0.23643542602088052,0.2838785451219586,0.3756965866707423,0.36862182617586337,0.372221211322268,0.38315392980200236,0.36928170407479266,0.4013000710616406,0.3606902329202836,0.2910437527859418,0.378749966427415,0.37465974660376905,0.3736602936216773,0.401774469361221,0.369420275098204,0.4650610757704743,0.6679156007919377,0.773284253080317,0.8534010372924961,0.9491708230520596,0.9657417213055736,1.157137596355114,1.23974306638919,1.4369766768148844,1.9288807617807677,1.9267678515593858
BES,"Bonaire, Saint Eustatius and Saba",MtCO2,0.5542035891219924,0.47653947046447503,0.4973339200847417,0.546169369950523,0.5231694484008337,0.508676347150345,0.45637515568118464,0.4267588183432274,0.5256899877487426,0.488827099785541,0.6397443932417303,0.7155181073883113,0.622730752643329,0.603826707533995,0.669833331707419,0.607134915428129,0.43967658250127334,0.9392159745154377,0.49055997058723233,0.4177793969162917,0.43825877911807204,0.45101900956687296,0.42959442510962637,0.4803202794863403,0.24685532238605992,0.6164294042735511,0.7215043883395994,0.13831459671663113,0.12296484653818714,0.1211295503211992,0.2305799428979299,0.2469307637401854,0.19704407566024282,0.16234029264810865,0.2506013561741613,0.24025695931477534,0.23775428265524612,0.22240453247680214,0.2327489293361885,0.012847073518915057,0.09626962883654527,0.25543986438258387,0.2601115274803712,0.25076820128479643,0.2509350463954319,0.26328158458244094,0.26094575303354767,0.2719575303354749,0.3061607780157029,0.2944816202712347,0.30132226980728033,0.20755531763026389,0.26478319057815863,0.3116666666666667,0.32266666666666666,0.32266666666666666,0.3263333333333333,0.3373333333333333,0.34833333333333333,0.34833333333333333,0.33999305310523487,0.30087299431051945
BIH,Bosnia and Herzegovina,MtCO2,4.82073565103196,5.26580060412472,5.519448605495111,5.663976774360154,6.30098404205435,7.138683418157427,7.344964989050626,7.27829856651931,7.35171129146685,7.863069507312726,8.152664909444367,10.653608063296037,11.481490644694839,10.760833239180272,12.854013882915188,12.909466669136988,13.46941704792068,13.901212195350993,13.51731881375436,15.10439593408339,16.42799129139971,16.152465868371618,17.579103219168335,16.147710848759417,17.388371715903137,18.337467273723473,18.705253580740944,19.534384132137415,19.07035876257299,19.67763489308441,19.61716778072447,19.32827161048505,13.643243658806448,15.039650546158185,12.58973175726805,3.2072843311489643,3.4045035745143317,4.24258818230038,8.371853246721214,10.558275625634918,10.340771381188015,13.71217342965371,13.272463673050451,14.182916040504127,14.36856986899565,15.473707672149944,16.05766223033933,17.39947416490342,17.48704977913157,19.973174744110718,20.552041005483275,21.16109379479139,23.778582707170795,22.15028324165074,21.816916040504125,19.32584067349599,18.47392610815646,21.749834465893894,21.83496628517622,22.091101934407476,24.864944477050077,21.433549383124262
BWA,Botswana,MtCO2,,,,,,,,,,,,,,0.022000000000000002,0.051333333333333335,0.08800000000000001,0.18699999999999997,0.594,0.781,0.8323333333333333,0.9423333333333334,0.9863333333333334,1.0083333333333335,1.0999999999999999,1.0303333333333333,1.045,1.1586666666666667,1.067,1.2393333333333334,1.3016666666666665,1.43,2.7023333333333333,2.6363333333333334,2.7793333333333337,3.1973333333333334,3.0323333333333333,3.047,2.7573333333333334,2.8013333333333335,3.344,3.1606666666666663,3.780333333333333,3.85,3.978333333333333,3.828,3.8976666666666664,4.095666666666666,4.136,4.231333333333333,4.506333333333334,3.8582499766622163,4.540577513774793,4.031734447331433,5.080406121181894,5.667176208066157,6.85514995909876,5.428816625765427,6.33814995909876,7.06414995909876,7.566871067483127,6.9298309042733095,6.523678378788084
BRA,Brazil,MtCO2,39.04547700787397,46.88591958005267,49.18027015408614,53.670482503543404,55.59136837270353,56.7079189243204,56.37061238096273,64.27422241469826,66.161098608924,77.38489457019604,84.27602593175847,93.71659983623739,102.55455758023118,114.23166205917401,132.26504529014224,143.18779693618032,150.7946950124494,154.6862374160004,162.3763999086544,176.2348708895071,187.4707390496105,186.07187921705756,170.74575550684742,171.04822178044444,165.64315236817444,167.8052779856992,180.13534676618505,197.43614602719552,205.98866573004645,207.7472997018045,212.28507130218813,218.81713973799128,229.56095342066956,233.77101528384264,244.48380640465794,254.186863173217,268.8735443959242,289.52156113537103,307.17239810771474,317.58997452692876,327.4941775836973,340.4305858806406,346.41794032023273,348.01810407569155,344.8958333333333,361.6970524017466,364.6361899563317,369.139465065503,390.85725982532904,412.93831877729195,390.05867903930033,440.5894286753997,462.9166666666667,498.67167030567697,532.805494905387,558.3070414847164,529.7382641921407,493.1066229985427,501.1221671017467,484.0373152118937,486.14670679691966,467.723662298376
