code,name,unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IRL,Ireland,MtCO2,19.982601366800004,22.6733142173,24.689881678300004,29.204671778799998,29.1257428231,21.469484794499998,22.4409887559,23.235063468299998,24.264502702400005,24.758431814499996,23.237374186,23.789936805900002,24.980945264600003,26.21608445,28.686042069699997,27.372364916200002,26.4491544547,26.0586322774,25.744902625799998,25.353076012400006,26.854816539800005,28.632124787707685,29.7439707910572,29.092349168991653,29.81417590141903,30.956228270996345,31.600661786729855,31.752263172811723,32.21194915568575,33.14477195215453,33.9262588085166,35.65855010975305,37.355011886539245,40.00751853129174,42.127805489502755,43.58912523950733,46.377547335434066,45.66824001702503,45.2867917833004,45.51614271478592,47.669174847486076,47.54338055527362,48.383901818583546,47.89379925136434,42.88728594514017,42.53234219382421,38.627564349705864,38.67092112533098,37.3581336419753,37.02378344796037,38.87723236331561,40.44972341136613,39.31295318007613,39.12208627971842,37.43785061847934,32.78112100743593
ITA,Italy,MtCO2,204.86931277739433,222.6822226424705,246.18206430415827,266.46807459702177,288.27262103849347,320.4091898631418,342.310678061522,357.75973223316225,374.83404611328774,374.93123161498545,368.7432879862744,384.34656354585195,378.73765272180987,377.15783964458245,388.8446308170618,383.1845280461316,374.0502645145597,370.5848573614688,353.1315466603821,355.45539732464266,354.390067325686,362.55438356020653,378.1589367724122,383.84878132114386,403.21676506659986,403.78074536747346,407.19477124146204,403.6161835624345,396.50903879564703,393.3784828968011,413.11558196127874,407.86285901059887,414.4613031849654,426.3135873140958,427.2131598986137,434.37850298405823,429.51638259658074,433.0112573098255,450.80842068851535,468.2914470618261,470.1966254867018,467.08061235695334,458.0339287200257,442.47793238792997,391.5353739440953,397.1161395465852,388.54681453383654,370.98570472745433,341.4677693032076,318.9020922405431,334.46263520354773,331.25301081269686,335.2915681570344,335.9492242613678,330.2764802393002,287.15684142860067
LVA,Latvia,MtCO2,,,,,,,,,,,,,,,,,,,,,25.22432777895101,23.327720851029184,20.321346759307147,19.414880044219608,18.7991676918643,18.445459632820093,17.58525741023959,12.849427598472566,10.757171256230086,9.873735997065424,9.132063344411296,9.197267328589545,8.309958650659159,8.031263262689832,7.380437834734289,6.946310732883724,7.709674558912036,7.913968469767437,7.883908758282844,8.457696301266713,8.682370807548892,8.44464553620967,8.820523609611437,8.642517016753729,7.9393727321403595,9.237763894374975,8.299961009812412,8.023753238908299,7.958432665023019,7.65444344815415,7.846157858758097,8.165613829233136,8.01114013235861,7.98299757170321,8.398945062216299,7.277355630563259
LTU,Lithuania,MtCO2,,,,,,,,,,,,,,,,,,,,,37.43072840633909,33.5510802649661,36.0013995897896,35.388810246543294,36.231775537800154,36.06544356822438,38.966130678121466,20.72482188000279,16.370777295709814,15.444618194858013,14.316849644088707,14.805590931826256,14.08634670030831,14.702532147798685,12.705474400442458,10.885190045368047,12.098785928398994,11.582383747426471,11.755683837970382,12.254688333718548,13.138570909111248,13.390609601382621,13.147379766492046,13.277188843748366,12.030444004836891,13.16031621100191,12.382281395503876,12.432698986424203,11.661645882651001,10.994831533024149,11.281314623983677,11.661329637956737,11.875752555443665,12.456924449640182,12.45211803416483,11.910131938434782
LUX,Luxembourg,MtCO2,13.383890545880002,12.704714322720001,12.405156766440001,13.401969236680001,14.409077660440001,14.927507975900003,14.24745104976,14.54069241108,15.21840674148,15.445947024120002,12.58563843028,12.465522917960001,11.429219712880002,11.87748422848,12.3004614336,11.401738633660003,9.64013903428,9.03388451028,8.42035946316,9.159636432640001,9.401568878760001,9.07995168098,8.294622049180003,8.496854609700002,9.871475993360002,10.320971757353844,10.985295856283633,10.955761899563857,11.125233005479432,10.56321478573838,8.703755846403737,8.930599897090614,8.548504500697938,8.025242664271689,8.50023187574442,9.037224261205669,9.705767786586826,10.463742034659337,11.00967722562837,12.500873501418447,12.786984146668846,12.494310673043145,12.008025519170504,11.942217074773428,11.36215169124149,11.961087658804326,11.728162397839016,11.41558398460538,10.88228866965056,10.481013966740317,10.148049171972623,9.99697804625993,10.313288150147779,10.758915140239239,10.8688649510016,8.787881744298048
NLD,Netherlands,MtCO2,112.97627449550001,117.7611984446,122.83207556320002,138.22066322389998,149.0947785182,166.95109822136175,171.88185897767195,196.73301808355632,206.2850693758985,189.18199330739466,184.91650287340622,203.40737478577972,200.0116106552308,184.61615252048622,191.32940889218565,180.93781166908823,174.02120039767223,168.43662111326577,164.70663115684525,169.77464807145213,172.7472378341818,174.90815680465815,182.46465547660335,187.82320462669134,188.4161473304075,191.87251898748065,199.6063203045013,200.10237670050168,204.9869793909566,202.2149312296482,208.59008518295914,219.55741648993677,217.2367540916198,218.06289993896308,215.11092765406127,216.19551366309506,225.90751415227572,225.95513436873438,225.43784900170664,231.40634658123923,233.10216675397166,231.6013026171947,229.13223747547295,227.2196096376231,217.6754147302543,226.51920137019735,219.43457529979872,212.2145114184666,208.30212422787775,197.62763199844605,206.93263824476276,210.0239573870306,202.9334660058654,198.6773300823927,194.06185362413248,175.86631062417482
MKD,North Macedonia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,8.763039392461781,8.541813246526802,8.74646121358574,9.057007715824982,8.459577817279492,8.441475846905002,9.638839194922319,8.606722920225899,9.92831669409465,9.101027812085547,8.73610036519258,8.816438103220996,8.283913973166978,8.999757217911181,8.725892901512255,9.07020953930837,9.069917003335215,9.531125653455916,9.363304781788711,8.747223960908572,8.52671439401042,9.345372622828355,8.934737383824448,7.944860853001319,7.524600080712383,7.23329554793159,7.0637625264035995,7.543712793913935,7.060995404949112,8.08257505235017,7.219372428134508
NOR,Norway,MtCO2,17.71431763753979,19.41724674110094,19.992400000395467,21.896154995498907,23.959939146636692,26.74987981957635,26.502762422362117,27.90440285105648,28.021508127705303,26.206384010666824,32.45935378349742,35.0980214606797,30.009669245214262,31.567045039366043,33.237935067500345,31.079515145402407,28.973619996340805,27.902823532923264,27.978251624492724,27.866245408807576,29.280310486897015,31.39787058791911,30.85605893909917,30.143912465266816,33.01241388233349,29.970021103342088,28.039800437244576,29.483296814927666,30.446451190922968,32.30345136560025,32.42975765131573,35.12333434256143,36.34450902215135,37.39273568000076,37.45996804439254,35.30312914584818,37.43223115224232,36.83765686474186,38.36926017421926,38.8337925286328,37.82856345430954,38.125758753084604,37.703683690509486,37.10387776689858,37.13638589429721,38.64609898536875,38.41669088155887,38.10235493948618,37.04152767991436,36.16684169017178,36.28974210830271,35.07183924265109,34.57249723899365,35.126453021058815,33.88733772890065,32.00920773616728
POL,Poland,MtCO2,252.96025599333592,257.2436169556403,263.5018484075685,281.55390164516945,299.01926076855676,312.78901802108305,321.8793800725608,339.4217234466421,342.6962404351145,352.1182499274595,380.0529978428615,400.62917995015073,417.3699403686327,437.46786679475485,443.78965687538135,465.8639188665757,419.3314187253865,428.6079213670836,429.6487728932124,447.3130651313722,457.67186240353504,469.3857778820172,485.6014983072208,474.7986334531995,456.6379681481832,373.5011717882534,368.44571344490697,353.1231581979061,352.2336144035435,334.29730244735396,341.335768338102,355.04568719611996,350.4975800683969,330.88320396893545,323.7827160064797,299.7755086237693,297.85375454865317,294.41370752319176,303.5159551071594,301.898922480007,307.24177581867053,320.73473128156877,317.486966472027,319.52435453113276,305.31306665744177,323.8223103005491,324.0112826140878,308.1251623951165,310.4522815772452,293.4043399101285,293.39767011487106,306.2297265116097,315.5837473325881,320.2961080104896,301.51549748839795,279.6034501340809
PRT,Portugal,MtCO2,10.523820748,10.7598039202,11.615957390900002,12.0474484905,12.380001520500002,14.887478141405,16.487936820663,17.683563211815,20.100026229195997,20.995755637280002,21.831668861018,22.840717854593,22.177952379089998,23.300513958211003,24.903998230244,26.336673576083996,28.335190405258103,28.383127371568218,29.46929871806908,28.35432579198235,27.4015488329022,30.93728841424032,31.579174906460416,32.57207720119995,40.96599313731091,39.10868120545882,42.09622441524955,46.03885876783596,45.151203228273275,45.62864596598643,52.96709150068269,50.378312575248984,50.94307075929051,56.70704469760393,62.203035965819005,61.348877333510245,60.228250199414745,63.39971527105357,59.929416060806176,62.07166318718398,64.58421135704678,59.62578089573079,58.36965282482816,57.51321709579453,56.94589922849607,51.525398845719046,51.42179686865179,50.71548418899394,49.388272970334725,49.643827945294824,53.09855061747861,52.488010712950164,57.324137494282446,54.286753658387745,50.721667047247244,41.283398571523
ROU,Romania,MtCO2,68.05232687010238,72.51928533454131,80.73592123939544,86.0088792856218,98.56412203957287,105.00485008272135,110.13900358324,114.56597886869001,125.79055174073001,125.97225694701,137.02662652101,148.21282572303002,156.37046259473502,169.53730326633,174.35796241987998,174.62054108016002,174.43161284068,172.40074654762998,174.17976517939,171.79240349658002,172.52036403439,178.01150650798002,186.18617614368,188.14724967668,189.41529008397998,178.23540513536798,143.32754387810678,125.12338157381544,122.21092355861005,117.87219853062939,127.64793603196853,126.19085073162655,115.06084494315873,101.71714205076462,86.33576820216499,88.85799385025453,90.93768295842288,94.10148064884244,98.19942900347935,99.63664074182934,95.63204364056247,101.3312570401094,97.82655022201064,95.60125044520076,80.57716610016487,78.15320153542274,85.0674008890907,81.69635115849411,69.87958845407925,71.21898309747037,71.98011372950891,69.5772003611455,72.96166889493104,73.41839959737752,71.59868512097866,66.28393554861935
SVK,Slovakia,MtCO2,31.050590101579658,32.07146799354837,32.17246505221203,35.109524160308105,37.021858459709385,39.73803570965662,42.52361761147813,44.31878917990824,45.6988605424807,46.794501130957094,49.003995371726816,50.4562715668129,52.77837488103595,55.5037743176414,56.53988869290001,56.77530391255171,55.87259836492744,55.01889807953518,54.834135035379624,58.76411972430894,58.527195167103585,55.72934529762442,56.82409727197815,57.422894158049985,53.434128436157984,54.83360252332446,48.48400472973819,45.9534349041433,43.23292604335444,40.13061660647998,40.78040361485329,40.91503867363352,39.51086014513274,39.123194152368264,38.252154903864756,36.33413526738428,39.070531311426194,38.551214222807786,39.14337233084642,38.04605743560648,38.97138096297678,37.439361183645524,35.22457247625944,36.416932159043384,33.6246364452244,36.143929217256996,33.91141874943931,32.37785990644934,32.52898241165397,30.0012311910647,30.29166339660259,30.688530260741683,32.84861498776444,32.28407647528351,29.736486843533406,26.431370867956165
SVN,Slovenia,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,13.301774120029586,12.48548400393998,12.255159714131787,12.993134220456131,13.121405430829077,13.945718728802444,14.675465064479058,15.233442808072517,14.7001008607802,14.281209318165018,13.9983056964139,14.68794186175885,14.947948864180958,14.780808457172201,15.014756104828924,15.214929339220738,15.646141889961518,15.68814354077925,16.82266317859349,14.972277216648859,15.236084627386242,15.210200231329935,14.697206817977914,14.090010787012103,12.62957708593979,12.698938612583229,13.632389553687961,13.874549017464416,13.937493728730345,13.268268799066304,11.58248806519185
ESP,Spain,MtCO2,80.4331014405,84.71575659960001,95.481917196,99.13607031250001,108.5632699484,121.0578308192,126.779871019,135.54115689580001,155.4356906356,162.0061151811,168.38000545599874,185.19683439328395,179.16726527790797,174.13621466101324,186.596177944,208.2325894757321,211.93865545935452,208.61348535623105,211.40082339343942,201.85027377254897,194.38629299745108,196.9140931996826,203.44145744157595,196.46816507011175,217.1937196895549,214.60307179106266,220.410502315403,241.01282401114997,226.03248917262556,234.13301674181685,247.91568249808577,244.21286838970198,263.6403413557584,274.258652995136,298.7931402815841,309.3244612250396,313.99185036216807,332.3014100986421,340.08160005336896,362.0939779348606,374.94185660142443,369.37048219646726,380.5382969330785,354.7991209793643,316.2735426035562,300.14985692858335,308.52929223581873,306.2740605980628,274.8246177050596,272.2495342376945,288.04120839655485,280.7365311549641,298.368951286246,291.34216446004194,271.04341287733104,220.40427800387164
SWE,Sweden,MtCO2,68.78263287180023,76.06260325130822,75.18068562889887,83.77081014139391,88.75413704832987,96.91732204387698,89.82205635938142,91.36228334356518,93.09773437258728,86.02340202633444,85.40247714498896,92.94028340435453,89.24236621030552,104.73533419962452,114.44357574762188,100.32915653453236,89.55798005086726,83.44751634222376,73.6094102619548,71.42564072122276,79.22005877162171,84.48286034721481,73.74061356916525,69.1420413209298,66.44964508470873,67.36859426479009,59.691348921084916,61.52963207207501,60.98608205983329,64.23492180264824,61.538876707401556,66.7692878569097,61.25122148510986,68.41195255447697,65.26343123297286,57.73739477478624,59.15591490487381,59.82663498461655,64.22271589768509,61.891347694704194,60.654583135853365,62.21347719775427,58.893383637680145,56.265569372892855,53.409976941246626,56.94921268089426,52.047869946168696,49.149320319171075,48.155666133255785,46.12297823286946,46.42386470403744,46.56629404408118,45.66351782723772,44.69852524643229,47.19114307390249,45.42553013718188
CHE,Switzerland,MtCO2,29.234076969,29.655173336199997,31.343924956000002,34.291209061,36.9074888407,40.4144593956,42.0608402186,42.9387993886,46.19113068490001,41.331156939299994,39.867300141200005,41.5948158598,42.1132209581,42.564584345699814,40.98243367336342,41.609030183368006,39.35971479926824,37.23303746219425,40.78007283385804,40.143652099780034,41.265800886670476,44.322245958587814,41.9078150828868,41.72309659154771,40.38509384225602,43.27644997303831,44.17307857348153,44.63895308860526,42.20466231203592,43.442557555933305,40.92573193981715,42.50435053489017,44.20214525155211,44.74799075089703,44.155791269470924,43.11260510178325,46.2318839920802,43.938321027963084,43.214368085493916,43.25976537961657,44.21571520611251,44.974482721791325,40.99350042313358,43.76265511350492,44.23838223520597,42.056439038567405,40.05205279488736,41.42314248312254,43.59608370256135,38.713286556662794,39.52717226692735,38.01958947506516,38.81920767077596,37.212512097750654,38.155770431567696,32.41090713994113
TUR,Turkey,MtCO2,25.1395128361,28.955481831800004,29.0774314795,32.271513343500004,35.157765468099996,39.278938747400005,43.9165040228,48.930993541400014,54.22154428019999,56.47164844900001,60.65526627710001,66.8453066996,73.1053842963,77.1358619950553,71.66979421439657,74.65545897925458,74.16346789511022,81.40939000985533,87.14065883021686,91.43793000659998,100.39860868656692,109.0168617004759,118.48927867769376,115.89092942971102,129.09249266622757,136.2397061318572,139.6273008947164,143.72973793054845,148.3405992990532,146.98527488156023,161.11508899301575,175.18083027710108,184.99142112153652,186.85692292241683,187.5552842654496,205.6930523225479,186.1021207349166,196.86824466309375,208.88024904038988,216.42911845884964,224.82218916091566,247.98846942035297,272.77273005140444,276.34939014846145,275.2845038815843,276.29986516553873,298.8324143289826,314.4366917396288,303.3164015155263,335.1669493663728,340.6604423336221,359.08508662558575,397.1728471852927,390.9069722393098,385.45273114768537,369.5218692675353
UKR,Ukraine,MtCO2,,,,,,,,,,,,,,,,,,,,,694.3995007250583,701.8212098170562,709.9002911048675,686.1814167342487,652.8923731799057,761.9471980366494,708.1415483431459,603.5851602104309,519.9008868716539,431.7248556119159,423.1181971482708,366.4807338629681,352.703448220008,340.98617619835403,335.0396824062672,335.9075292864088,329.32265114591064,329.2667553389114,336.6304104375355,317.5136929726594,315.45677287568355,324.38907087875987,327.46010297348073,317.16367076010096,272.379096787042,287.8823214877735,302.46823575677064,299.0515329579959,286.1445728608206,247.3209276532163,195.39054884417524,215.76481136424306,188.4221998480279,198.99648370193398,185.6252700574376,177.40884929210947
GBR,United Kingdom,MtCO2,688.0980406031667,680.9469644528355,670.0974417904872,689.7430101493665,707.6257328464621,724.5425230198027,697.427700714713,690.5368110207999,728.6775479717029,675.2376850273045,642.0009055946872,651.9716647149967,660.4591640011898,646.2973713850905,678.2328789504285,615.0428088813347,593.1243923371488,575.2192327694893,569.936799090915,545.3312163839436,577.7790466675681,595.0184546519719,598.4845009811163,598.6751502571037,588.991097508959,600.3217794773752,610.2097023486352,593.484282394665,579.4162143844356,567.6481034573932,563.3112043289772,584.158773453017,563.8535812737268,564.6880387930403,555.3581523781462,569.793173436711,580.7729650834298,561.1122817329792,570.8162245491459,576.563190680636,582.3516623521658,584.7267465954371,571.545682762019,561.7943734434798,514.0941317909629,529.9704765901351,495.2251775401765,512.5442361861928,500.780728869502,458.82060642708893,440.49646627766623,416.4085598435343,404.01764024149276,397.7641847218737,380.1748316046667,319.37988430344035
,Other Europe,MtCO2,50.3848354045032,51.83426117454539,50.51811348537835,54.88768917760729,56.09272601649339,62.22933582645405,73.32675326968031,74.00642130098925,78.39890971227511,83.85565279585835,86.37858827368035,91.5219109388922,95.82698424299612,104.38694025416493,113.32975750948962,107.79967087151618,114.47183878456343,118.48548855970289,127.63176357476378,134.57141507652995,169.81274550658196,175.77968954442176,171.6856645288045,177.70615886142798,172.5985049437154,131.69129032673592,109.70740453954481,96.35131727132514,83.7239399208577,65.53159040922061,68.98542804007559,72.4840414572167,82.45620646256951,85.27953416865158,73.27803723150183,84.12954565228881,88.90678522555775,94.50870549572437,101.26901963624368,107.1202096715155,103.86505861389885,108.25558583267282,109.66766664252336,110.7235300160842,111.19839068167138,112.85307887746099,120.91916156707778,112.81468213152989,113.05039433753531,102.3729895312974,111.69082821083626,116.81521012735674,120.42418446206554,119.49027063482724,130.11760460977558,113.86522052161718
,Total Europe,MtCO2,3427.81048305028,3474.885568124183,3543.8581336345846,3757.726642042811,4008.3264855349303,4226.120879550261,4293.235794332494,4438.982690955349,4667.719029686896,4544.407876387418,4453.769940445877,4732.859924318092,4730.880391078966,4770.444736889862,4929.239740800289,4810.589966839966,4608.995333331144,4508.905371137596,4475.194574005086,4496.833852791274,5403.488590428603,5459.047624848871,5515.375375023655,5464.218816085914,5453.217032792748,5466.313579569024,5332.444440562292,5078.84403568064,4913.580228885986,4749.054965367756,4810.967819021169,4894.455258463149,4830.025254382923,4842.878066863327,4763.887640197611,4794.668976457427,4846.296003858532,4842.46606095824,4972.832304491273,4990.968068810226,4988.9521135614295,5062.6585290967005,5017.799090938869,4932.558855126508,4569.292378010855,4677.507271591653,4600.406906443227,4541.301266236697,4434.687311504268,4204.148298429247,4212.407885559526,4260.8016907247,4300.514656250162,4251.018478416986,4091.322028043206,3596.825506144645
AZE,Azerbaijan,MtCO2,,,,,,,,,,,,,,,,,,,,,50.36119332269881,54.1880876868497,52.18074217759177,52.14116966013134,52.84916189361,79.73101161730688,75.58411926419978,65.69229061536191,58.59006923832031,53.07130578693007,50.20173638253803,43.49716753356192,41.95527716251679,41.916706262448656,41.21157667301679,42.01113523513273,39.74152315420795,39.26783838617077,34.43742313823628,37.31384563645311,40.98748446611806,37.56077007011599,34.86342440145725,34.46152291699342,28.868433870638725,27.41780468041463,30.69413574703329,30.838070621623423,31.147160244106033,31.701469533364747,34.05467104628674,33.59891685782443,32.383343400689924,33.96655559342475,35.94689596628337,34.12588974536775
BLR,Belarus,MtCO2,,,,,,,,,,,,,,,,,,,,,89.61679704360355,102.25790439758141,102.67548626225225,103.38766614087444,99.30986451872721,94.10305179087052,94.63194787042745,87.90104195087882,74.06841383160283,61.88263060295357,53.78693181891623,55.156329247758244,55.860169538258816,54.48031275587089,52.16030017715754,50.99977052692991,48.69001408531099,48.87042915223321,47.74569557946768,54.68187972230478,55.74937233292005,57.88108071327864,56.73702052508021,59.415900458160706,57.12452051251496,60.16404632921807,57.00490840767852,58.500627688457186,58.245196968687054,57.26185361340015,53.09405219929016,53.45646946502387,54.48189688016948,59.349833711836986,58.57493187170501,54.6394444414723
KAZ,Kazakhstan,MtCO2,,,,,,,,,,,,,,,,,,,,,231.17781802240685,236.35609211066193,240.9739255609761,248.64756211853657,242.09192626344858,242.5716843949056,240.2354425327405,237.0960207995266,209.13714453317155,193.63826716660878,170.24579210704854,148.2619813040994,130.92034176273737,124.91912177743848,116.31895180468042,103.93163687371967,119.90204822914656,121.08260933665055,132.56383962322,144.44542020860362,150.0209460918918,162.53759060728515,177.23896389909677,191.47815388883643,172.9901570413535,183.9077494379263,208.46871457604752,218.39751264238336,220.8316935921156,223.78765425211566,222.2415814153672,216.92723453372182,232.18944520818965,255.28557502317136,246.3348877061715,241.01922872292462
RUS,Russian Federation,MtCO2,,,,,,,,,,,,,,,,,,,,,2172.398534797442,2210.8047096220566,2268.3293005924934,2291.762951069489,2290.0755327021293,2233.920545829739,2167.9206309801725,2072.562784150016,1895.209016670811,1726.2732529868408,1616.4181228902546,1562.9458643087778,1463.6551904914495,1445.305840369964,1445.8139798575903,1452.76305630572,1466.0726901191213,1475.5807946036766,1505.505513228921,1517.3920349820683,1495.3695510255973,1565.0773730705064,1560.839848693357,1593.1445406379046,1483.4369610677645,1526.6383375550442,1591.0728858256157,1605.0498904481628,1581.0546843852849,1579.2218491809256,1549.5374292507715,1566.991266666676,1548.6007597065984,1605.9617967535914,1595.6856340769762,1482.1884744686765
TKM,Turkmenistan,MtCO2,,,,,,,,,,,,,,,,,,,,,33.19409037657163,39.232765075672184,39.03941783016963,39.2015751924942,40.259901853903386,34.7426645680918,35.936463833799515,34.1237473241292,26.730756976029202,28.36224429843717,23.55201574201858,33.8001435297,26.257604762,32.722250666200004,31.5850544579,26.8989844549,33.085732357299996,28.671231295800002,38.8920533141,38.5487146619,39.053824677099996,39.5763304207,38.6500963616,34.4298617602,51.31663960040001,55.09446769070902,60.91425772857383,66.64468010733225,62.807851213819646,64.45000482692714,75.20510705281721,74.4992657425076,73.46474530476932,80.62029409282772,87.16383132866518,86.21269023838957
UZB,Uzbekistan,MtCO2,,,,,,,,,,,,,,,,,,,,,101.4015536667914,100.48462589460836,100.27836390269945,106.96214242027993,109.36926688551722,106.40599145625269,104.8921855180019,99.4093317534985,107.60359210588355,100.39661464968772,97.333044602444,100.08991480048168,98.3420091775829,105.56692935540465,119.3953536803045,121.84583241821491,122.04757147895528,125.11771427814155,113.82042257355045,113.9255569520847,113.05703993232275,106.00295704526663,112.28608941718727,107.7144134545713,106.08381922705759,104.56645950396111,109.57548678546226,109.70917150112875,113.920068086974,116.71353449895497,110.7287287411117,105.7890197242549,105.04806830917603,111.26414852691175,110.6534486670067,108.23504675876262
,Other CIS,MtCO2,,,,,,,,,,,,,,,,,,,,,82.69177917114783,81.51607714457054,82.44806328587093,84.47642105118933,83.66564557446686,83.89977763866452,66.96630744243468,52.02728568004231,35.69257979686081,25.161857297122033,20.86490196545953,21.67715269405787,21.239875932276007,21.26730905547081,17.393134171245293,15.983546763096205,16.00993075343973,16.281961978961494,16.408225702348986,18.34461345524179,19.49164318704686,20.28496985349254,22.837006038286226,24.419274199235776,23.56694542299021,23.07160764395139,24.61001055152917,26.59719654931817,25.483516450982545,27.413055561679457,28.562082471481595,29.153750064025594,29.441859524492667,33.21795889498006,31.274296461569982,33.05085461962325
,Total CIS,MtCO2,1919.0440975148697,2027.4788469971977,2120.7860829246124,2172.848114325755,2253.502944126177,2337.3433406347,2431.8471808857803,2550.5145813107406,2660.495569748622,2762.530706863327,2926.5371776074326,3024.2738894332483,3135.4491543224185,3229.1481126079143,3287.994382067869,3306.043172181621,3339.0763095017014,3404.3387412838347,3444.331821052094,3506.2021284356183,2796.679568400662,2866.191571932001,2926.0951436120536,2965.961687652995,2956.0189446918025,2875.374727295831,2786.1670974417766,2648.8125022734534,2407.0315731526794,2188.78617278858,2032.4025455086796,1965.4285534184369,1838.2304688268214,1826.1784702427976,1823.8783508218949,1814.4339625777136,1845.5495101774818,1854.8725790316341,1889.3731731598443,1924.6520656186563,1913.7298617129968,1988.9210717806454,2003.4524493360648,2045.0636673159022,1923.3874767427196,1980.8604728412247,2082.3403996219404,2115.7371495584057,2093.4901709419696,2100.5494214673677,2073.423652177126,2080.415923054034,2075.610118334085,2179.666162596744,2165.633926078378,2039.4716289952166
IRN,Iran,MtCO2,21.22631511945145,23.43411377445143,26.11489130959866,29.043867663476497,32.11280206961806,37.74916711781919,40.87102452574164,46.10015738852235,56.506206220538445,63.28825831294818,120.80698529515902,139.94945888396794,147.99622354267325,144.0072538043119,133.1348253329491,113.72747130283841,113.21077646869182,137.4917051151152,149.26008227451425,153.6181464437698,164.44963556131754,154.18655633207908,162.16275886279814,162.277620033405,188.78073084763182,204.12389304831171,224.31281751826742,240.08643078128725,224.36859980119553,249.67918158260474,259.43179691019714,273.89559379774767,281.4273390978682,287.5829713453298,312.9808749656386,327.5370637530117,350.0791873815832,372.20427393283205,384.1190355426274,412.82230123748633,432.72119895137206,474.6255352936474,500.43442191736375,521.5100815851956,526.7455638922371,537.4937276985173,549.8232242675728,557.2224635873922,569.1666263667316,583.404878242958,576.9387828178442,605.2605582592138,616.1306821825709,653.6795797797099,674.7049154449566,678.2312160180668
IRQ,Iraq,MtCO2,5.116384630464419,5.668391405522741,5.804934244261204,6.217110485336236,7.177218150063203,9.208062256649233,10.03713406024949,12.052711832942375,11.664101850502881,11.407458135184742,29.508273471701834,37.51785395869335,33.91313140041116,31.928438573841838,40.63947182773853,41.510493052300994,29.423972152453697,30.79846824626996,33.504023461904524,37.43878180018639,45.31086934857164,50.93859176628797,53.939432275386885,59.90612137987134,66.86956226407723,60.46455775351486,36.37725042091377,56.594191037391795,78.10977945021041,89.94494884556701,87.53891401168522,91.12935974406659,109.8601502236145,80.14430324384274,63.56082918887557,83.02454150182052,91.96784584621574,87.28360544635264,86.84388503857683,93.28332796455783,89.72954765961117,88.76706927904576,91.7222298084444,93.88226163048586,106.6983313355838,113.69195215930814,123.00443406342049,134.63430922108626,146.42772980200797,143.72322603459384,148.07708209627424,167.37877170696208,165.57027973346422,170.89008017832793,181.54460326838955,169.95404427944
ISR,Israel,MtCO2,11.862780897672927,12.386946950403306,12.92429260342097,13.495414281590946,14.08504747723192,14.689691207677622,15.324102244480063,15.941736522208679,16.958392398,17.237378909920754,17.832417594583514,18.926469126709744,19.918158156990064,21.30078279128715,23.417788600234044,23.56346698112352,24.106389331773602,25.3884019325971,25.95178918019812,26.969155110776267,26.275843350949266,27.798767785410924,30.552531237715645,32.5565166165437,33.99548580595065,35.005615095772264,36.29058388768183,39.55003467077729,41.71895572417922,45.39081882756798,50.413821774825635,53.6432112682465,53.30003777626324,56.70575822912519,58.544987320172,61.85063383691388,62.515625936895546,63.8827489404981,65.58126521976212,66.08450177269856,67.70487667222724,67.49089156237531,70.46261153258635,71.6855641761342,68.44974598439477,71.61556235235362,72.86196887900083,78.97629093121763,69.29595246668529,66.73059845866351,69.79501006209553,69.1193632601041,70.99291259974068,69.77348949348047,72.06152977241906,64.45709564514206
KWT,Kuwait,MtCO2,16.63519373271036,17.368001829673776,17.660238711354975,18.54727356038295,18.97882495876666,15.434299599518235,15.391333358099999,16.9946657119,16.906063322999998,16.1932288141,23.499305662499985,25.641716666599983,24.20465608509999,27.66436333869999,30.43110043409999,22.0825823045,26.849883737200003,26.457668048400002,29.639106868,31.27953011009999,30.232731858799994,33.9527348214,31.7058506316,35.371293590600004,37.927488924,25.075798153999994,42.25709235759996,20.745129634399998,23.807939724600004,27.908398318199996,34.756708068500004,34.3701315302,35.4665066606,42.6557403026,44.744763228800004,47.61811071393225,48.370452984257206,52.9131249875416,64.25085200434243,72.01269742283948,79.28508798983357,75.22522914773037,72.91850015005355,77.85240474922433,77.16011713962928,87.8140804570555,89.37017392898774,92.39380056283875,97.65931116288773,99.4833023398627,100.10185293650459,100.46495490076276,101.70575468449393,101.65572591085983,101.50103734979332,91.57158826540925
